index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend
112,2017-05-01,2017-05-01,9,Real estate and housing services,5405,2017,5,5401.553653492647,5415.166666666666
113,2017-06-01,2017-06-01,9,Real estate and housing services,5475,2017,6,5502.811465992647,5444.041666666667
114,2017-07-01,2017-07-01,9,Real estate and housing services,5448,2017,7,5466.089039522059,5460.75
115,2017-08-01,2017-08-01,9,Real estate and housing services,5516,2017,8,5540.410117953432,5468.208333333333
116,2017-09-01,2017-09-01,9,Real estate and housing services,5475,2017,9,5490.017961090686,5474.75
117,2017-10-01,2017-10-01,9,Real estate and housing services,5505,2017,10,5523.183861825981,5481.208333333333
118,2017-11-01,2017-11-01,9,Real estate and housing services,5567,2017,11,5581.071882659314,5489.416666666666
119,2017-12-01,2017-12-01,9,Real estate and housing services,5520,2017,12,5493.410424325981,5497.041666666666
120,2018-01-01,2018-01-01,9,Real estate and housing services,5506,2018,1,5487.538028492647,5502.75
121,2018-02-01,2018-02-01,9,Real estate and housing services,5484,2018,2,5471.280215992647,5497.583333333334
122,2018-03-01,2018-03-01,9,Real estate and housing services,5440,2018,3,5414.991153492647,5484.791666666667
123,2018-04-01,2018-04-01,9,Real estate and housing services,5467,2018,4,5435.642195159314,5476.208333333334
124,2018-05-01,2018-05-01,9,Real estate and housing services,5535,2018,5,5531.553653492647,5467.541666666666
125,2018-06-01,2018-06-01,9,Real estate and housing services,5528,2018,6,5555.811465992647,5475.875
126,2018-07-01,2018-07-01,9,Real estate and housing services,5532,2018,7,5550.089039522059,5501.291666666666
127,2018-08-01,2018-08-01,9,Real estate and housing services,5308,2018,8,5332.410117953432,5530.749999999999
128,2018-09-01,2018-09-01,9,Real estate and housing services,5376,2018,9,5391.017961090686,5572.625
129,2018-10-01,2018-10-01,9,Real estate and housing services,5398,2018,10,5416.183861825981,5623.458333333334
130,2018-11-01,2018-11-01,9,Real estate and housing services,5466,2018,11,5480.071882659314,5673.333333333334
131,2018-12-01,2018-12-01,9,Real estate and housing services,5821,2018,12,5794.410424325981,5710.625000000001
132,2019-01-01,2019-01-01,9,Real estate and housing services,5815,2019,1,5796.538028492647,5751.833333333333
133,2019-02-01,2019-02-01,9,Real estate and housing services,5882,2019,2,5869.280215992647,5817.374999999999
134,2019-03-01,2019-03-01,9,Real estate and housing services,6047,2019,3,6021.991153492647,5891.374999999999
135,2019-04-01,2019-04-01,9,Real estate and housing services,6080,2019,4,6048.642195159314,5965.583333333334
136,2019-05-01,2019-05-01,9,Real estate and housing services,6119,2019,5,6115.553653492647,6037.291666666666
137,2019-06-01,2019-06-01,9,Real estate and housing services,5839,2019,6,5866.811465992647,6092.0
138,2019-07-01,2019-07-01,9,Real estate and housing services,6210,2019,7,6228.089039522059,6120.5
139,2019-08-01,2019-08-01,9,Real estate and housing services,6203,2019,8,6227.410117953432,6133.749999999999
140,2019-09-01,2019-09-01,9,Real estate and housing services,6257,2019,9,6272.017961090686,6136.083333333333
141,2019-10-01,2019-10-01,9,Real estate and housing services,6298,2019,10,6316.183861825981,6112.458333333333
142,2019-11-01,2019-11-01,9,Real estate and housing services,6287,2019,11,6301.071882659314,6070.749999999999
143,2019-12-01,2019-12-01,9,Real estate and housing services,6313,2019,12,6286.410424325981,6036.833333333333
144,2020-01-01,2020-01-01,9,Real estate and housing services,6007,2020,1,5988.538028492647,5995.249999999999
145,2020-02-01,2020-02-01,9,Real estate and housing services,6008,2020,2,5995.280215992647,5938.958333333333
146,2020-03-01,2020-03-01,9,Real estate and housing services,5977,2020,3,5951.991153492647,5881.875
147,2020-04-01,2020-04-01,9,Real estate and housing services,5583,2020,4,5551.642195159314,5826.0
148,2020-05-01,2020-05-01,9,Real estate and housing services,5615,2020,5,5611.553653492647,5779.0
149,2020-06-01,2020-06-01,9,Real estate and housing services,5529,2020,6,5556.811465992647,5741.291666666667
150,2020-07-01,2020-07-01,9,Real estate and housing services,5522,2020,7,5540.089039522059,5719.374999999999
151,2020-08-01,2020-08-01,9,Real estate and housing services,5540,2020,8,5564.410117953432,5709.249999999999
152,2020-09-01,2020-09-01,9,Real estate and housing services,5550,2020,9,5565.017961090686,5701.75
153,2020-10-01,2020-10-01,9,Real estate and housing services,5664,2020,10,5682.183861825981,5714.166666666666
154,2020-11-01,2020-11-01,9,Real estate and housing services,5793,2020,11,5807.071882659314,5741.208333333334
155,2020-12-01,2020-12-01,9,Real estate and housing services,5902,2020,12,5875.410424325981,5770.291666666666
156,2021-01-01,2021-01-01,9,Real estate and housing services,5892,2021,1,5873.538028492647,5806.833333333333
157,2021-02-01,2021-02-01,9,Real estate and housing services,5880,2021,2,5867.280215992647,5848.166666666666
158,2021-03-01,2021-03-01,9,Real estate and housing services,5925,2021,3,5899.991153492647,5892.833333333333
159,2021-04-01,2021-04-01,9,Real estate and housing services,5933,2021,4,5901.642195159314,5933.208333333333
160,2021-05-01,2021-05-01,9,Real estate and housing services,5914,2021,5,5910.553653492647,5963.375
161,2021-06-01,2021-06-01,9,Real estate and housing services,5928,2021,6,5955.811465992647,5986.958333333332
162,2021-07-01,2021-07-01,9,Real estate and housing services,6000,2021,7,6018.089039522059,6006.75
163,2021-08-01,2021-08-01,9,Real estate and housing services,6054,2021,8,6078.410117953432,6027.416666666667
164,2021-09-01,2021-09-01,9,Real estate and housing services,6108,2021,9,6123.017961090686,6051.541666666666
165,2021-10-01,2021-10-01,9,Real estate and housing services,6075,2021,10,6093.183861825981,6077.166666666667
166,2021-11-01,2021-11-01,9,Real estate and housing services,6106,2021,11,6120.071882659314,6098.708333333333
167,2021-12-01,2021-12-01,9,Real estate and housing services,6155,2021,12,6128.410424325981,6114.5
168,2022-01-01,2022-01-01,9,Real estate and housing services,6114,2022,1,6095.538028492647,6126.124999999999
169,2022-02-01,2022-02-01,9,Real estate and housing services,6154,2022,2,6141.280215992647,6135.083333333333
170,2022-03-01,2022-03-01,9,Real estate and housing services,6230,2022,3,6204.991153492647,6141.166666666666
171,2022-04-01,2022-04-01,9,Real estate and housing services,6243,2022,4,6211.642195159314,6144.958333333333
172,2022-05-01,2022-05-01,9,Real estate and housing services,6121,2022,5,6117.553653492647,6148.333333333334
173,2022-06-01,2022-06-01,9,Real estate and housing services,6100,2022,6,6127.811465992647,6132.666666666667
174,2022-07-01,2022-07-01,9,Real estate and housing services,6107,2022,7,6125.089039522059,6100.166666666667
175,2022-08-01,2022-08-01,9,Real estate and housing services,6162,2022,8,6186.410117953432,6065.416666666667
176,2022-09-01,2022-09-01,9,Real estate and housing services,6146,2022,9,6161.017961090686,6023.041666666667
177,2022-10-01,2022-10-01,9,Real estate and housing services,6128,2022,10,6146.183861825981,5977.541666666666
178,2022-11-01,2022-11-01,9,Real estate and housing services,6134,2022,11,6148.071882659314,5925.624999999999
179,2022-12-01,2022-12-01,9,Real estate and housing services,5751,2022,12,5724.410424325981,5868.624999999999
180,2023-01-01,2023-01-01,9,Real estate and housing services,5738,2023,1,5719.538028492647,5814.791666666666
181,2023-02-01,2023-02-01,9,Real estate and housing services,5696,2023,2,5683.280215992647,5759.5
182,2023-03-01,2023-03-01,9,Real estate and housing services,5671,2023,3,5645.991153492647,5710.749999999999
183,2023-04-01,2023-04-01,9,Real estate and housing services,5710,2023,4,5678.642195159314,5672.0
184,2023-05-01,2023-05-01,9,Real estate and housing services,5408,2023,5,5404.553653492647,5635.500000000001
185,2023-06-01,2023-06-01,9,Real estate and housing services,5445,2023,6,5472.811465992647,5614.291666666668
186,2023-07-01,2023-07-01,9,Real estate and housing services,5470,2023,7,5488.089039522059,5607.416666666667
187,2023-08-01,2023-08-01,9,Real estate and housing services,5472,2023,8,5496.410117953432,5599.416666666666
188,2023-09-01,2023-09-01,9,Real estate and housing services,5666,2023,9,5681.017961090686,5590.958333333333
189,2023-10-01,2023-10-01,9,Real estate and housing services,5678,2023,10,5696.183861825981,5582.083333333333
190,2023-11-01,2023-11-01,9,Real estate and housing services,5708,2023,11,5722.071882659314,5582.458333333332
191,2023-12-01,2023-12-01,9,Real estate and housing services,5668,2023,12,5641.410424325981,5590.083333333333
192,2024-01-01,2024-01-01,9,Real estate and housing services,5656,2024,1,5637.538028492647,5592.583333333334
193,2024-02-01,2024-02-01,9,Real estate and housing services,5586,2024,2,5573.280215992647,5591.375000000001
194,2024-03-01,2024-03-01,9,Real estate and housing services,5578,2024,3,5552.991153492647,5579.499999999999
195,2024-04-01,2024-04-01,9,Real estate and housing services,5590,2024,4,5558.642195159314,5558.041666666666
196,2024-05-01,2024-05-01,9,Real estate and housing services,5537,2024,5,5533.553653492647,5533.083333333333
197,2024-06-01,2024-06-01,9,Real estate and housing services,5499,2024,6,5526.811465992647,5521.624999999999
198,2024-07-01,2024-07-01,9,Real estate and housing services,5476,2024,7,5494.089039522059,5524.25
199,2024-08-01,2024-08-01,9,Real estate and housing services,5437,2024,8,5461.410117953432,5523.208333333334
200,2024-09-01,2024-09-01,9,Real estate and housing services,5416,2024,9,5431.017961090686,5517.750000000001
201,2024-10-01,2024-10-01,9,Real estate and housing services,5413,2024,10,5431.183861825981,
202,2024-11-01,2024-11-01,9,Real estate and housing services,5374,2024,11,5388.071882659314,
203,2024-12-01,2024-12-01,9,Real estate and housing services,5727,2024,12,5700.410424325981,
204,2025-01-01,2025-01-01,9,Real estate and housing services,5660,2025,1,5641.538028492647,
205,2025-02-01,2025-02-01,9,Real estate and housing services,5557,2025,2,5544.280215992647,
206,2025-03-01,2025-03-01,9,Real estate and housing services,5476,2025,3,5450.991153492647,
0,2008-01-01,2008-01-01,10,Business services,47842,2008,1,47424.55648743873,
1,2008-02-01,2008-02-01,10,Business services,50306,2008,2,49761.89242493873,
2,2008-03-01,2008-03-01,10,Business services,51615,2008,3,50857.20752910539,
3,2008-04-01,2008-04-01,10,Business services,51337,2008,4,50981.39242493872,
4,2008-05-01,2008-05-01,10,Business services,51964,2008,5,52367.16846660539,
5,2008-06-01,2008-06-01,10,Business services,52398,2008,6,53258.87159160539,
6,2008-07-01,2008-07-01,10,Business services,55267,2008,7,56105.73173253677,53650.08333333332
7,2008-08-01,2008-08-01,10,Business services,54554,2008,8,55418.70232077206,54245.5
8,2008-09-01,2008-09-01,10,Business services,55196,2008,9,55665.89349724264,54708.75
9,2008-10-01,2008-10-01,10,Business services,56617,2008,10,56519.585133272056,55125.33333333333
10,2008-11-01,2008-11-01,10,Business services,55995,2008,11,55739.83252910539,55521.5
11,2008-12-01,2008-12-01,10,Business services,56669,2008,12,55659.16586243873,55867.041666666664
12,2009-01-01,2009-01-01,10,Business services,55924,2009,1,55506.55648743873,56117.99999999999
13,2009-02-01,2009-02-01,10,Business services,56514,2009,2,55969.89242493873,56352.458333333336
14,2009-03-01,2009-03-01,10,Business services,56525,2009,3,55767.20752910539,56649.74999999999
15,2009-04-01,2009-04-01,10,Business services,56425,2009,4,56069.39242493872,56930.87499999999
16,2009-05-01,2009-05-01,10,Business services,56384,2009,5,56787.16846660539,57249.416666666664
17,2009-06-01,2009-06-01,10,Business services,56271,2009,6,57131.87159160539,57633.16666666666
18,2009-07-01,2009-07-01,10,Business services,57417,2009,7,58255.73173253677,58093.04166666666
19,2009-08-01,2009-08-01,10,Business services,58031,2009,8,58895.70232077206,58642.37499999999
20,2009-09-01,2009-09-01,10,Business services,58854,2009,9,59323.89349724264,59209.5
21,2009-10-01,2009-10-01,10,Business services,59706,2009,10,59608.585133272056,59807.166666666664
22,2009-11-01,2009-11-01,10,Business services,60551,2009,11,60295.83252910539,60456.24999999999
23,2009-12-01,2009-12-01,10,Business services,61323,2009,12,60313.16586243873,61138.99999999999
24,2010-01-01,2010-01-01,10,Business services,62307,2010,1,61889.55648743873,61779.08333333332
25,2010-02-01,2010-02-01,10,Business services,63315,2010,2,62770.89242493873,62367.29166666666
26,2010-03-01,2010-03-01,10,Business services,63335,2010,3,62577.20752910539,62947.33333333333
27,2010-04-01,2010-04-01,10,Business services,63959,2010,4,63603.39242493872,63524.12499999999
28,2010-05-01,2010-05-01,10,Business services,64428,2010,5,64831.16846660539,64106.70833333333
29,2010-06-01,2010-06-01,10,Business services,64613,2010,6,65473.87159160539,64818.95833333332
30,2010-07-01,2010-07-01,10,Business services,64437,2010,7,65275.73173253677,65604.54166666666
31,2010-08-01,2010-08-01,10,Business services,65128,2010,8,65992.70232077206,66329.20833333333
32,2010-09-01,2010-09-01,10,Business services,65678,2010,9,66147.89349724265,67077.74999999999
33,2010-10-01,2010-10-01,10,Business services,66725,2010,10,66627.58513327205,67845.41666666666
34,2010-11-01,2010-11-01,10,Business services,67514,2010,11,67258.83252910539,68619.29166666666
35,2010-12-01,2010-12-01,10,Business services,71454,2010,12,70444.16586243872,69402.75
36,2011-01-01,2011-01-01,10,Business services,71030,2011,1,70612.55648743872,70207.66666666666
37,2011-02-01,2011-02-01,10,Business services,71984,2011,2,71439.89242493872,71047.33333333333
38,2011-03-01,2011-03-01,10,Business services,72631,2011,3,71873.20752910539,71896.875
39,2011-04-01,2011-04-01,10,Business services,73087,2011,4,72731.39242493872,72761.54166666666
40,2011-05-01,2011-05-01,10,Business services,73873,2011,5,74276.16846660539,73673.66666666667
41,2011-06-01,2011-06-01,10,Business services,73971,2011,6,74831.87159160539,74495.45833333331
42,2011-07-01,2011-07-01,10,Business services,74397,2011,7,75235.73173253676,75059.41666666666
43,2011-08-01,2011-08-01,10,Business services,75320,2011,8,76184.70232077206,75480.25
44,2011-09-01,2011-09-01,10,Business services,75875,2011,9,76344.89349724265,75874.20833333333
45,2011-10-01,2011-10-01,10,Business services,77280,2011,10,77182.58513327205,76230.33333333333
46,2011-11-01,2011-11-01,10,Business services,78850,2011,11,78594.83252910539,76530.66666666666
47,2011-12-01,2011-12-01,10,Business services,79841,2011,12,78831.16586243872,76788.20833333333
48,2012-01-01,2012-01-01,10,Business services,76178,2012,1,75760.55648743872,77031.04166666667
49,2012-02-01,2012-02-01,10,Business services,76936,2012,2,76391.89242493872,77256.70833333334
50,2012-03-01,2012-03-01,10,Business services,77134,2012,3,76376.20752910539,77472.54166666666
51,2012-04-01,2012-04-01,10,Business services,77131,2012,4,76775.39242493872,77645.45833333333
52,2012-05-01,2012-05-01,10,Business services,77037,2012,5,77440.16846660539,77582.70833333333
53,2012-06-01,2012-06-01,10,Business services,76988,2012,6,77848.87159160539,77321.45833333331
54,2012-07-01,2012-07-01,10,Business services,77208,2012,7,78046.73173253676,77345.125
55,2012-08-01,2012-08-01,10,Business services,77925,2012,8,78789.70232077206,77640.16666666667
56,2012-09-01,2012-09-01,10,Business services,78450,2012,9,78919.89349724265,77939.87499999999
57,2012-10-01,2012-10-01,10,Business services,78855,2012,10,78757.58513327205,78285.66666666666
58,2012-11-01,2012-11-01,10,Business services,75769,2012,11,75513.83252910539,78640.625
59,2012-12-01,2012-12-01,10,Business services,76652,2012,12,75642.16586243872,78970.79166666666
60,2013-01-01,2013-01-01,10,Business services,79935,2013,1,79517.55648743872,79223.45833333334
61,2013-02-01,2013-02-01,10,Business services,80260,2013,2,79715.89242493872,79421.25000000001
62,2013-03-01,2013-03-01,10,Business services,81003,2013,3,80245.20752910539,79464.16666666667
63,2013-04-01,2013-04-01,10,Business services,81561,2013,4,81205.39242493872,79351.99999999999
64,2013-05-01,2013-05-01,10,Business services,81126,2013,5,81529.16846660539,79394.5
65,2013-06-01,2013-06-01,10,Business services,80823,2013,6,81683.87159160539,79555.45833333334
66,2013-07-01,2013-07-01,10,Business services,79437,2013,7,80275.73173253676,79525.83333333333
67,2013-08-01,2013-08-01,10,Business services,80443,2013,8,81307.70232077206,79320.75
68,2013-09-01,2013-09-01,10,Business services,76962,2013,9,77431.89349724265,79115.08333333333
69,2013-10-01,2013-10-01,10,Business services,77651,2013,10,77553.58513327205,78898.54166666664
70,2013-11-01,2013-11-01,10,Business services,77993,2013,11,77737.83252910539,78697.125
71,2013-12-01,2013-12-01,10,Business services,78291,2013,12,77281.16586243872,78546.08333333333
72,2014-01-01,2014-01-01,10,Business services,77585,2014,1,77167.55648743872,78589.04166666667
73,2014-02-01,2014-02-01,10,Business services,77688,2014,2,77143.89242493872,78833.70833333333
74,2014-03-01,2014-03-01,10,Business services,78639,2014,3,77881.20752910539,79324.625
75,2014-04-01,2014-04-01,10,Business services,78728,2014,4,78372.39242493872,80028.91666666666
76,2014-05-01,2014-05-01,10,Business services,79125,2014,5,79528.16846660539,80732.08333333333
77,2014-06-01,2014-06-01,10,Business services,79199,2014,6,80059.87159160539,81463.625
78,2014-07-01,2014-07-01,10,Business services,82092,2014,7,82930.73173253676,82228.5
79,2014-08-01,2014-08-01,10,Business services,83660,2014,8,84524.70232077206,83033.62499999999
80,2014-09-01,2014-09-01,10,Business services,85527,2014,9,85996.89349724265,83833.16666666664
81,2014-10-01,2014-10-01,10,Business services,85989,2014,10,85891.58513327205,84610.66666666666
82,2014-11-01,2014-11-01,10,Business services,86531,2014,11,86275.83252910539,85382.45833333334
83,2014-12-01,2014-12-01,10,Business services,87310,2014,12,86300.16586243872,86140.33333333334
84,2015-01-01,2015-01-01,10,Business services,86923,2015,1,86505.55648743872,86638.66666666666
85,2015-02-01,2015-02-01,10,Business services,87673,2015,2,87128.89242493872,86823.45833333333
86,2015-03-01,2015-03-01,10,Business services,87843,2015,3,87085.20752910539,86897.25
87,2015-04-01,2015-04-01,10,Business services,88184,2015,4,87828.39242493872,86892.66666666667
88,2015-05-01,2015-05-01,10,Business services,88192,2015,5,88595.16846660539,86871.66666666667
89,2015-06-01,2015-06-01,10,Business services,88321,2015,6,89181.87159160539,86855.16666666666
90,2015-07-01,2015-07-01,10,Business services,84930,2015,7,85768.73173253676,86959.83333333334
91,2015-08-01,2015-08-01,10,Business services,85257,2015,8,86121.70232077206,87187.125
92,2015-09-01,2015-09-01,10,Business services,85701,2015,9,86170.89349724265,87402.54166666667
93,2015-10-01,2015-10-01,10,Business services,85705,2015,10,85607.58513327205,87593.45833333334
94,2015-11-01,2015-11-01,10,Business services,86311,2015,11,86055.83252910539,87772.66666666667
95,2015-12-01,2015-12-01,10,Business services,87134,2015,12,86124.16586243872,87927.79166666667
96,2016-01-01,2016-01-01,10,Business services,89611,2016,1,89193.55648743872,88070.29166666667
97,2016-02-01,2016-02-01,10,Business services,90440,2016,2,89895.89242493872,88222.5
98,2016-03-01,2016-03-01,10,Business services,90246,2016,3,89488.20752910539,88364.49999999999
99,2016-04-01,2016-04-01,10,Business services,90363,2016,4,90007.39242493872,88527.62499999999
100,2016-05-01,2016-05-01,10,Business services,90314,2016,5,90717.16846660539,88735.33333333333
101,2016-06-01,2016-06-01,10,Business services,89922,2016,6,90782.87159160539,88941.66666666667
102,2016-07-01,2016-07-01,10,Business services,86749,2016,7,87587.73173253676,89123.58333333334
103,2016-08-01,2016-08-01,10,Business services,87091,2016,8,87955.70232077206,89260.75
104,2016-09-01,2016-09-01,10,Business services,87275,2016,9,87744.89349724265,89376.24999999999
105,2016-10-01,2016-10-01,10,Business services,88046,2016,10,87948.58513327205,89493.79166666666
106,2016-11-01,2016-11-01,10,Business services,88955,2016,11,88699.83252910539,89615.125
107,2016-12-01,2016-12-01,10,Business services,89442,2016,12,88432.16586243872,89762.75
108,2017-01-01,2017-01-01,10,Business services,91669,2017,1,91251.55648743872,90071.04166666666
109,2017-02-01,2017-02-01,10,Business services,91674,2017,2,91129.89242493872,90529.125
110,2017-03-01,2017-03-01,10,Business services,91784,2017,3,91026.20752910539,91018.50000000001
111,2017-04-01,2017-04-01,10,Business services,91646,2017,4,91290.39242493872,91543.95833333331
112,2017-05-01,2017-05-01,10,Business services,91943,2017,5,92346.16846660539,92059.74999999999
113,2017-06-01,2017-06-01,10,Business services,91836,2017,6,92696.87159160539,92582.29166666666
114,2017-07-01,2017-07-01,10,Business services,92234,2017,7,93072.73173253676,93076.375
115,2017-08-01,2017-08-01,10,Business services,92600,2017,8,93464.70232077206,93511.25
116,2017-09-01,2017-09-01,10,Business services,93511,2017,9,93980.89349724265,93932.91666666666
117,2017-10-01,2017-10-01,10,Business services,94421,2017,10,94323.58513327205,94350.375
118,2017-11-01,2017-11-01,10,Business services,94959,2017,11,94703.83252910539,94761.79166666666
119,2017-12-01,2017-12-01,10,Business services,95979,2017,12,94969.16586243872,95182.24999999999
120,2018-01-01,2018-01-01,10,Business services,96990,2018,1,96572.55648743872,95634.91666666666
121,2018-02-01,2018-02-01,10,Business services,96790,2018,2,96245.89242493872,95932.58333333331
122,2018-03-01,2018-03-01,10,Business services,96788,2018,3,96030.20752910539,96079.08333333334
123,2018-04-01,2018-04-01,10,Business services,96661,2018,4,96305.39242493872,96265.83333333333
124,2018-05-01,2018-05-01,10,Business services,96802,2018,5,97205.16846660539,96456.54166666667
125,2018-06-01,2018-06-01,10,Business services,97068,2018,6,97928.87159160539,96797.37500000001
126,2018-07-01,2018-07-01,10,Business services,97866,2018,7,98704.73173253676,97196.04166666667
127,2018-08-01,2018-08-01,10,Business services,94112,2018,8,94976.70232077206,97501.70833333334
128,2018-09-01,2018-09-01,10,Business services,95515,2018,9,95984.89349724265,97966.37499999999
129,2018-10-01,2018-10-01,10,Business services,96899,2018,10,96801.58513327205,98605.99999999999
130,2018-11-01,2018-11-01,10,Business services,97058,2018,11,96802.83252910539,99255.04166666666
131,2018-12-01,2018-12-01,10,Business services,102060,2018,12,101050.16586243872,99731.37499999999
132,2019-01-01,2019-01-01,10,Business services,100477,2019,1,100059.55648743872,100203.49999999999
133,2019-02-01,2019-02-01,10,Business services,100639,2019,2,100094.89242493872,100997.33333333333
134,2019-03-01,2019-03-01,10,Business services,104091,2019,3,103333.20752910539,101930.91666666666
135,2019-04-01,2019-04-01,10,Business services,104709,2019,4,104353.39242493872,102794.49999999999
136,2019-05-01,2019-05-01,10,Business services,104331,2019,5,104734.16846660539,103610.33333333331
137,2019-06-01,2019-06-01,10,Business services,100971,2019,6,101831.87159160539,104261.0
138,2019-07-01,2019-07-01,10,Business services,105294,2019,7,106132.73173253676,104607.04166666666
139,2019-08-01,2019-08-01,10,Business services,105736,2019,8,106600.70232077206,104808.29166666666
140,2019-09-01,2019-09-01,10,Business services,106297,2019,9,106766.89349724265,104892.95833333331
141,2019-10-01,2019-10-01,10,Business services,106843,2019,10,106745.58513327205,104597.8333333333
142,2019-11-01,2019-11-01,10,Business services,106694,2019,11,106438.83252910539,104053.66666666666
143,2019-12-01,2019-12-01,10,Business services,108040,2019,12,107030.16586243872,103675.87499999999
144,2020-01-01,2020-01-01,10,Business services,102802,2020,1,102384.55648743872,103299.16666666666
145,2020-02-01,2020-02-01,10,Business services,103144,2020,2,102599.89242493872,102754.70833333333
146,2020-03-01,2020-03-01,10,Business services,103618,2020,3,102860.20752910539,102248.29166666667
147,2020-04-01,2020-04-01,10,Business services,98099,2020,4,97743.39242493872,101856.62499999999
148,2020-05-01,2020-05-01,10,Business services,97881,2020,5,98284.16846660539,101671.08333333331
149,2020-06-01,2020-06-01,10,Business services,98354,2020,6,99214.87159160539,101620.16666666666
150,2020-07-01,2020-07-01,10,Business services,98870,2020,7,99708.73173253676,101763.41666666666
151,2020-08-01,2020-08-01,10,Business services,99093,2020,8,99957.70232077206,102123.75
152,2020-09-01,2020-09-01,10,Business services,100786,2020,9,101255.89349724265,102513.45833333334
153,2020-10-01,2020-10-01,10,Business services,102954,2020,10,102856.58513327205,103171.25
154,2020-11-01,2020-11-01,10,Business services,106130,2020,11,105874.83252910539,104082.04166666669
155,2020-12-01,2020-12-01,10,Business services,107382,2020,12,106372.16586243872,104995.16666666667
156,2021-01-01,2021-01-01,10,Business services,106898,2021,1,106480.55648743872,105934.83333333333
157,2021-02-01,2021-02-01,10,Business services,107696,2021,2,107151.89242493872,106940.62499999999
158,2021-03-01,2021-03-01,10,Business services,108419,2021,3,107661.20752910539,107996.66666666666
159,2021-04-01,2021-04-01,10,Business services,109085,2021,4,108729.39242493872,108984.83333333331
160,2021-05-01,2021-05-01,10,Business services,108754,2021,5,109157.16846660539,109822.20833333333
161,2021-06-01,2021-06-01,10,Business services,109396,2021,6,110256.87159160539,110596.04166666667
162,2021-07-01,2021-07-01,10,Business services,110380,2021,7,111218.73173253676,111394.91666666666
163,2021-08-01,2021-08-01,10,Business services,111722,2021,8,112586.70232077206,112215.33333333331
164,2021-09-01,2021-09-01,10,Business services,113502,2021,9,113971.89349724265,113057.16666666664
165,2021-10-01,2021-10-01,10,Business services,113954,2021,10,113856.58513327205,113908.12499999999
166,2021-11-01,2021-11-01,10,Business services,115227,2021,11,114971.83252910539,114689.70833333331
167,2021-12-01,2021-12-01,10,Business services,116857,2021,12,115847.16586243872,115361.29166666664
168,2022-01-01,2022-01-01,10,Business services,116596,2022,1,116178.55648743872,115977.70833333331
169,2022-02-01,2022-02-01,10,Business services,117688,2022,2,117143.89242493872,116589.79166666664
170,2022-03-01,2022-03-01,10,Business services,118631,2022,3,117873.20752910539,117153.70833333333
171,2022-04-01,2022-04-01,10,Business services,119296,2022,4,118940.39242493872,117641.49999999999
172,2022-05-01,2022-05-01,10,Business services,117301,2022,5,117704.16846660539,118085.45833333333
173,2022-06-01,2022-06-01,10,Business services,116967,2022,6,117827.87159160539,118304.95833333333
174,2022-07-01,2022-07-01,10,Business services,117603,2022,7,118441.73173253676,118298.91666666667
175,2022-08-01,2022-08-01,10,Business services,119189,2022,8,120053.70232077206,118205.87500000001
176,2022-09-01,2022-09-01,10,Business services,119569,2022,9,120038.89349724265,118011.75000000003
177,2022-10-01,2022-10-01,10,Business services,119594,2022,10,119496.58513327205,117746.75
178,2022-11-01,2022-11-01,10,Business services,120242,2022,11,119986.83252910539,117320.29166666667
179,2022-12-01,2022-12-01,10,Business services,117110,2022,12,116100.16586243872,116791.66666666666
180,2023-01-01,2023-01-01,10,Business services,116198,2023,1,115780.55648743872,116252.04166666666
181,2023-02-01,2023-02-01,10,Business services,115853,2023,2,115308.89242493872,115607.49999999999
182,2023-03-01,2023-03-01,10,Business services,115807,2023,3,115049.20752910539,114996.12499999999
183,2023-04-01,2023-04-01,10,Business services,115760,2023,4,115404.39242493872,114528.54166666666
184,2023-05-01,2023-05-01,10,Business services,110602,2023,5,111005.16846660539,114087.875
185,2023-06-01,2023-06-01,10,Business services,110979,2023,6,111839.87159160539,113775.58333333333
186,2023-07-01,2023-07-01,10,Business services,110640,2023,7,111478.73173253676,113643.08333333333
187,2023-08-01,2023-08-01,10,Business services,110683,2023,8,111547.70232077206,113540.125
188,2023-09-01,2023-09-01,10,Business services,113402,2023,9,113871.89349724265,113433.75
189,2023-10-01,2023-10-01,10,Business services,114539,2023,10,114441.58513327205,113328.08333333333
190,2023-11-01,2023-11-01,10,Business services,114721,2023,11,114465.83252910539,113398.5
191,2023-12-01,2023-12-01,10,Business services,115136,2023,12,114126.16586243872,113619.70833333334
192,2024-01-01,2024-01-01,10,Business services,114992,2024,1,114574.55648743872,113784.875
193,2024-02-01,2024-02-01,10,Business services,114588,2024,2,114043.89242493872,113879.33333333333
194,2024-03-01,2024-03-01,10,Business services,114519,2024,3,113761.20752910539,113827.41666666666
195,2024-04-01,2024-04-01,10,Business services,114512,2024,4,114156.39242493872,113616.70833333333
196,2024-05-01,2024-05-01,10,Business services,113540,2024,5,113943.16846660539,113323.79166666666
197,2024-06-01,2024-06-01,10,Business services,113350,2024,6,114210.87159160539,113160.0
198,2024-07-01,2024-07-01,10,Business services,112233,2024,7,113071.73173253676,113083.33333333334
199,2024-08-01,2024-08-01,10,Business services,111357,2024,8,112221.70232077206,112895.5
200,2024-09-01,2024-09-01,10,Business services,111482,2024,9,111951.89349724265,112565.33333333333
201,2024-10-01,2024-10-01,10,Business services,111402,2024,10,111304.58513327205,
202,2024-11-01,2024-11-01,10,Business services,110828,2024,11,110572.83252910539,
