index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend
41,2011-06-01,2011-06-01,10,Business services,561322.4,2011,6,578448.0928518178,575941.8350000001
42,2011-07-01,2011-07-01,10,Business services,583870.08,2011,7,577425.8474198325,578356.2675000001
43,2011-08-01,2011-08-01,10,Business services,584710.45,2011,8,584754.8064149305,577739.9608333334
44,2011-09-01,2011-09-01,10,Business services,616864.3,2011,9,595463.4823217933,577111.7291666666
45,2011-10-01,2011-10-01,10,Business services,588770.98,2011,10,594236.3935289012,576497.2062499999
46,2011-11-01,2011-11-01,10,Business services,592511.68,2011,11,599885.9080341095,575885.2883333333
47,2011-12-01,2011-12-01,10,Business services,635985.92,2011,12,607973.8706643179,575316.4495833333
48,2012-01-01,2012-01-01,10,Business services,546937.52,2012,1,544352.8142059845,578331.86125
49,2012-02-01,2012-02-01,10,Business services,543161.77,2012,2,552128.6403778595,584852.5558333333
50,2012-03-01,2012-03-01,10,Business services,545634.41,2012,3,554606.5077476512,591087.5979166665
51,2012-04-01,2012-04-01,10,Business services,553540.6,2012,4,559669.1692320261,597283.2816666666
52,2012-05-01,2012-05-01,10,Business services,553577.99,2012,5,557942.5672007762,600667.4408333333
53,2012-06-01,2012-06-01,10,Business services,555140.99,2012,6,572266.6828518178,600460.2525
54,2012-07-01,2012-07-01,10,Business services,662421.37,2012,7,655977.1374198325,605940.0566666664
55,2012-08-01,2012-08-01,10,Business services,662655.83,2012,8,662700.1864149305,617578.49625
56,2012-09-01,2012-09-01,10,Business services,688559.93,2012,9,667159.1123217933,629275.5875
57,2012-10-01,2012-10-01,10,Business services,665771.76,2012,10,671237.1735289012,640841.8508333333
58,2012-11-01,2012-11-01,10,Business services,596730.72,2012,11,604104.9480341094,652135.6745833333
59,2012-12-01,2012-12-01,10,Business services,626794.36,2012,12,598782.3106643178,663204.5216666667
60,2013-01-01,2013-01-01,10,Business services,687644.38,2013,1,685059.6742059845,670310.2212500001
61,2013-02-01,2013-02-01,10,Business services,681777.46,2013,2,690744.3303778594,673843.295
62,2013-03-01,2013-03-01,10,Business services,687748.91,2013,3,696721.0077476512,674206.2750000001
63,2013-04-01,2013-04-01,10,Business services,689016.42,2013,4,695144.9892320262,671473.2091666666
64,2013-05-01,2013-05-01,10,Business services,689153.94,2013,5,693518.5172007761,672141.3220833334
65,2013-06-01,2013-06-01,10,Business services,685217.37,2013,6,702343.0628518178,675536.62
66,2013-07-01,2013-07-01,10,Business services,702881.78,2013,7,696437.5474198326,675485.9933333333
67,2013-08-01,2013-08-01,10,Business services,706989.19,2013,8,707033.5464149305,672334.2933333333
68,2013-09-01,2013-09-01,10,Business services,652938.09,2013,9,631537.2723217933,669061.0033333333
69,2013-10-01,2013-10-01,10,Business services,635800.02,2013,10,641265.4335289012,665966.3808333334
70,2013-11-01,2013-11-01,10,Business services,642737.17,2013,11,650111.3980341095,663035.9687500001
71,2013-12-01,2013-12-01,10,Business services,662275.06,2013,12,634263.0106643179,660166.1875
72,2014-01-01,2014-01-01,10,Business services,650948.64,2014,1,648363.9342059845,656737.45125
73,2014-02-01,2014-02-01,10,Business services,642832.4,2014,2,651799.2703778595,652356.6129166667
74,2014-03-01,2014-03-01,10,Business services,648135.01,2014,3,657107.1077476512,651080.1933333334
75,2014-04-01,2014-04-01,10,Business services,654359.38,2014,4,660487.9492320261,652779.5004166667
76,2014-05-01,2014-05-01,10,Business services,653481.09,2014,5,657845.6672007762,654230.6066666667
77,2014-06-01,2014-06-01,10,Business services,652015.47,2014,6,669141.1628518178,656292.8504166666
78,2014-07-01,2014-07-01,10,Business services,653794.01,2014,7,647349.7774198325,658407.6962499999
79,2014-08-01,2014-08-01,10,Business services,650936.84,2014,8,650981.1964149305,660163.8137500001
80,2014-09-01,2014-09-01,10,Business services,678356.37,2014,9,656955.5523217933,661949.7887499998
81,2014-10-01,2014-10-01,10,Business services,651165.11,2014,10,656630.5235289012,663874.7666666667
82,2014-11-01,2014-11-01,10,Business services,662198.63,2014,11,669572.8580341095,665794.3529166667
83,2014-12-01,2014-12-01,10,Business services,692307.45,2014,12,664295.4006643178,667580.7775000001
84,2015-01-01,2015-01-01,10,Business services,671672.55,2015,1,669087.8442059845,670722.375
85,2015-02-01,2015-02-01,10,Business services,664255.31,2015,2,673222.1803778595,675129.7941666666
86,2015-03-01,2015-03-01,10,Business services,669575.5,2015,3,678547.5977476512,679551.4804166666
87,2015-04-01,2015-04-01,10,Business services,679118.36,2015,4,685246.9292320261,684224.13125
88,2015-05-01,2015-05-01,10,Business services,674792.18,2015,5,679156.7572007763,688732.8975000001
89,2015-06-01,2015-06-01,10,Business services,673578.57,2015,6,690704.2628518178,693269.3570833334
90,2015-07-01,2015-07-01,10,Business services,707629.25,2015,7,701185.0174198325,697574.4929166667
91,2015-08-01,2015-08-01,10,Business services,702879.66,2015,8,702924.0164149306,701204.1129166665
92,2015-09-01,2015-09-01,10,Business services,732534.02,2015,9,711133.2023217933,704899.0920833333
93,2015-10-01,2015-10-01,10,Business services,709131.08,2015,10,714596.4935289011,708429.8570833333
94,2015-11-01,2015-11-01,10,Business services,712443.05,2015,11,719817.2780341095,711652.6304166666
95,2015-12-01,2015-12-01,10,Business services,750938.06,2015,12,722926.0106643179,715060.6375000001
96,2016-01-01,2016-01-01,10,Business services,716365.2,2016,1,713780.4942059844,718634.6958333333
97,2016-02-01,2016-02-01,10,Business services,706673.54,2016,2,715640.4103778595,722013.14625
98,2016-03-01,2016-03-01,10,Business services,715836.77,2016,3,724808.8677476512,725218.6404166666
99,2016-04-01,2016-04-01,10,Business services,717595.45,2016,4,723724.0192320261,728320.12875
100,2016-05-01,2016-05-01,10,Business services,713661.65,2016,5,718026.2272007762,731554.4633333334
101,2016-06-01,2016-06-01,10,Business services,716501.27,2016,6,733626.9628518178,734635.3325
102,2016-07-01,2016-07-01,10,Business services,750483.95,2016,7,744039.7174198325,737273.0066666666
103,2016-08-01,2016-08-01,10,Business services,741107.77,2016,8,741152.1264149306,740008.0487500001
104,2016-09-01,2016-09-01,10,Business services,771237.77,2016,9,749836.9523217933,742596.6949999998
105,2016-10-01,2016-10-01,10,Business services,744863.05,2016,10,750328.4635289012,745289.3833333332
106,2016-11-01,2016-11-01,10,Business services,754335.11,2016,11,761709.3380341094,748282.8229166665
107,2016-12-01,2016-12-01,10,Business services,782986.86,2016,12,754974.8106643178,750962.5345833332
108,2017-01-01,2017-01-01,10,Business services,747620.58,2017,1,745035.8742059844,752441.48
109,2017-02-01,2017-02-01,10,Business services,741059.17,2017,2,750026.0403778595,753264.7508333334
110,2017-03-01,2017-03-01,10,Business services,743578.65,2017,3,752550.7477476512,754344.8604166666
111,2017-04-01,2017-04-01,10,Business services,754478.09,2017,4,760606.6592320261,755375.5004166665
112,2017-05-01,2017-05-01,10,Business services,748621.56,2017,5,752986.1372007763,756496.7158333333
113,2017-06-01,2017-06-01,10,Business services,745854.44,2017,6,762980.1328518178,757715.4783333334
114,2017-07-01,2017-07-01,10,Business services,756625.47,2017,7,750181.2374198325,759762.3916666667
115,2017-08-01,2017-08-01,10,Business services,754724.75,2017,8,754769.1064149305,762471.11
116,2017-09-01,2017-09-01,10,Business services,783543.42,2017,9,762142.6023217933,765166.54125
117,2017-10-01,2017-10-01,10,Business services,757292.76,2017,10,762758.1735289012,767614.0325
118,2017-11-01,2017-11-01,10,Business services,768814.57,2017,11,776188.7980341094,769965.48125
119,2017-12-01,2017-12-01,10,Business services,797757.7,2017,12,769745.6506643178,772638.1758333334
120,2018-01-01,2018-01-01,10,Business services,781975.66,2018,1,779390.9542059845,775191.47125
121,2018-02-01,2018-02-01,10,Business services,771713.33,2018,2,780680.2003778594,778565.7116666666
122,2018-03-01,2018-03-01,10,Business services,777614.84,2018,3,786586.9377476511,783088.5466666665
123,2018-04-01,2018-04-01,10,Business services,779181.69,2018,4,785310.2592320261,787770.7645833332
124,2018-05-01,2018-05-01,10,Business services,780352.73,2018,5,784717.3072007762,792546.2512499999
125,2018-06-01,2018-06-01,10,Business services,778267.94,2018,6,795393.6328518178,800976.3495833334
126,2018-07-01,2018-07-01,10,Business services,785491.06,2018,7,779046.8274198326,812456.64625
127,2018-08-01,2018-08-01,10,Business services,806840.93,2018,8,806885.2864149306,823404.9058333334
128,2018-09-01,2018-09-01,10,Business services,839975.28,2018,9,818574.4623217933,833878.2616666667
129,2018-10-01,2018-10-01,10,Business services,813234.13,2018,10,818699.5435289012,844132.055
130,2018-11-01,2018-11-01,10,Business services,827484.88,2018,11,834859.1080341095,854809.31625
131,2018-12-01,2018-12-01,10,Business services,941409.75,2018,12,913397.7006643178,862178.7883333333
132,2019-01-01,2019-01-01,10,Business services,913850.73,2019,1,911266.0242059844,869445.62625
133,2019-02-01,2019-02-01,10,Business services,902596.49,2019,2,911563.3603778594,879347.1358333332
134,2019-03-01,2019-03-01,10,Business services,898092.22,2019,3,907064.3177476511,888785.1220833333
135,2019-04-01,2019-04-01,10,Business services,904795.35,2019,4,910923.9192320261,898283.6845833333
136,2019-05-01,2019-05-01,10,Business services,910993.34,2019,5,915357.9172007762,907406.5570833331
137,2019-06-01,2019-06-01,10,Business services,824494.66,2019,6,841620.3528518179,913220.1716666666
138,2019-07-01,2019-07-01,10,Business services,913668.45,2019,7,907224.2174198325,917040.9924999999
139,2019-08-01,2019-08-01,10,Business services,916299.77,2019,8,916344.1264149306,921872.7308333332
140,2019-09-01,2019-09-01,10,Business services,957028.11,2019,9,935627.2923217933,927031.0308333333
141,2019-10-01,2019-10-01,10,Business services,924146.8,2019,10,929612.2135289012,932297.9724999999
142,2019-11-01,2019-11-01,10,Business services,935521.15,2019,11,942895.3780341095,936710.3395833332
143,2019-12-01,2019-12-01,10,Business services,972900.23,2019,12,944888.1806643178,943833.1383333333
144,2020-01-01,2020-01-01,10,Business services,974059.95,2020,1,971475.2442059844,950779.7525
145,2020-02-01,2020-02-01,10,Business services,958348.99,2020,2,967315.8603778594,954132.0425000001
146,2020-03-01,2020-03-01,10,Business services,966138.92,2020,3,975111.0177476512,956883.2041666666
147,2020-04-01,2020-04-01,10,Business services,963155.25,2020,4,969283.8192320261,959330.05375
148,2020-05-01,2020-05-01,10,Business services,958530.25,2020,5,962894.8272007762,961472.7133333334
149,2020-06-01,2020-06-01,10,Business services,947904.92,2020,6,965030.6128518179,963575.4787499999
150,2020-07-01,2020-07-01,10,Business services,956976.93,2020,7,950532.6974198326,964615.3866666666
151,2020-08-01,2020-08-01,10,Business services,953446.25,2020,8,953490.6064149305,964620.72375
152,2020-09-01,2020-09-01,10,Business services,985909.51,2020,9,964508.6923217933,965015.2204166666
153,2020-10-01,2020-10-01,10,Business services,953989.79,2020,10,959455.2035289012,966029.9645833333
154,2020-11-01,2020-11-01,10,Business services,957101.99,2020,11,964476.2180341094,968070.7570833332
155,2020-12-01,2020-12-01,10,Business services,1001785.76,2020,12,973773.7106643178,970836.9287500001
156,2021-01-01,2021-01-01,10,Business services,970132.21,2021,1,967547.5042059844,974448.5475
157,2021-02-01,2021-02-01,10,Business services,962404.82,2021,2,971371.6903778594,978312.9899999999
158,2021-03-01,2021-03-01,10,Business services,971551.01,2021,3,980523.1077476512,982235.6941666666
159,2021-04-01,2021-04-01,10,Business services,982097.02,2021,4,988225.5892320261,986784.6941666665
160,2021-05-01,2021-05-01,10,Business services,988567.5,2021,5,992932.0772007762,992103.0462499999
161,2021-06-01,2021-06-01,10,Business services,984255.79,2021,6,1001381.4828518179,998579.3541666666
162,2021-07-01,2021-07-01,10,Business services,1007304.91,2021,7,1000860.6774198326,1005545.7220833333
163,2021-08-01,2021-08-01,10,Business services,995864.89,2021,8,995909.2464149306,1012497.8083333332
164,2021-09-01,2021-09-01,10,Business services,1037635.77,2021,9,1016234.9523217933,1019569.4324999999
165,2021-10-01,2021-10-01,10,Business services,1011439.53,2021,10,1016904.9435289012,1026928.8970833332
166,2021-11-01,2021-11-01,10,Business services,1027292.7,2021,11,1034666.9280341094,1035760.4154166668
167,2021-12-01,2021-12-01,10,Business services,1087026.44,2021,12,1059014.3906643179,1046107.74875
168,2022-01-01,2022-01-01,10,Business services,1052084.36,2022,1,1049499.6542059847,1056680.2874999999
169,2022-02-01,2022-02-01,10,Business services,1047302.74,2022,2,1056269.6103778596,1067828.08375
170,2022-03-01,2022-03-01,10,Business services,1056372.07,2022,3,1065344.1677476512,1080087.7425000002
171,2022-04-01,2022-04-01,10,Business services,1073903.11,2022,4,1080031.6792320262,1092405.8125
172,2022-05-01,2022-05-01,10,Business services,1108717.85,2022,5,1113082.4272007763,1104349.2933333335
173,2022-06-01,2022-06-01,10,Business services,1112441.44,2022,6,1129567.1328518179,1112180.7512500002
174,2022-07-01,2022-07-01,10,Business services,1132860.19,2022,7,1126415.9574198325,1116055.3383333334
175,2022-08-01,2022-08-01,10,Business services,1137856.72,2022,8,1137901.0764149306,1120141.7779166666
176,2022-09-01,2022-09-01,10,Business services,1189875.75,2022,9,1168474.9323217934,1124030.8016666665
177,2022-10-01,2022-10-01,10,Business services,1154833.23,2022,10,1160298.643528901,1127563.3004166665
178,2022-11-01,2022-11-01,10,Business services,1170542.54,2022,11,1177916.7680341096,1131852.8408333333
179,2022-12-01,2022-12-01,10,Business services,1131731.59,2022,12,1103719.540664318,1136534.8933333333
180,2023-01-01,2023-01-01,10,Business services,1100369.3,2023,1,1097784.5942059846,1140118.07875
181,2023-02-01,2023-02-01,10,Business services,1097092.35,2023,2,1106059.2203778597,1142951.0041666667
182,2023-03-01,2023-03-01,10,Business services,1099919.03,2023,3,1108891.1277476512,1144777.5870833334
183,2023-04-01,2023-04-01,10,Business services,1115136.12,2023,4,1121264.6892320262,1145658.9470833333
184,2023-05-01,2023-05-01,10,Business services,1170433.81,2023,5,1174798.3872007763,1146185.6883333335
185,2023-06-01,2023-06-01,10,Business services,1163094.74,2023,6,1180220.432851818,1150431.3658333335
186,2023-07-01,2023-07-01,10,Business services,1168203.34,2023,7,1161759.1074198326,1158623.64875
187,2023-08-01,2023-08-01,10,Business services,1170503.78,2023,8,1170548.1364149307,1166702.3520833333
188,2023-09-01,2023-09-01,10,Business services,1201066.68,2023,9,1179665.862321793,1174727.6575
189,2023-10-01,2023-10-01,10,Business services,1164794.94,2023,10,1170260.353528901,1182512.9975
190,2023-11-01,2023-11-01,10,Business services,1173222.62,2023,11,1180596.8480341097,1188542.886666667
191,2023-12-01,2023-12-01,10,Business services,1230947.77,2023,12,1202935.720664318,1192863.8908333334
192,2024-01-01,2024-01-01,10,Business services,1197767.91,2024,1,1195183.2042059845,1198839.8145833332
193,2024-02-01,2024-02-01,10,Business services,1193582.62,2024,2,1202549.4903778597,1206741.26
194,2024-03-01,2024-03-01,10,Business services,1196036.09,2024,3,1205008.1877476512,1215243.2670833333
195,2024-04-01,2024-04-01,10,Business services,1205867.22,2024,4,1211995.789232026,1224208.8779166664
196,2024-05-01,2024-05-01,10,Business services,1224420.05,2024,5,1228784.6272007762,1233614.2304166667
197,2024-06-01,2024-06-01,10,Business services,1212812.6,2024,6,1229938.292851818,1247695.6445833333
198,2024-07-01,2024-07-01,10,Business services,1261907.65,2024,7,1255463.4174198324,1266402.3570833332
199,2024-08-01,2024-08-01,10,Business services,1266434.16,2024,8,1266478.5164149306,1285585.3566666667
200,2024-09-01,2024-09-01,10,Business services,1309184.47,2024,9,1287783.6523217931,1305027.8312500003
201,2024-10-01,2024-10-01,10,Business services,1271851.81,2024,10,1277317.223528901,
202,2024-11-01,2024-11-01,10,Business services,1291894.21,2024,11,1299268.4380341095,
203,2024-12-01,2024-12-01,10,Business services,1450230.12,2024,12,1422218.070664318,
204,2025-01-01,2025-01-01,10,Business services,1427446.66,2025,1,1424861.9542059845,
205,2025-02-01,2025-02-01,10,Business services,1424295.86,2025,2,1433262.7303778597,
206,2025-03-01,2025-03-01,10,Business services,1431942.24,2025,3,1440914.3377476512,
0,2008-01-01,2008-01-01,11,Personal services,400745.92,2008,1,393633.66839320364,
1,2008-02-01,2008-02-01,11,Personal services,417473.41,2008,2,428715.81378382863,
2,2008-03-01,2008-03-01,11,Personal services,426341.87,2008,3,423007.6613098703,
3,2008-04-01,2008-04-01,11,Personal services,428411.62,2008,4,435502.15240362025,
4,2008-05-01,2008-05-01,11,Personal services,429360.65,2008,5,440272.69912237034,
5,2008-06-01,2008-06-01,11,Personal services,433988.65,2008,6,441154.081023412,
6,2008-07-01,2008-07-01,11,Personal services,426228.53,2008,7,427152.2397075418,422940.50791666657
7,2008-08-01,2008-08-01,11,Personal services,404537.03,2008,8,411607.3902957772,424033.1229166666
8,2008-09-01,2008-09-01,11,Personal services,421887.39,2008,9,401760.4845359732,424226.7279166666
9,2008-10-01,2008-10-01,11,Personal services,420346.33,2008,10,432788.5530025786,424487.48291666666
10,2008-11-01,2008-11-01,11,Personal services,409639.12,2008,11,426340.61698695365,424466.90416666673
11,2008-12-01,2008-12-01,11,Personal services,443310.71,2008,12,400335.8694348704,424296.1558333333
12,2009-01-01,2009-01-01,11,Personal services,426775.65,2009,1,419663.3983932037,424526.0183333334
13,2009-02-01,2009-02-01,11,Personal services,417666.44,2009,2,428908.84378382866,425958.53875
14,2009-03-01,2009-03-01,11,Personal services,430795.36,2009,3,427461.1513098703,428291.85000000003
15,2009-04-01,2009-04-01,11,Personal services,430216.25,2009,4,437306.78240362025,430073.73166666663
16,2009-05-01,2009-05-01,11,Personal services,427062.13,2009,5,437974.1791223703,431645.46249999997
17,2009-06-01,2009-06-01,11,Personal services,432189.21,2009,6,439354.641023412,433604.87791666656
18,2009-07-01,2009-07-01,11,Personal services,433544.67,2009,7,434468.3797075418,435648.5941666666
19,2009-08-01,2009-08-01,11,Personal services,431601.38,2009,8,438671.74029577716,437876.1645833332
20,2009-09-01,2009-09-01,11,Personal services,450822.51,2009,9,430695.6045359732,439959.02583333326
21,2009-10-01,2009-10-01,11,Personal services,434176.37,2009,10,446618.5930025786,442162.625
22,2009-11-01,2009-11-01,11,Personal services,433530.62,2009,11,450232.11698695365,444532.8758333333
23,2009-12-01,2009-12-01,11,Personal services,466445.18,2009,12,423470.33943487034,446783.6258333333
24,2010-01-01,2010-01-01,11,Personal services,452690.37,2010,1,445578.11839320365,449195.90541666665
25,2010-02-01,2010-02-01,11,Personal services,445213.41,2010,2,456455.81378382863,451726.55666666664
26,2010-03-01,2010-03-01,11,Personal services,453237.06,2010,3,449902.8513098703,454501.2870833333
27,2010-04-01,2010-04-01,11,Personal services,460660.93,2010,4,467751.46240362024,457472.28250000003
28,2010-05-01,2010-05-01,11,Personal services,453503.47,2010,5,464415.5191223703,460449.3629166667
29,2010-06-01,2010-06-01,11,Personal services,459765.87,2010,6,466931.301023412,464963.02875
30,2010-07-01,2010-07-01,11,Personal services,463862.72,2010,7,464786.42970754177,470396.38791666663
31,2010-08-01,2010-08-01,11,Personal services,462018.96,2010,8,469089.3202957772,475211.50625000003
32,2010-09-01,2010-09-01,11,Personal services,486998.46,2010,9,466871.55453597324,480273.90875
33,2010-10-01,2010-10-01,11,Personal services,469304.31,2010,10,481746.5330025786,485287.05875
34,2010-11-01,2010-11-01,11,Personal services,469852.61,2010,11,486554.10698695364,490160.74833333335
35,2010-12-01,2010-12-01,11,Personal services,538451.17,2010,12,495476.3294348704,495344.2154166667
36,2011-01-01,2011-01-01,11,Personal services,511085.0,2011,1,503972.74839320366,500550.3241666667
37,2011-02-01,2011-02-01,11,Personal services,502381.62,2011,2,513624.02378382866,505660.2658333333
38,2011-03-01,2011-03-01,11,Personal services,517566.51,2011,3,514232.3013098703,510819.0683333333
39,2011-04-01,2011-04-01,11,Personal services,516647.08,2011,4,523737.61240362027,515980.99124999996
40,2011-05-01,2011-05-01,11,Personal services,514485.87,2011,5,525397.9191223703,521139.0316666667
41,2011-06-01,2011-06-01,11,Personal services,523186.68,2011,6,530352.111023412,525471.6791666667
42,2011-07-01,2011-07-01,11,Personal services,525388.52,2011,7,526312.2297075419,527757.3345833333
43,2011-08-01,2011-08-01,11,Personal services,523131.76,2011,8,530202.1202957772,528924.9066666667
44,2011-09-01,2011-09-01,11,Personal services,549696.92,2011,9,529570.0145359733,529937.44625
45,2011-10-01,2011-10-01,11,Personal services,530492.0,2011,10,542934.2230025786,530990.8358333333
46,2011-11-01,2011-11-01,11,Personal services,532457.89,2011,11,549159.3869869537,532125.1379166667
47,2011-12-01,2011-12-01,11,Personal services,579829.43,2011,12,536854.5894348704,533017.2470833333
48,2012-01-01,2012-01-01,11,Personal services,524562.47,2012,1,517450.2183932036,536052.395
49,2012-02-01,2012-02-01,11,Personal services,516925.88,2012,2,528168.2837838286,541322.3370833333
50,2012-03-01,2012-03-01,11,Personal services,527323.2,2012,3,523988.99130987027,546755.3358333333
51,2012-04-01,2012-04-01,11,Personal services,532171.74,2012,4,539262.2724036203,552083.0616666666
52,2012-05-01,2012-05-01,11,Personal services,526184.46,2012,5,537096.5091223703,555887.8474999999
53,2012-06-01,2012-06-01,11,Personal services,532898.71,2012,6,540064.141023412,558394.5316666666
54,2012-07-01,2012-07-01,11,Personal services,588520.04,2012,7,589443.7497075419,563685.67375
55,2012-08-01,2012-08-01,11,Personal services,586478.85,2012,8,593549.2102957772,571640.2445833334
56,2012-09-01,2012-09-01,11,Personal services,616741.8,2012,9,596614.8945359733,579643.6770833333
57,2012-10-01,2012-10-01,11,Personal services,591312.54,2012,10,603754.7630025786,587560.78875
58,2012-11-01,2012-11-01,11,Personal services,562952.21,2012,11,579653.7069869536,595116.3220833333
59,2012-12-01,2012-12-01,11,Personal services,609495.53,2012,12,566520.6894348704,602716.85875
60,2013-01-01,2013-01-01,11,Personal services,621883.78,2013,1,614771.5283932036,608529.5749999998
61,2013-02-01,2013-02-01,11,Personal services,610514.27,2013,2,621756.6737838286,612472.62125
62,2013-03-01,2013-03-01,11,Personal services,625817.19,2013,3,622482.9813098703,615005.7324999999
63,2013-04-01,2013-04-01,11,Personal services,623688.43,2013,4,630778.9624036204,616236.5966666667
64,2013-05-01,2013-05-01,11,Personal services,616000.57,2013,5,626912.6191223703,618829.5770833332
65,2013-06-01,2013-06-01,11,Personal services,625495.48,2013,6,632660.911023412,622758.7108333333
66,2013-07-01,2013-07-01,11,Personal services,635428.46,2013,7,636352.1697075418,625310.7858333333
67,2013-08-01,2013-08-01,11,Personal services,634203.54,2013,8,641273.9002957772,626450.2416666666
68,2013-09-01,2013-09-01,11,Personal services,629811.78,2013,9,609684.8745359733,627646.8070833333
69,2013-10-01,2013-10-01,11,Personal services,607783.3,2013,10,620225.5230025786,628670.6983333332
70,2013-11-01,2013-11-01,11,Personal services,608712.98,2013,11,625414.4769869536,629849.6554166668
71,2013-12-01,2013-12-01,11,Personal services,658033.97,2013,12,615059.1294348703,631297.7520833334
72,2014-01-01,2014-01-01,11,Personal services,634595.14,2014,1,627482.8883932036,631690.9737499999
73,2014-02-01,2014-02-01,11,Personal services,625149.85,2014,2,636392.2537838286,631178.3474999999
74,2014-03-01,2014-03-01,11,Personal services,639899.18,2014,3,636564.9713098704,632103.0549999999
75,2014-04-01,2014-04-01,11,Personal services,634179.83,2014,4,641270.3624036203,634275.9849999999
76,2014-05-01,2014-05-01,11,Personal services,633804.14,2014,5,644716.1891223703,636423.8516666667
77,2014-06-01,2014-06-01,11,Personal services,642446.23,2014,6,649611.661023412,638970.4220833334
78,2014-07-01,2014-07-01,11,Personal services,627915.03,2014,7,628838.7397075419,641700.9954166666
79,2014-08-01,2014-08-01,11,Personal services,629413.94,2014,8,636484.3002957772,644160.2604166666
80,2014-09-01,2014-09-01,11,Personal services,656794.36,2014,9,636667.4545359733,646600.6929166666
81,2014-10-01,2014-10-01,11,Personal services,632951.04,2014,10,645393.2630025786,649193.3008333334
82,2014-11-01,2014-11-01,11,Personal services,635094.04,2014,11,651795.5369869537,651697.3995833333
83,2014-12-01,2014-12-01,11,Personal services,692770.6,2014,12,649795.7594348703,654185.5966666668
84,2015-01-01,2015-01-01,11,Personal services,665392.27,2015,1,658280.0183932036,658343.3841666667
85,2015-02-01,2015-02-01,11,Personal services,653375.08,2015,2,664617.4837838286,663883.3679166666
86,2015-03-01,2015-03-01,11,Personal services,670244.33,2015,3,666910.1213098703,669386.8933333333
87,2015-04-01,2015-04-01,11,Personal services,666057.27,2015,4,673147.8024036203,674940.5279166668
88,2015-05-01,2015-05-01,11,Personal services,662025.07,2015,5,672937.1191223703,680345.7558333334
89,2015-06-01,2015-06-01,11,Personal services,673942.03,2015,6,681107.4610234121,686062.5745833333
90,2015-07-01,2015-07-01,11,Personal services,696206.13,2015,7,697129.8397075419,690992.3683333332
91,2015-08-01,2015-08-01,11,Personal services,694082.45,2015,8,701152.8102957772,694720.5495833333
92,2015-09-01,2015-09-01,11,Personal services,724210.46,2015,9,704083.5545359732,698294.3037500001
93,2015-10-01,2015-10-01,11,Personal services,698822.17,2015,10,711264.3930025786,701862.8154166667
94,2015-11-01,2015-11-01,11,Personal services,698948.38,2015,11,715649.8769869537,705500.7491666666
95,2015-12-01,2015-12-01,11,Personal services,766119.91,2015,12,723145.0694348704,708771.1054166667
96,2016-01-01,2016-01-01,11,Personal services,710358.01,2016,1,703245.7583932036,712085.8875
97,2016-02-01,2016-02-01,11,Personal services,697885.69,2016,2,709128.0937838285,716360.4229166666
98,2016-03-01,2016-03-01,11,Personal services,711503.82,2016,3,708169.6113098703,720910.27375
99,2016-04-01,2016-04-01,11,Personal services,710442.06,2016,4,717532.5924036204,724665.0162499999
100,2016-05-01,2016-05-01,11,Personal services,704950.69,2016,5,715862.7391223703,728204.5287499998
101,2016-06-01,2016-06-01,11,Personal services,709504.96,2016,6,716670.391023412,732049.8929166667
102,2016-07-01,2016-07-01,11,Personal services,740197.97,2016,7,741121.6797075418,735853.1220833334
103,2016-08-01,2016-08-01,11,Personal services,752679.46,2016,8,759749.8202957772,739384.89375
104,2016-09-01,2016-09-01,11,Personal services,774809.87,2016,9,754682.9645359733,742958.2124999999
105,2016-10-01,2016-10-01,11,Personal services,738336.58,2016,10,750778.8030025786,746451.4320833331
106,2016-11-01,2016-11-01,11,Personal services,744382.27,2016,11,761083.7669869537,749697.745
107,2016-12-01,2016-12-01,11,Personal services,812974.76,2016,12,769999.9194348704,753345.4591666667
108,2017-01-01,2017-01-01,11,Personal services,754780.66,2017,1,747668.4083932036,755978.0404166667
109,2017-02-01,2017-02-01,11,Personal services,738225.56,2017,2,749467.9637838287,756515.44625
110,2017-03-01,2017-03-01,11,Personal services,756923.6,2017,3,753589.3913098703,756852.1545833333
111,2017-04-01,2017-04-01,11,Personal services,748859.55,2017,4,755950.0824036204,757832.4020833333
112,2017-05-01,2017-05-01,11,Personal services,744444.71,2017,5,755356.7591223703,758829.4700000001
113,2017-06-01,2017-06-01,11,Personal services,757556.08,2017,6,764721.511023412,759478.8362499999
114,2017-07-01,2017-07-01,11,Personal services,755328.8,2017,7,756252.5097075419,760786.6641666667
115,2017-08-01,2017-08-01,11,Personal services,750446.37,2017,8,757516.7302957772,763243.6708333333
116,2017-09-01,2017-09-01,11,Personal services,785123.96,2017,9,764997.0545359732,765933.5899999999
117,2017-10-01,2017-10-01,11,Personal services,751548.43,2017,10,763990.6530025786,768584.4120833331
118,2017-11-01,2017-11-01,11,Personal services,755100.05,2017,11,771801.5469869537,771194.4616666666
119,2017-12-01,2017-12-01,11,Personal services,817841.77,2017,12,774866.9294348704,773694.1879166666
120,2018-01-01,2018-01-01,11,Personal services,781301.52,2018,1,774189.2683932036,775971.0383333333
121,2018-02-01,2018-02-01,11,Personal services,770672.86,2018,2,781915.2637838286,779475.1579166667
122,2018-03-01,2018-03-01,11,Personal services,789034.36,2018,3,785700.1513098703,784629.9183333335
