index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Avg_Wage_sa_cycle
128,2018-09-01,2018-09-01,9,Real estate and housing services,1207282.05,2018,9,1174365.1201409313,1222988.5724999998,-67167.25414929772
129,2018-10-01,2018-10-01,9,Real estate and housing services,1174566.99,2018,10,1184638.6898146446,1241822.4304166667,-62149.536293071695
130,2018-11-01,2018-11-01,9,Real estate and housing services,1190076.94,2018,11,1207535.8664552695,1260570.4329166666,-44488.80300220498
131,2018-12-01,2018-12-01,9,Real estate and housing services,1457934.49,2018,12,1400556.9994240196,1272716.5504166665,143327.27116355184
132,2019-01-01,2019-01-01,9,Real estate and housing services,1389074.72,2019,1,1384912.723226103,1284933.4670833335,122521.64006624487
133,2019-02-01,2019-02-01,9,Real estate and housing services,1370212.47,2019,2,1375708.2146583947,1302426.9091666667,108210.69393928372
134,2019-03-01,2019-03-01,9,Real estate and housing services,1349537.51,2019,3,1360225.1353094364,1319249.4908333332,87686.36242472031
135,2019-04-01,2019-04-01,9,Real estate and housing services,1361202.76,2019,4,1373775.6818979778,1334635.28125,96270.27533575636
136,2019-05-01,2019-05-01,9,Real estate and housing services,1341683.01,2019,5,1357655.1863250614,1347999.6208333336,75266.5210755833
137,2019-06-01,2019-06-01,9,Real estate and housing services,1186874.24,2019,6,1212695.9865594362,1353252.5720833335,-74484.5487110985
138,2019-07-01,2019-07-01,9,Real estate and housing services,1344584.84,2019,7,1341170.1250919118,1352802.0658333334,49296.54138227855
139,2019-08-01,2019-08-01,9,Real estate and housing services,1355010.12,2019,8,1354800.4110968139,1354838.67,58340.60817225394
140,2019-09-01,2019-09-01,9,Real estate and housing services,1413189.55,2019,9,1380272.6201409313,1358072.5170833333,79341.05449328246
141,2019-10-01,2019-10-01,9,Real estate and housing services,1337918.46,2019,10,1347990.1598146446,1361278.4941666666,42708.465044397395
142,2019-11-01,2019-11-01,9,Real estate and housing services,1347469.62,2019,11,1364928.5464552697,1363930.6237499998,55424.921072071884
143,2019-12-01,2019-12-01,9,Real estate and housing services,1426612.64,2019,12,1369235.1494240195,1373515.4312500001,55644.027306050295
144,2020-01-01,2020-01-01,9,Real estate and housing services,1409584.42,2020,1,1405422.423226103,1383732.745,87884.04595864587
145,2020-02-01,2020-02-01,9,Real estate and housing services,1398581.27,2020,2,1404077.0146583947,1388236.61125,82737.002181774
146,2020-03-01,2020-03-01,9,Real estate and housing services,1398781.04,2020,3,1409468.6653094364,1392463.5191666668,84477.33780137892
147,2020-04-01,2020-04-01,9,Real estate and housing services,1388902.68,2020,4,1401475.6018979778,1397250.2945833334,72987.34137081844
148,2020-05-01,2020-05-01,9,Real estate and housing services,1377634.2,2020,5,1393606.3763250613,1402689.2491666668,61778.97479443345
149,2020-06-01,2020-06-01,9,Real estate and housing services,1380958.43,2020,6,1406780.1765594361,1407595.924583333,71774.27287034085
150,2020-07-01,2020-07-01,9,Real estate and housing services,1395716.18,2020,7,1392301.4650919116,1410363.1166666667,54280.06822909787
151,2020-08-01,2020-08-01,9,Real estate and housing services,1411971.57,2020,8,1411761.8610968138,1411232.39125,70889.79637094447
152,2020-09-01,2020-09-01,9,Real estate and housing services,1457673.89,2020,9,1424756.9601409312,1412533.1604166667,81200.45036089607
153,2020-10-01,2020-10-01,9,Real estate and housing services,1408316.73,2020,10,1418388.4298146446,1414364.3295833333,72314.54829839082
154,2020-11-01,2020-11-01,9,Real estate and housing services,1407606.26,2020,11,1425065.1864552696,1416876.7316666667,76641.23048311681
155,2020-12-01,2020-12-01,9,Real estate and housing services,1484236.21,2020,12,1426858.7194240196,1419986.05375,76251.65225603501
156,2021-01-01,2021-01-01,9,Real estate and housing services,1418373.46,2021,1,1414211.463226103,1422889.79,61587.322734581074
157,2021-02-01,2021-02-01,9,Real estate and housing services,1410654.82,2021,2,1416150.5646583948,1424708.7370833335,61673.8749663427
158,2021-03-01,2021-03-01,9,Real estate and housing services,1417925.95,2021,3,1428613.5753094363,1425242.8316666665,72446.87157975021
159,2021-04-01,2021-04-01,9,Real estate and housing services,1413705.83,2021,4,1426278.751897978,1424912.6383333332,68582.10445477744
160,2021-05-01,2021-05-01,9,Real estate and housing services,1413128.7,2021,5,1429100.8763250613,1424348.0258333334,70031.33165005082
161,2021-06-01,2021-06-01,9,Real estate and housing services,1420087.66,2021,6,1445909.406559436,1423909.6008333333,85620.45810899977
162,2021-07-01,2021-07-01,9,Real estate and housing services,1426276.62,2021,7,1422861.9050919118,1423231.7858333334,61502.95293190004
163,2021-08-01,2021-08-01,9,Real estate and housing services,1425065.86,2021,8,1424856.1510968138,1422548.2741666664,62571.8412508613
164,2021-09-01,2021-09-01,9,Real estate and housing services,1457397.87,2021,9,1424480.9401409314,1421038.8450000002,61410.6900306344
165,2021-10-01,2021-10-01,9,Real estate and housing services,1400668.11,2021,10,1410739.8098146447,1418349.9787499998,47017.325452144025
166,2021-11-01,2021-11-01,9,Real estate and housing services,1401704.18,2021,11,1419163.1064552695,1416692.4508333334,54915.90859533311
167,2021-12-01,2021-12-01,9,Real estate and housing services,1479616.09,2021,12,1422238.5994240197,1415310.8770833334,57587.66077603842
168,2022-01-01,2022-01-01,9,Real estate and housing services,1406726.02,2022,1,1402564.023226103,1412204.52375,37623.344720227644
169,2022-02-01,2022-02-01,9,Real estate and housing services,1405897.98,2022,2,1411393.7246583947,1408367.3037500002,46269.89109630138
170,2022-03-01,2022-03-01,9,Real estate and housing services,1386456.49,2022,3,1397144.1153094363,1405169.4379166665,31936.00506074028
171,2022-04-01,2022-04-01,9,Real estate and housing services,1380642.5,2022,4,1393215.4218979778,1402776.9204166664,28013.849879468326
172,2022-05-01,2022-05-01,9,Real estate and housing services,1406411.36,2022,5,1422383.5363250615,1400520.8745833333,57271.007580910344
173,2022-06-01,2022-06-01,9,Real estate and housing services,1393647.23,2022,6,1419468.9765594362,1389807.49875,54519.470104947686
174,2022-07-01,2022-07-01,9,Real estate and housing services,1378164.57,2022,7,1374749.8550919117,1372605.7795833333,10028.38200760074
175,2022-08-01,2022-08-01,9,Real estate and housing services,1381084.63,2022,8,1380874.9210968136,1357269.145,16437.10385348089
176,2022-09-01,2022-09-01,9,Real estate and housing services,1424630.32,2022,9,1391713.3901409314,1342984.61,27605.38522017328
177,2022-10-01,2022-10-01,9,Real estate and housing services,1376015.24,2022,10,1386086.9398146446,1329477.0729166665,22345.31087934738
178,2022-11-01,2022-11-01,9,Real estate and housing services,1372211.95,2022,11,1389670.8764552695,1316684.0725,26322.38134509418
179,2022-12-01,2022-12-01,9,Real estate and housing services,1251987.3,2022,12,1194609.8094240197,1305767.2295833332,-168328.7722621204
180,2023-01-01,2023-01-01,9,Real estate and housing services,1221513.55,2023,1,1217351.553226103,1296704.5825,-145170.51678263023
181,2023-02-01,2023-02-01,9,Real estate and housing services,1223031.22,2023,2,1228526.9646583947,1288703.03375,-133580.87793198298
182,2023-03-01,2023-03-01,9,Real estate and housing services,1226494.41,2023,3,1237182.0353094363,1279949.2,-124521.62649118318
183,2023-04-01,2023-04-01,9,Real estate and housing services,1216423.69,2023,4,1228996.6118979778,1270070.8404166666,-132319.64739437704
184,2023-05-01,2023-05-01,9,Real estate and housing services,1263598.16,2023,5,1279570.3363250613,1260199.8554166667,-81381.06957839965
185,2023-06-01,2023-06-01,9,Real estate and housing services,1274456.2,2023,6,1300277.9465594362,1258132.5770833332,-60335.90492744488
186,2023-07-01,2023-07-01,9,Real estate and housing services,1279852.07,2023,7,1276437.3550919117,1262994.1625,-83870.36286329525
187,2023-08-01,2023-08-01,9,Real estate and housing services,1287359.96,2023,8,1287150.2510968137,1267110.0245833334,-72886.41056939494
188,2023-09-01,2023-09-01,9,Real estate and housing services,1308262.98,2023,9,1275346.0501409313,1272161.1066666667,-84457.64168886351
189,2023-10-01,2023-10-01,9,Real estate and housing services,1255301.95,2023,10,1265373.6498146446,1277999.5295833333,-94237.60544608533
190,2023-11-01,2023-11-01,9,Real estate and housing services,1256021.6,2023,11,1273480.5264552697,1281897.8725,-85980.62063917518
191,2023-12-01,2023-12-01,9,Real estate and housing services,1318562.97,2023,12,1261185.4794240196,1283466.0125,-98168.95590033242
192,2024-01-01,2024-01-01,9,Real estate and housing services,1271615.93,2024,1,1267453.933226103,1285159.9533333334,-91837.59128704644
193,2024-02-01,2024-02-01,9,Real estate and housing services,1271709.53,2024,2,1277205.2746583947,1287342.87,-82066.78708862886
194,2024-03-01,2024-03-01,9,Real estate and housing services,1299042.07,2024,3,1309729.6953094364,1290942.8720833333,-49565.29017933435
195,2024-04-01,2024-04-01,9,Real estate and housing services,1283998.18,2024,4,1296571.1018979778,1295458.804583333,-62787.49907182832
196,2024-05-01,2024-05-01,9,Real estate and housing services,1289583.9,2024,5,1305556.0763250613,1299424.2795833335,-53904.754648256116
197,2024-06-01,2024-06-01,9,Real estate and housing services,1286105.82,2024,6,1311927.5665594363,1312099.7725000002,-47671.54725161288
198,2024-07-01,2024-07-01,9,Real estate and housing services,1308857.03,2024,7,1305442.3150919117,1332627.5979166664,-54328.15677108499
199,2024-08-01,2024-08-01,9,Real estate and housing services,1310745.0,2024,8,1310535.2910968137,1353273.5741666665,-49436.268576327944
200,2024-09-01,2024-09-01,9,Real estate and housing services,1371277.99,2024,9,1338361.0601409313,1373430.835,-21837.552445794456
201,2024-10-01,2024-10-01,9,Real estate and housing services,1300669.32,2024,10,1310741.0198146447,,-49706.46468165633
202,2024-11-01,2024-11-01,9,Real estate and housing services,1305825.63,2024,11,1323284.5564552695,,-37429.30433951598
203,2024-12-01,2024-12-01,9,Real estate and housing services,1572970.77,2024,12,1515593.2794240196,,154600.23608645773
204,2025-01-01,2025-01-01,9,Real estate and housing services,1509875.94,2025,1,1505713.943226103,,144433.8980524498
205,2025-02-01,2025-02-01,9,Real estate and housing services,1528952.95,2025,2,1534448.6946583947,,172877.6224032573
206,2025-03-01,2025-03-01,9,Real estate and housing services,1525572.91,2025,3,1536260.5353094363,,174397.09031625348
0,2008-01-01,2008-01-01,10,Business services,752872.33,2008,1,747891.6828959865,,12885.923859051196
1,2008-02-01,2008-02-01,10,Business services,813958.5,2008,2,823857.4547970281,,84922.59811649076
2,2008-03-01,2008-03-01,10,Business services,816024.33,2008,3,828169.6305522365,,85305.5767996721
3,2008-04-01,2008-04-01,10,Business services,819419.07,2008,4,827791.5100834866,,80997.40513508511
4,2008-05-01,2008-05-01,10,Business services,818546.12,2008,5,826211.3297449448,,75484.9065594679
5,2008-06-01,2008-06-01,10,Business services,807085.63,2008,6,829181.1316459866,,74518.08528478933
6,2008-07-01,2008-07-01,10,Business services,806046.25,2008,7,795452.3527979472,781213.3658333331,36845.75797971175
7,2008-08-01,2008-08-01,10,Business services,731142.56,2008,8,729368.4546606925,777886.6870833331,-33191.80922379857
8,2008-09-01,2008-09-01,10,Business services,750290.18,2008,9,722715.241842065,771451.8287500002,-43812.29134948645
9,2008-10-01,2008-10-01,10,Business services,756369.21,2008,10,767562.7556043199,765165.0108333335,-2948.8706570451614
10,2008-11-01,2008-11-01,10,Business services,729074.24,2008,11,742771.7153439032,759023.2125,-31743.713214173098
11,2008-12-01,2008-12-01,10,Business services,775129.01,2008,12,734984.1700314032,753174.6616666667,-43557.63276079472
12,2009-01-01,2009-01-01,10,Business services,750078.25,2009,1,745097.6028959865,748203.6929166667,-37495.763842197484
13,2009-02-01,2009-02-01,10,Business services,736912.29,2009,2,746811.2447970281,747213.5483333333,-39861.15728061565
14,2009-03-01,2009-03-01,10,Business services,738633.94,2009,3,750779.2405522364,749497.0608333333,-40001.660620784154
15,2009-04-01,2009-04-01,10,Business services,745925.83,2009,4,754298.2700834866,750585.3341666666,-40622.27873261331
16,2009-05-01,2009-05-01,10,Business services,744636.2,2009,5,752301.4097449448,751954.6779166665,-46791.31139893364
17,2009-06-01,2009-06-01,10,Business services,740630.33,2009,6,762725.8316459865,754611.25375,-40572.64920385752
18,2009-07-01,2009-07-01,10,Business services,753198.3,2009,7,742604.4027979473,757794.3283333334,-64934.126785467844
19,2009-08-01,2009-08-01,10,Business services,760227.04,2009,8,758452.9346606925,761646.21875,-53360.321272752946
20,2009-09-01,2009-09-01,10,Business services,776010.0,2009,9,748435.061842065,765696.8433333334,-67687.48561179463
21,2009-10-01,2009-10-01,10,Business services,756767.95,2009,10,767961.4956043198,770049.3079166666,-52504.38436338864
22,2009-11-01,2009-11-01,10,Business services,761539.75,2009,11,775237.2253439032,774323.9179166666,-49604.98167415836
23,2009-12-01,2009-12-01,10,Business services,806421.32,2009,12,766276.4800314031,778328.23,-62973.596990161925
24,2010-01-01,2010-01-01,10,Business services,795179.73,2010,1,790199.0828959865,782428.8808333334,-43488.57274439093
25,2010-02-01,2010-02-01,10,Business services,784256.18,2010,2,794155.1347970281,786527.2641666667,-43997.487832244835
26,2010-03-01,2010-03-01,10,Business services,788505.04,2010,3,800650.3405522365,791436.32125,-41991.98163081473
27,2010-04-01,2010-04-01,10,Business services,800513.88,2010,4,808886.3200834866,796624.8025,-38267.438926236355
28,2010-05-01,2010-05-01,10,Business services,792638.79,2010,5,800303.9997449449,801180.2395833334,-51379.61406015034
29,2010-06-01,2010-06-01,10,Business services,788731.23,2010,6,810826.7316459866,810149.9720833333,-45401.54034553934
30,2010-07-01,2010-07-01,10,Business services,803513.02,2010,7,792919.1227979473,822731.4283333332,-67864.59974578698
31,2010-08-01,2010-08-01,10,Business services,808273.52,2010,8,806499.4146606924,834628.2825,-58846.189455219195
32,2010-09-01,2010-09-01,10,Business services,845780.89,2010,9,818205.951842065,846347.2020833333,-51703.07987358165
33,2010-10-01,2010-10-01,10,Business services,811520.61,2010,10,822714.1556043199,857667.6833333333,-51754.51068610372
34,2010-11-01,2010-11-01,10,Business services,816117.58,2010,11,829815.0553439031,869085.9583333333,-49203.71450030652
35,2010-12-01,2010-12-01,10,Business services,967117.07,2010,12,926972.2300314031,880814.6045833332,43419.024990791804
36,2011-01-01,2011-01-01,10,Business services,936438.93,2011,1,931458.2828959866,893549.2370833333,43392.82801104162
37,2011-02-01,2011-02-01,10,Business services,928521.48,2011,2,938420.4347970281,906972.1116666666,45871.09739116067
38,2011-03-01,2011-03-01,10,Business services,925493.81,2011,3,937639.1105522366,920630.5245833332,40640.10509899701
39,2011-04-01,2011-04-01,10,Business services,935216.66,2011,4,943589.1000834866,934034.8491666667,42180.13426291174
40,2011-05-01,2011-05-01,10,Business services,931974.61,2011,5,939639.8197449448,946687.4283333335,33865.78086249984
41,2011-06-01,2011-06-01,10,Business services,930882.92,2011,6,952978.4216459866,955676.9345833333,42889.05116856587
42,2011-07-01,2011-07-01,10,Business services,966992.51,2011,7,956398.6127979473,956293.9741666664,42048.2450438363
43,2011-08-01,2011-08-01,10,Business services,966943.02,2011,8,965168.9146606924,952072.6170833333,46616.14586553094
44,2011-09-01,2011-09-01,10,Business services,1014913.3,2011,9,987338.361842065,948017.2908333334,64645.72571251122
45,2011-10-01,2011-10-01,10,Business services,964091.99,2011,10,975285.5356043199,944303.2766666665,48519.1436255672
46,2011-11-01,2011-11-01,10,Business services,967208.1,2011,11,980905.5753439032,940822.8645833333,50134.61797006824
47,2011-12-01,2011-12-01,10,Business services,1031774.7,2011,12,991629.8600314031,937726.8145833333,56926.23230941733
48,2012-01-01,2012-01-01,10,Business services,886590.25,2012,1,881609.6028959865,940613.4937499999,-56952.48237559199
49,2012-02-01,2012-02-01,10,Business services,877057.59,2012,2,886956.5447970281,949141.3187499999,-55387.90671957808
50,2012-03-01,2012-03-01,10,Business services,879629.87,2012,3,891775.1705522365,956979.75125,-54273.237950659706
51,2012-04-01,2012-04-01,10,Business services,891944.26,2012,4,900316.7000834866,964562.8062499999,-49354.510816965834
52,2012-05-01,2012-05-01,10,Business services,891717.12,2012,5,899382.3297449448,967967.1245833334,-53827.36485934956
53,2012-06-01,2012-06-01,10,Business services,896835.21,2012,6,918930.7116459865,966166.6050000001,-37729.603041611495
54,2012-07-01,2012-07-01,10,Business services,1070320.52,2012,7,1059726.6227979474,973706.2245833332,99707.51190901292
55,2012-08-01,2012-08-01,10,Business services,1068282.81,2012,8,1066508.7046606925,991217.4654166667,103226.87283729867
56,2012-09-01,2012-09-01,10,Business services,1101695.89,2012,9,1074120.9518420647,1008800.6016666667,107675.9563879125
57,2012-10-01,2012-10-01,10,Business services,1059302.72,2012,10,1070496.2656043197,1026288.0133333332,100990.34935628553
58,2012-11-01,2012-11-01,10,Business services,953701.01,2012,11,967398.4853439032,1043590.2741666667,-5064.254160958575
59,2012-12-01,2012-12-01,10,Business services,1002069.32,2012,12,961924.4800314031,1060154.54,-13389.90973957628
60,2013-01-01,2013-01-01,10,Business services,1097246.5,2013,1,1092265.8528959865,1069768.4987499998,114206.10037928994
61,2013-02-01,2013-02-01,10,Business services,1086671.12,2013,2,1096570.0747970282,1073441.36375,115872.46490191016
62,2013-03-01,2013-03-01,10,Business services,1092011.61,2013,3,1104156.9105522367,1072185.5370833334,120929.28527297801
63,2013-04-01,2013-04-01,10,Business services,1099260.4,2013,4,1107632.8400834864,1066342.9904166667,121982.48396369163
64,2013-05-01,2013-05-01,10,Business services,1099655.24,2013,5,1107320.449744945,1065783.4870833333,119353.15678120591
65,2013-06-01,2013-06-01,10,Business services,1086439.47,2013,6,1108534.9716459864,1068921.1929166666,118354.10406501195
66,2013-07-01,2013-07-01,10,Business services,1111451.27,2013,7,1100857.3727979474,1066284.0266666666,108562.94012171158
67,2013-08-01,2013-08-01,10,Business services,1115300.82,2013,8,1113526.7146606925,1058589.1087500001,119214.46048032318
68,2013-09-01,2013-09-01,10,Business services,1024538.04,2013,9,996963.101842065,1050387.1387499997,723.6661408366635
69,2013-10-01,2013-10-01,10,Business services,996239.45,2013,10,1007432.9956043198,1041794.3708333331,9350.994892989169
70,2013-11-01,2013-11-01,10,Business services,1003336.2,2013,11,1017033.6753439031,1032826.5574999999,17187.69707686559
71,2013-12-01,2013-12-01,10,Business services,1027739.07,2013,12,987594.2300314031,1024082.1687499998,-13943.239546045428
72,2014-01-01,2014-01-01,10,Business services,1008284.76,2014,1,1003304.1128959865,1014747.6845833332,141.4044232039014
73,2014-02-01,2014-02-01,10,Business services,990954.83,2014,2,1000853.784797028,1003920.2333333332,-3874.036399504752
74,2014-03-01,2014-03-01,10,Business services,990880.62,2014,3,1003025.9205522365,997768.9704166665,-3213.0145310394
75,2014-04-01,2014-04-01,10,Business services,994164.96,2014,4,1002537.4000834866,995832.8812499999,-5164.747491845745
76,2014-05-01,2014-05-01,10,Business services,989523.16,2014,5,997188.3697449449,993343.5424999997,-11935.161578299245
77,2014-06-01,2014-06-01,10,Business services,986706.22,2014,6,1008801.7216459865,992244.479583333,-1707.3974801196018
78,2014-07-01,2014-07-01,10,Business services,987156.9,2014,7,976563.0027979473,991656.9570833332,-35301.848892770126
79,2014-08-01,2014-08-01,10,Business services,979736.36,2014,8,977962.2546606924,990692.9270833333,-35234.40188882104
80,2014-09-01,2014-09-01,10,Business services,1012472.19,2014,9,984897.2518420649,989924.2645833333,-29612.937002056395
81,2014-10-01,2014-10-01,10,Business services,961839.16,2014,10,973032.7056043199,989436.4341666667,-42778.12624146254
82,2014-11-01,2014-11-01,10,Business services,977992.36,2014,11,991689.8353439032,989017.6608333332,-25413.904986951384
83,2014-12-01,2014-12-01,10,Business services,1026705.4,2014,12,986560.5600314032,988299.9075,-31833.17896615714
84,2015-01-01,2015-01-01,10,Business services,995217.89,2015,1,990237.2428959865,989283.03625,-29448.213553189882
85,2015-02-01,2015-02-01,10,Business services,980884.98,2015,2,990783.9347970281,991863.5549999998,-30199.340865570353
86,2015-03-01,2015-03-01,10,Business services,982502.57,2015,3,994647.8705522364,994371.6820833331,-27643.48183861561
87,2015-04-01,2015-04-01,10,Business services,990835.08,2015,4,999207.5200834866,997613.865,-24406.089283870766
88,2015-05-01,2015-05-01,10,Business services,982802.48,2015,5,990467.6897449448,1000936.2604166665,-34486.0662821189
89,2015-06-01,2015-06-01,10,Business services,976200.82,2015,6,998296.3216459865,1004036.5816666665,-28018.99184034404
90,2015-07-01,2015-07-01,10,Business services,1021257.39,2015,7,1010663.4927979473,1006447.47625,-17038.04396737949
91,2015-08-01,2015-08-01,10,Business services,1007568.32,2015,8,1005794.2146606924,1007840.6045833331,-23321.250027604052
92,2015-09-01,2015-09-01,10,Business services,1044835.28,2015,9,1017260.341842065,1009459.8449999997,-13299.66277103033
93,2015-10-01,2015-10-01,10,Business services,1007288.46,2015,10,1018482.0056043199,1011005.1683333332,-13555.87834534247
94,2015-11-01,2015-11-01,10,Business services,1012280.55,2015,11,1025978.0253439032,1012177.2216666667,-7573.702143178438
95,2015-12-01,2015-12-01,10,Business services,1066824.92,2015,12,1026680.0800314031,1013616.1408333331,-8423.975385207683
96,2016-01-01,2016-01-01,10,Business services,1012959.84,2016,1,1007979.1928959865,1015299.1795833333,-28718.136594461277
97,2016-02-01,2016-02-01,10,Business services,996578.11,2016,2,1006477.0647970281,1016976.1333333333,-31856.881663951906
98,2016-03-01,2016-03-01,10,Business services,1005671.21,2016,3,1017816.5105522365,1018740.9941666668,-22199.570937798708
99,2016-04-01,2016-04-01,10,Business services,1004754.2,2016,4,1013126.6400834866,1020562.1070833334,-28619.023846682045
100,2016-05-01,2016-05-01,10,Business services,997012.64,2016,5,1004677.8497449448,1022669.2470833333,-38846.602096004644
101,2016-06-01,2016-06-01,10,Business services,996524.72,2016,6,1018620.2216459865,1024558.3183333332,-26733.760810158798
102,2016-07-01,2016-07-01,10,Business services,1041326.42,2016,7,1030732.5227979473,1025890.8741666665,-16502.970469276654
103,2016-08-01,2016-08-01,10,Business services,1027746.18,2016,8,1025972.0746606925,1027399.5874999999,-23197.94082594209
104,2016-09-01,2016-09-01,10,Business services,1067014.08,2016,9,1039439.141842065,1028712.1699999999,-11719.311147026601
105,2016-10-01,2016-10-01,10,Business services,1028816.37,2016,10,1040009.9156043199,1030186.6266666667,-13191.615048531443
106,2016-11-01,2016-11-01,10,Business services,1041324.0,2016,11,1055021.475343903,1032158.0750000001,-278.40758548351005
107,2016-12-01,2016-12-01,10,Business services,1083119.18,2016,12,1042974.3400314031,1034092.4354166668,-14479.702451613965
108,2017-01-01,2017-01-01,10,Business services,1028646.92,2017,1,1023666.2728959866,1034699.2074999999,-35998.26693386899
109,2017-02-01,2017-02-01,10,Business services,1017100.15,2017,2,1026999.1047970281,1034323.1558333333,-34932.688962887856
110,2017-03-01,2017-03-01,10,Business services,1016651.15,2017,3,1028796.4505522365,1034382.8195833331,-35459.49474657141
111,2017-04-01,2017-04-01,10,Business services,1029161.22,2017,4,1037533.6600834866,1034357.1883333332,-29103.205846300698
112,2017-05-01,2017-05-01,10,Business services,1019920.38,2017,5,1027585.5897449448,1034269.2266666666,-41488.56378395227
113,2017-06-01,2017-06-01,10,Business services,1020041.63,2017,6,1042137.1316459866,1034100.8670833333,-29430.04976442014
114,2017-07-01,2017-07-01,10,Business services,1032372.04,2017,7,1021778.1427979473,1034942.0279166667,-52336.8599628309
115,2017-08-01,2017-08-01,10,Business services,1027675.32,2017,8,1025901.2146606924,1036843.7179166668,-50815.2290220639
116,2017-09-01,2017-09-01,10,Business services,1068516.87,2017,9,1040941.9318420651,1038889.2633333333,-38427.99460322468
117,2017-10-01,2017-10-01,10,Business services,1026698.43,2017,10,1037891.97560432,1040622.92625,-44181.505620190874
118,2017-11-01,2017-11-01,10,Business services,1041330.86,2017,11,1055028.3353439032,1042117.0558333332,-29796.50634034467
119,2017-12-01,2017-12-01,10,Business services,1079071.69,2017,12,1038926.8500314031,1043778.0904166667,-48694.55055024591
120,2018-01-01,2018-01-01,10,Business services,1052882.27,2018,1,1047901.6228959865,1045002.9091666666,-42558.697866562055
121,2018-02-01,2018-02-01,10,Business services,1038505.36,2018,2,1048404.3147970281,1047259.5470833333,-44934.074546195916
122,2018-03-01,2018-03-01,10,Business services,1044339.03,2018,3,1056484.3305522366,1050793.30625,-39767.73450270202
123,2018-04-01,2018-04-01,10,Business services,1043081.25,2018,4,1051453.6900834865,1054407.3041666665,-47743.76983193075
124,2018-05-01,2018-05-01,10,Business services,1041859.46,2018,5,1049524.669744945,1058297.7654166666,-52645.70934763644
125,2018-06-01,2018-06-01,10,Business services,1037967.38,2018,6,1060062.8816459866,1067096.0262499999,-45103.377715080045
126,2018-07-01,2018-07-01,10,Business services,1043841.94,2018,7,1033248.0427979472,1080153.5620833333,-74932.08848066872
127,2018-08-01,2018-08-01,10,Business services,1070364.73,2018,8,1068590.6246606924,1092690.3108333335,-42616.05272238981
128,2018-09-01,2018-09-01,10,Business services,1110637.68,2018,9,1083062.7418420648,1104459.652083333,-31177.260190558387
129,2018-10-01,2018-10-01,10,Business services,1071313.57,2018,10,1082507.1156043198,1115795.6495833332,-34766.7651535091
130,2018-11-01,2018-11-01,10,Business services,1090086.79,2018,11,1103784.265343903,1127512.8620833333,-16517.583180107642
131,2018-12-01,2018-12-01,10,Business services,1241474.02,2018,12,1201329.1800314032,1134778.5195833333,78012.00799700106
132,2019-01-01,2019-01-01,10,Business services,1203860.8,2019,1,1198880.1528959866,1141971.8100000003,72567.1623542374
133,2019-02-01,2019-02-01,10,Business services,1188408.8,2019,2,1198307.7547970281,1152583.6054166667,69024.70955372369
134,2019-03-01,2019-03-01,10,Business services,1176899.78,2019,3,1189045.0805522366,1162652.8554166667,56823.44328410784
135,2019-04-01,2019-04-01,10,Business services,1182584.44,2019,4,1190956.8800834864,1172696.6025,55833.27974013635
136,2019-05-01,2019-05-01,10,Business services,1183569.37,2019,5,1191234.579744945,1181985.6066666667,53250.37309635454
137,2019-06-01,2019-06-01,10,Business services,1070633.25,2019,6,1092728.7516459865,1186697.0683333331,-48070.407529829536
138,2019-07-01,2019-07-01,10,Business services,1183815.04,2019,7,1173221.1427979474,1188381.525,29656.57099844655
139,2019-08-01,2019-08-01,10,Business services,1185074.72,2019,8,1183300.6146606924,1190982.3066666666,37024.42718021199
140,2019-09-01,2019-09-01,10,Business services,1237589.69,2019,9,1210014.7518420648,1193891.3775,61084.77383090765
141,2019-10-01,2019-10-01,10,Business services,1185411.49,2019,10,1196605.0356043198,1197149.105,45082.83473807853
142,2019-11-01,2019-11-01,10,Business services,1198924.97,2019,11,1212622.445343903,1199773.097083333,58572.860490327235
143,2019-12-01,2019-12-01,10,Business services,1245710.92,2019,12,1205566.080031403,1206321.8579166662,49056.87338902056
144,2020-01-01,2020-01-01,10,Business services,1240050.86,2020,1,1235070.2128959866,1212765.8041666665,76171.61804301944
145,2020-02-01,2020-02-01,10,Business services,1214637.5,2020,2,1224536.454797028,1214612.9470833333,63320.798166134395
146,2020-03-01,2020-03-01,10,Business services,1220488.78,2020,3,1232634.0805522366,1215346.0029166667,69175.1936865442
147,2020-04-01,2020-04-01,10,Business services,1217180.9,2020,4,1225553.3400834864,1215437.2675,59926.071050187806
148,2020-05-01,2020-05-01,10,Business services,1211948.72,2020,5,1219613.929744945,1215359.31625,51893.60937608685
149,2020-06-01,2020-06-01,10,Business services,1199424.16,2020,6,1221519.6616459864,1215146.4429166664,51781.64114594599
150,2020-07-01,2020-07-01,10,Business services,1209678.84,2020,7,1199084.9427979474,1213380.5104166665,27404.19332978013
151,2020-08-01,2020-08-01,10,Business services,1203542.35,2020,8,1201768.2446606925,1210432.9124999999,28218.957796431845
152,2020-09-01,2020-09-01,10,Business services,1236715.4,2020,9,1209140.4618420647,1208091.1075,33795.83811061364
153,2020-10-01,2020-10-01,10,Business services,1188476.13,2020,10,1199669.6756043197,1206278.2391666665,22601.706752578262
154,2020-11-01,2020-11-01,10,Business services,1193989.5,2020,11,1207686.975343903,1205370.8912499999,28966.18356641289
