index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Avg_Taxable_Income_sa_cycle
124,2018-05-01,2018-05-01,10,Business services,780352.73,2018,5,784717.3072007762,792546.2512499999,-38089.59336815565
125,2018-06-01,2018-06-01,10,Business services,778267.94,2018,6,795393.6328518178,800976.3495833334,-31956.610456257942
126,2018-07-01,2018-07-01,10,Business services,785491.06,2018,7,779046.8274198326,812456.64625,-52905.439170835074
127,2018-08-01,2018-08-01,10,Business services,806840.93,2018,8,806885.2864149306,823404.9058333334,-29725.9839713868
128,2018-09-01,2018-09-01,10,Business services,839975.28,2018,9,818574.4623217933,833878.2616666667,-22750.68412186019
129,2018-10-01,2018-10-01,10,Business services,813234.13,2018,10,818699.5435289012,844132.055,-27392.01361524244
130,2018-11-01,2018-11-01,10,Business services,827484.88,2018,11,834859.1080341095,854809.31625,-16048.881289743818
131,2018-12-01,2018-12-01,10,Business services,941409.75,2018,12,913397.7006643178,862178.7883333333,57625.9822035993
132,2019-01-01,2019-01-01,10,Business services,913850.73,2019,1,911266.0242059844,869445.62625,50586.12800727028
133,2019-02-01,2019-02-01,10,Business services,902596.49,2019,2,911563.3603778594,879347.1358333332,45933.24155111972
134,2019-03-01,2019-03-01,10,Business services,898092.22,2019,3,907064.3177476511,888785.1220833333,36443.94478889473
135,2019-04-01,2019-04-01,10,Business services,904795.35,2019,4,910923.9192320261,898283.6845833333,35274.91960014077
136,2019-05-01,2019-05-01,10,Business services,910993.34,2019,5,915357.9172007762,907406.5570833331,34643.29611425067
137,2019-06-01,2019-06-01,10,Business services,824494.66,2019,6,841620.3528518179,913220.1716666666,-44195.778894279385
138,2019-07-01,2019-07-01,10,Business services,913668.45,2019,7,907224.2174198325,917040.9924999999,16271.524076428148
139,2019-08-01,2019-08-01,10,Business services,916299.77,2019,8,916344.1264149306,921872.7308333332,20220.999820492696
140,2019-09-01,2019-09-01,10,Business services,957028.11,2019,9,935627.2923217933,927031.0308333333,34300.914554720744
141,2019-10-01,2019-10-01,10,Business services,924146.8,2019,10,929612.2135289012,932297.9724999999,23050.664373484906
142,2019-11-01,2019-11-01,10,Business services,935521.15,2019,11,942895.3780341095,936710.3395833332,31067.370312981424
143,2019-12-01,2019-12-01,10,Business services,972900.23,2019,12,944888.1806643178,943833.1383333333,27762.88237838645
144,2020-01-01,2020-01-01,10,Business services,974059.95,2020,1,971475.2442059844,950779.7525,49022.03881707112
145,2020-02-01,2020-02-01,10,Business services,958348.99,2020,2,967315.8603778594,954132.0425000001,39504.132588926936
146,2020-03-01,2020-03-01,10,Business services,966138.92,2020,3,975111.0177476512,956883.2041666666,41909.77524633112
147,2020-04-01,2020-04-01,10,Business services,963155.25,2020,4,969283.8192320261,959330.05375,30661.387874781387
148,2020-05-01,2020-05-01,10,Business services,958530.25,2020,5,962894.8272007762,961472.7133333334,18818.52763500577
149,2020-06-01,2020-06-01,10,Business services,947904.92,2020,6,965030.6128518179,963575.4787499999,15466.523931073607
150,2020-07-01,2020-07-01,10,Business services,956976.93,2020,7,950532.6974198326,964615.3866666666,-4554.489000868867
151,2020-08-01,2020-08-01,10,Business services,953446.25,2020,8,953490.6064149305,964620.72375,-7156.4919897093205
152,2020-09-01,2020-09-01,10,Business services,985909.51,2020,9,964508.6923217933,965015.2204166666,-1736.6037471018499
153,2020-10-01,2020-10-01,10,Business services,953989.79,2020,10,959455.2035289012,966029.9645833333,-12427.99186105642
154,2020-11-01,2020-11-01,10,Business services,957101.99,2020,11,964476.2180341094,968070.7570833332,-13085.980910487357
155,2020-12-01,2020-12-01,10,Business services,1001785.76,2020,12,973773.7106643178,970836.9287500001,-9509.902750265668
156,2021-01-01,2021-01-01,10,Business services,970132.21,2021,1,967547.5042059844,974448.5475,-21501.140303629334
157,2021-02-01,2021-02-01,10,Business services,962404.82,2021,2,971371.6903778594,978312.9899999999,-23486.734182645334
158,2021-03-01,2021-03-01,10,Business services,971551.01,2021,3,980523.1077476512,982235.6941666666,-20190.81224656268
159,2021-04-01,2021-04-01,10,Business services,982097.02,2021,4,988225.5892320261,986784.6941666665,-18390.326780871488
160,2021-05-01,2021-05-01,10,Business services,988567.5,2021,5,992932.0772007762,992103.0462499999,-19632.964824632043
161,2021-06-01,2021-06-01,10,Business services,984255.79,2021,6,1001381.4828518179,998579.3541666666,-17180.302688110503
162,2021-07-01,2021-07-01,10,Business services,1007304.91,2021,7,1000860.6774198326,1005545.7220833333,-23745.80515588203
163,2021-08-01,2021-08-01,10,Business services,995864.89,2021,8,995909.2464149306,1012497.8083333332,-34790.09017302864
164,2021-09-01,2021-09-01,10,Business services,1037635.77,2021,9,1016234.9523217933,1019569.4324999999,-20605.41548625601
165,2021-10-01,2021-10-01,10,Business services,1011439.53,2021,10,1016904.9435289012,1026928.8970833332,-26124.384496417246
166,2021-11-01,2021-11-01,10,Business services,1027292.7,2021,11,1034666.9280341094,1035760.4154166668,-14598.882002587081
167,2021-12-01,2021-12-01,10,Business services,1087026.44,2021,12,1059014.3906643179,1046107.74875,3465.1856022453867
168,2022-01-01,2022-01-01,10,Business services,1052084.36,2022,1,1049499.6542059847,1056680.2874999999,-12379.137469656765
169,2022-02-01,2022-02-01,10,Business services,1047302.74,2022,2,1056269.6103778596,1067828.08375,-11984.264811281348
170,2022-03-01,2022-03-01,10,Business services,1056372.07,2022,3,1065344.1677476512,1080087.7425000002,-9329.49764862121
171,2022-04-01,2022-04-01,10,Business services,1073903.11,2022,4,1080031.6792320262,1092405.8125,-1105.6003875324968
172,2022-05-01,2022-05-01,10,Business services,1108717.85,2022,5,1113082.4272007763,1104349.2933333335,25438.66400611843
173,2022-06-01,2022-06-01,10,Business services,1112441.44,2022,6,1129567.1328518179,1112180.7512500002,35374.97992545739
174,2022-07-01,2022-07-01,10,Business services,1132860.19,2022,7,1126415.9574198325,1116055.3383333334,25634.27551438706
175,2022-08-01,2022-08-01,10,Business services,1137856.72,2022,8,1137901.0764149306,1120141.7779166666,30489.220237147063
176,2022-09-01,2022-09-01,10,Business services,1189875.75,2022,9,1168474.9323217934,1124030.8016666665,54392.552737211576
177,2022-10-01,2022-10-01,10,Business services,1154833.23,2022,10,1160298.643528901,1127563.3004166665,39505.452305525076
178,2022-11-01,2022-11-01,10,Business services,1170542.54,2022,11,1177916.7680341096,1131852.8408333333,50372.1181467846
179,2022-12-01,2022-12-01,10,Business services,1131731.59,2022,12,1103719.540664318,1136534.8933333333,-30617.87853129045
180,2023-01-01,2023-01-01,10,Business services,1100369.3,2023,1,1097784.5942059846,1140118.07875,-43387.95723517239
181,2023-02-01,2023-02-01,10,Business services,1097092.35,2023,2,1106059.2203778597,1142951.0041666667,-41991.64228997892
182,2023-03-01,2023-03-01,10,Business services,1099919.03,2023,3,1108891.1277476512,1144777.5870833334,-46081.70638824976
183,2023-04-01,2023-04-01,10,Business services,1115136.12,2023,4,1121264.6892320262,1145658.9470833333,-40673.93386398023
184,2023-05-01,2023-05-01,10,Business services,1170433.81,2023,5,1174798.3872007763,1146185.6883333335,5850.355970680481
185,2023-06-01,2023-06-01,10,Business services,1163094.74,2023,6,1180220.432851818,1150431.3658333335,4219.886473791208
186,2023-07-01,2023-07-01,10,Business services,1168203.34,2023,7,1161759.1074198326,1158623.64875,-21336.594101460185
187,2023-08-01,2023-08-01,10,Business services,1170503.78,2023,8,1170548.1364149307,1166702.3520833333,-19684.92578730965
188,2023-09-01,2023-09-01,10,Business services,1201066.68,2023,9,1179665.862321793,1174727.6575,-17746.1670072088
189,2023-10-01,2023-10-01,10,Business services,1164794.94,2023,10,1170260.353528901,1182512.9975,-34371.498390949564
190,2023-11-01,2023-11-01,10,Business services,1173222.62,2023,11,1180596.8480341097,1188542.886666667,-31294.794028647942
191,2023-12-01,2023-12-01,10,Business services,1230947.77,2023,12,1202935.720664318,1192863.8908333334,-16254.52596919774
192,2024-01-01,2024-01-01,10,Business services,1197767.91,2024,1,1195183.2042059845,1198839.8145833332,-31343.066829755902
193,2024-02-01,2024-02-01,10,Business services,1193582.62,2024,2,1202549.4903778597,1206741.26,-31348.70487446338
194,2024-03-01,2024-03-01,10,Business services,1196036.09,2024,3,1205008.1877476512,1215243.2670833333,-36296.0696738516
195,2024-04-01,2024-04-01,10,Business services,1205867.22,2024,4,1211995.789232026,1224208.8779166664,-36746.664561338024
196,2024-05-01,2024-05-01,10,Business services,1224420.05,2024,5,1228784.6272007762,1233614.2304166667,-27425.87335494929
197,2024-06-01,2024-06-01,10,Business services,1212812.6,2024,6,1229938.292851818,1247695.6445833333,-33767.53750550863
198,2024-07-01,2024-07-01,10,Business services,1261907.65,2024,7,1255463.4174198324,1266402.3570833332,-15762.24680768163
199,2024-08-01,2024-08-01,10,Business services,1266434.16,2024,8,1266478.5164149306,1285585.3566666667,-12288.446228716057
200,2024-09-01,2024-09-01,10,Business services,1309184.47,2024,9,1287783.6523217931,1305027.8312500003,1457.0878609849606
201,2024-10-01,2024-10-01,10,Business services,1271851.81,2024,10,1277317.223528901,,-16583.99018692458
202,2024-11-01,2024-11-01,10,Business services,1291894.21,2024,11,1299268.4380341095,,-2219.2276543772314
203,2024-12-01,2024-12-01,10,Business services,1450230.12,2024,12,1422218.070664318,,113135.52296862612
204,2025-01-01,2025-01-01,10,Business services,1427446.66,2025,1,1424861.9542059845,,108179.48427531193
205,2025-02-01,2025-02-01,10,Business services,1424295.86,2025,2,1433262.7303778597,,108977.81483191764
206,2025-03-01,2025-03-01,10,Business services,1431942.24,2025,3,1440914.3377476512,,109026.13533539511
0,2008-01-01,2008-01-01,11,Personal services,400745.92,2008,1,393633.66839320364,,-58.03042713046307
1,2008-02-01,2008-02-01,11,Personal services,417473.41,2008,2,428715.81378382863,,32155.118428203685
2,2008-03-01,2008-03-01,11,Personal services,426341.87,2008,3,423007.6613098703,,23577.969866720145
3,2008-04-01,2008-04-01,11,Personal services,428411.62,2008,4,435502.15240362025,,33203.21765799471
4,2008-05-01,2008-05-01,11,Personal services,429360.65,2008,5,440272.69912237034,,35103.8442678235
5,2008-06-01,2008-06-01,11,Personal services,433988.65,2008,6,441154.081023412,,33113.94346433517
6,2008-07-01,2008-07-01,11,Personal services,426228.53,2008,7,427152.2397075418,422940.50791666657,16238.500196167559
7,2008-08-01,2008-08-01,11,Personal services,404537.03,2008,8,411607.3902957772,424033.1229166666,-2183.48257664399
8,2008-09-01,2008-09-01,11,Personal services,421887.39,2008,9,401760.4845359732,424226.7279166666,-14912.39056429558
9,2008-10-01,2008-10-01,11,Personal services,420346.33,2008,10,432788.5530025786,424487.48291666666,13227.486197469523
10,2008-11-01,2008-11-01,11,Personal services,409639.12,2008,11,426340.61698695365,424466.90416666673,3883.9634545617155
11,2008-12-01,2008-12-01,11,Personal services,443310.71,2008,12,400335.8694348704,424296.1558333333,-25025.07345663343
12,2009-01-01,2009-01-01,11,Personal services,426775.65,2009,1,419663.3983932037,424526.0183333334,-8611.8740674812
13,2009-02-01,2009-02-01,11,Personal services,417666.44,2009,2,428908.84378382866,425958.53875,-2291.942939644505
14,2009-03-01,2009-03-01,11,Personal services,430795.36,2009,3,427461.1513098703,428291.85000000003,-6677.412403890514
15,2009-04-01,2009-04-01,11,Personal services,430216.25,2009,4,437306.78240362025,430073.73166666663,217.1186229250161
16,2009-05-01,2009-05-01,11,Personal services,427062.13,2009,5,437974.1791223703,431645.46249999997,-2080.91662780958
17,2009-06-01,2009-06-01,11,Personal services,432189.21,2009,6,439354.641023412,433604.87791666656,-3681.229100004246
18,2009-07-01,2009-07-01,11,Personal services,433544.67,2009,7,434468.3797075418,435648.5941666666,-11564.60163760843
19,2009-08-01,2009-08-01,11,Personal services,431601.38,2009,8,438671.74029577716,437876.1645833332,-10375.655159805203
20,2009-09-01,2009-09-01,11,Personal services,450822.51,2009,9,430695.6045359732,439959.02583333326,-21384.38472590258
21,2009-10-01,2009-10-01,11,Personal services,434176.37,2009,10,446618.5930025786,442162.625,-8512.966509547667
22,2009-11-01,2009-11-01,11,Personal services,433530.62,2009,11,450232.11698695365,444532.8758333333,-7970.620964507165
23,2009-12-01,2009-12-01,11,Personal services,466445.18,2009,12,423470.33943487034,446783.6258333333,-37823.751203665975
24,2010-01-01,2010-01-01,11,Personal services,452690.37,2010,1,445578.11839320365,449195.90541666665,-18828.003737101273
25,2010-02-01,2010-02-01,11,Personal services,445213.41,2010,2,456455.81378382863,451726.55666666664,-11083.231349957816
26,2010-03-01,2010-03-01,11,Personal services,453237.06,2010,3,449902.8513098703,454501.2870833333,-20790.07576832408
27,2010-04-01,2010-04-01,11,Personal services,460660.93,2010,4,467751.46240362024,457472.28250000003,-6116.2874703616835
28,2010-05-01,2010-05-01,11,Personal services,453503.47,2010,5,464415.5191223703,460449.3629166667,-12647.815891980485
29,2010-06-01,2010-06-01,11,Personal services,459765.87,2010,6,466931.301023412,464963.02875,-13348.15577551449
30,2010-07-01,2010-07-01,11,Personal services,463862.72,2010,7,464786.42970754177,470396.38791666663,-18729.362228620797
31,2010-08-01,2010-08-01,11,Personal services,462018.96,2010,8,469089.3202957772,475211.50625000003,-17682.5938437063
32,2010-09-01,2010-09-01,11,Personal services,486998.46,2010,9,466871.55453597324,480273.90875,-23175.698069656384
33,2010-10-01,2010-10-01,11,Personal services,469304.31,2010,10,481746.5330025786,485287.05875,-11594.567088995653
34,2010-11-01,2010-11-01,11,Personal services,469852.61,2010,11,486554.10698695364,490160.74833333335,-10098.463542505924
35,2010-12-01,2010-12-01,11,Personal services,538451.17,2010,12,495476.3294348704,495344.2154166667,-4504.35895230528
36,2011-01-01,2011-01-01,11,Personal services,511085.0,2011,1,503972.74839320366,500550.3241666667,648.3481808342622
37,2011-02-01,2011-02-01,11,Personal services,502381.62,2011,2,513624.02378382866,505660.2658333333,6941.405986997241
38,2011-03-01,2011-03-01,11,Personal services,517566.51,2011,3,514232.3013098703,510819.0683333333,4178.043374831323
39,2011-04-01,2011-04-01,11,Personal services,516647.08,2011,4,523737.61240362027,515980.99124999996,10299.32142191939
40,2011-05-01,2011-05-01,11,Personal services,514485.87,2011,5,525397.9191223703,521139.0316666667,8564.199592855526
41,2011-06-01,2011-06-01,11,Personal services,523186.68,2011,6,530352.111023412,525471.6791666667,10112.485382160638
42,2011-07-01,2011-07-01,11,Personal services,525388.52,2011,7,526312.2297075419,527757.3345833333,2657.072246073396
43,2011-08-01,2011-08-01,11,Personal services,523131.76,2011,8,530202.1202957772,528924.9066666667,3122.579132616287
44,2011-09-01,2011-09-01,11,Personal services,549696.92,2011,9,529570.0145359733,529937.44625,-942.0088854505448
45,2011-10-01,2011-10-01,11,Personal services,530492.0,2011,10,542934.2230025786,530990.8358333333,8982.34799725085
46,2011-11-01,2011-11-01,11,Personal services,532457.89,2011,11,549159.3869869537,532125.1379166667,11761.027571597951
47,2011-12-01,2011-12-01,11,Personal services,579829.43,2011,12,536854.5894348704,533017.2470833333,-3996.2200253611663
48,2012-01-01,2012-01-01,11,Personal services,524562.47,2012,1,517450.2183932036,536052.395,-26858.430304145615
49,2012-02-01,2012-02-01,11,Personal services,516925.88,2012,2,528168.2837838286,541322.3370833333,-19602.986065242905
50,2012-03-01,2012-03-01,11,Personal services,527323.2,2012,3,523988.99130987027,546755.3358333333,-27248.867086917046
51,2012-04-01,2012-04-01,11,Personal services,532171.74,2012,4,539262.2724036203,552083.0616666666,-15445.176160656265
52,2012-05-01,2012-05-01,11,Personal services,526184.46,2012,5,537096.5091223703,555887.8474999999,-21082.355199344922
53,2012-06-01,2012-06-01,11,Personal services,532898.71,2012,6,540064.141023412,558394.5316666666,-21586.66944012523
54,2012-07-01,2012-07-01,11,Personal services,588520.04,2012,7,589443.7497075419,563685.67375,24321.920595859294
55,2012-08-01,2012-08-01,11,Personal services,586478.85,2012,8,593549.2102957772,571640.2445833334,24958.91447149322
56,2012-09-01,2012-09-01,11,Personal services,616741.8,2012,9,596614.8945359733,579643.6770833333,24560.120707359165
57,2012-10-01,2012-10-01,11,Personal services,591312.54,2012,10,603754.7630025786,587560.78875,28240.74406641582
58,2012-11-01,2012-11-01,11,Personal services,562952.21,2012,11,579653.7069869536,595116.3220833333,686.7305214296794
59,2012-12-01,2012-12-01,11,Personal services,609495.53,2012,12,566520.6894348704,602716.85875,-15892.120207397034
60,2013-01-01,2013-01-01,11,Personal services,621883.78,2013,1,614771.5283932036,608529.5749999998,28920.841402393882
61,2013-02-01,2013-02-01,11,Personal services,610514.27,2013,2,621756.6737838286,612472.62125,32477.019372645533
62,2013-03-01,2013-03-01,11,Personal services,625817.19,2013,3,622482.9813098703,615005.7324999999,29784.000351810246
63,2013-04-01,2013-04-01,11,Personal services,623688.43,2013,4,630778.9624036204,616236.5966666667,34670.77612322208
64,2013-05-01,2013-05-01,11,Personal services,616000.57,2013,5,626912.6191223703,618829.5770833332,27405.59928039706
65,2013-06-01,2013-06-01,11,Personal services,625495.48,2013,6,632660.911023412,622758.7108333333,29765.412395431427
66,2013-07-01,2013-07-01,11,Personal services,635428.46,2013,7,636352.1697075418,625310.7858333333,30078.318620968028
67,2013-08-01,2013-08-01,11,Personal services,634203.54,2013,8,641273.9002957772,626450.2416666666,31631.364958479186
68,2013-09-01,2013-09-01,11,Personal services,629811.78,2013,9,609684.8745359733,627646.8070833333,-3317.367049516877
69,2013-10-01,2013-10-01,11,Personal services,607783.3,2013,10,620225.5230025786,628670.6983333332,3871.618896916858
70,2013-11-01,2013-11-01,11,Personal services,608712.98,2013,11,625414.4769869536,629849.6554166668,5716.045411597821
71,2013-12-01,2013-12-01,11,Personal services,658033.97,2013,12,615059.1294348703,631297.7520833334,-7977.63311084779
72,2014-01-01,2014-01-01,11,Personal services,634595.14,2014,1,627482.8883932036,631690.9737499999,1113.0087200207636
73,2014-02-01,2014-02-01,11,Personal services,625149.85,2014,2,636392.2537838286,631178.3474999999,6693.549725455698
74,2014-03-01,2014-03-01,11,Personal services,639899.18,2014,3,636564.9713098704,632103.0549999999,3540.805919929291
75,2014-04-01,2014-04-01,11,Personal services,634179.83,2014,4,641270.3624036203,634275.9849999999,4923.117399319424
76,2014-05-01,2014-05-01,11,Personal services,633804.14,2014,5,644716.1891223703,636423.8516666667,5047.2375634717755
77,2014-06-01,2014-06-01,11,Personal services,642446.23,2014,6,649611.661023412,638970.4220833334,6621.329325214145
78,2014-07-01,2014-07-01,11,Personal services,627915.03,2014,7,628838.7397075419,641700.9954166666,-17473.73130385473
79,2014-08-01,2014-08-01,11,Personal services,629413.94,2014,8,636484.3002957772,644160.2604166666,-13152.205882419366
80,2014-09-01,2014-09-01,11,Personal services,656794.36,2014,9,636667.4545359733,646600.6929166666,-16295.984514153097
81,2014-10-01,2014-10-01,11,Personal services,632951.04,2014,10,645393.2630025786,649193.3008333334,-10900.906993065611
82,2014-11-01,2014-11-01,11,Personal services,635094.04,2014,11,651795.5369869537,651697.3995833333,-7833.936655633734
83,2014-12-01,2014-12-01,11,Personal services,692770.6,2014,12,649795.7594348703,654185.5966666668,-13174.281071985723
84,2015-01-01,2015-01-01,11,Personal services,665392.27,2015,1,658280.0183932036,658343.3841666667,-8036.4822641046485
85,2015-02-01,2015-02-01,11,Personal services,653375.08,2015,2,664617.4837838286,663883.3679166666,-5051.8987255701795
86,2015-03-01,2015-03-01,11,Personal services,670244.33,2015,3,666910.1213098703,669386.8933333333,-6119.031158817816
87,2015-04-01,2015-04-01,11,Personal services,666057.27,2015,4,673147.8024036203,674940.5279166668,-3248.435556416749
88,2015-05-01,2015-05-01,11,Personal services,662025.07,2015,5,672937.1191223703,680345.7558333334,-6833.90007118939
89,2015-06-01,2015-06-01,11,Personal services,673942.03,2015,6,681107.4610234121,686062.5745833333,-2046.3902908690507
90,2015-07-01,2015-07-01,11,Personal services,696206.13,2015,7,697129.8397075419,690992.3683333332,10584.802971025812
91,2015-08-01,2015-08-01,11,Personal services,694082.45,2015,8,701152.8102957772,694720.5495833333,11207.948211246636
92,2015-09-01,2015-09-01,11,Personal services,724210.46,2015,9,704083.5545359732,698294.3037500001,10729.8588805201
93,2015-10-01,2015-10-01,11,Personal services,698822.17,2015,10,711264.3930025786,701862.8154166667,14492.400775083923
94,2015-11-01,2015-11-01,11,Personal services,698948.38,2015,11,715649.8769869537,705500.7491666666,15449.587615967146
95,2015-12-01,2015-12-01,11,Personal services,766119.91,2015,12,723145.0694348704,708771.1054166667,19505.832954529906
96,2016-01-01,2016-01-01,11,Personal services,710358.01,2016,1,703245.7583932036,712085.8875,-3843.843766545877
97,2016-02-01,2016-02-01,11,Personal services,697885.69,2016,2,709128.0937838285,716360.4229166666,-1424.2117375478847
98,2016-03-01,2016-03-01,11,Personal services,711503.82,2016,3,708169.6113098703,720910.27375,-5858.624708225834
99,2016-04-01,2016-04-01,11,Personal services,710442.06,2016,4,717532.5924036204,724665.0162499999,14.320290125207976
100,2016-05-01,2016-05-01,11,Personal services,704950.69,2016,5,715862.7391223703,728204.5287499998,-5160.507943351986
101,2016-06-01,2016-06-01,11,Personal services,709504.96,2016,6,716670.391023412,732049.8929166667,-7873.603220010176
102,2016-07-01,2016-07-01,11,Personal services,740197.97,2016,7,741121.6797075418,735853.1220833334,13040.372511036694
103,2016-08-01,2016-08-01,11,Personal services,752679.46,2016,8,759749.8202957772,739384.89375,28113.90157400642
104,2016-09-01,2016-09-01,11,Personal services,774809.87,2016,9,754682.9645359733,742958.2124999999,19474.302299796953
105,2016-10-01,2016-10-01,11,Personal services,738336.58,2016,10,750778.8030025786,746451.4320833331,11978.214917646605
106,2016-11-01,2016-11-01,11,Personal services,744382.27,2016,11,761083.7669869537,749697.745,18670.870109027834
107,2016-12-01,2016-12-01,11,Personal services,812974.76,2016,12,769999.9194348704,753345.4591666667,23953.037785326596
108,2017-01-01,2017-01-01,11,Personal services,754780.66,2017,1,747668.4083932036,755978.0404166667,-2035.5711063243216
109,2017-02-01,2017-02-01,11,Personal services,738225.56,2017,2,749467.9637838287,756515.44625,-3917.8485666140914
110,2017-03-01,2017-03-01,11,Personal services,756923.6,2017,3,753589.3913098703,756852.1545833333,-3504.595108415582
111,2017-04-01,2017-04-01,11,Personal services,748859.55,2017,4,755950.0824036204,757832.4020833333,-4879.995285121258
112,2017-05-01,2017-05-01,11,Personal services,744444.71,2017,5,755356.7591223703,758829.4700000001,-9238.875983495265
113,2017-06-01,2017-06-01,11,Personal services,757556.08,2017,6,764721.511023412,759478.8362499999,-3670.658936016145
114,2017-07-01,2017-07-01,11,Personal services,755328.8,2017,7,756252.5097075419,760786.6641666667,-15968.612544034491
115,2017-08-01,2017-08-01,11,Personal services,750446.37,2017,8,757516.7302957772,763243.6708333333,-18567.173365694936
116,2017-09-01,2017-09-01,11,Personal services,785123.96,2017,9,764997.0545359732,765933.5899999999,-14984.748117700336
117,2017-10-01,2017-10-01,11,Personal services,751548.43,2017,10,763990.6530025786,768584.4120833331,-19925.311424934072
118,2017-11-01,2017-11-01,11,Personal services,755100.05,2017,11,771801.5469869537,771194.4616666666,-16085.871572311153
119,2017-12-01,2017-12-01,11,Personal services,817841.77,2017,12,774866.9294348704,773694.1879166666,-17030.111445648014
120,2018-01-01,2018-01-01,11,Personal services,781301.52,2018,1,774189.2683932036,775971.0383333333,-21756.314710278297
121,2018-02-01,2018-02-01,11,Personal services,770672.86,2018,2,781915.2637838286,779475.1579166667,-18118.40175135457
122,2018-03-01,2018-03-01,11,Personal services,789034.36,2018,3,785700.1513098703,784629.9183333335,-18461.589299981366
123,2018-04-01,2018-04-01,11,Personal services,780368.52,2018,4,787459.0524036203,790008.7316666666,-20871.068555613514
124,2018-05-01,2018-05-01,11,Personal services,775576.93,2018,5,786488.9791223704,795422.8995833333,-26049.99764217087
125,2018-06-01,2018-06-01,11,Personal services,786417.29,2018,6,793582.7210234121,803133.2025,-23205.596141378046
126,2018-07-01,2018-07-01,11,Personal services,781112.0,2018,7,782035.7097075419,812586.3412499999,-39042.24058838631
127,2018-08-01,2018-08-01,11,Personal services,808762.04,2018,8,815832.4002957772,821248.1195833334,-9575.104942600476
128,2018-09-01,2018-09-01,11,Personal services,850522.54,2018,9,830395.6345359733,829032.12375,619.3247152689146
129,2018-10-01,2018-10-01,11,Personal services,815241.37,2018,10,827683.5930025786,836155.68375,-6500.02498691238
130,2018-11-01,2018-11-01,11,Personal services,821347.14,2018,11,838048.6369869537,843219.24,-580.0514831065666
131,2018-12-01,2018-12-01,11,Personal services,936641.95,2018,12,893667.1094348703,848520.0020833333,50556.379601649125
132,2019-01-01,2019-01-01,11,Personal services,889376.67,2019,1,882264.4183932036,854000.5604166667,34635.47221912688
133,2019-02-01,2019-02-01,11,Personal services,870480.39,2019,2,881722.7937838286,860177.0475,29539.862100577215
134,2019-03-01,2019-03-01,11,Personal services,876042.93,2019,3,872708.7213098704,865414.6495833333,15936.173509486718
135,2019-04-01,2019-04-01,11,Personal services,864325.39,2019,4,871415.9224036203,870890.5541666666,10018.038507473422
136,2019-05-01,2019-05-01,11,Personal services,861145.41,2019,5,872057.4591223703,876142.3983333332,5998.306816854514
137,2019-06-01,2019-06-01,11,Personal services,828067.1,2019,6,835232.531023412,879599.5858333333,-35524.11163973308
138,2019-07-01,2019-07-01,11,Personal services,870995.59,2019,7,871919.2997075418,882717.7829166665,-3571.39117937861
139,2019-08-01,2019-08-01,11,Personal services,867114.14,2019,8,874184.5002957772,887287.8374999999,-6076.858493151027
140,2019-09-01,2019-09-01,11,Personal services,917872.89,2019,9,897745.9845359733,892775.8287499999,12677.303911748924
141,2019-10-01,2019-10-01,11,Personal services,879312.73,2019,10,891754.9530025786,899020.3558333332,1842.3092440546025
142,2019-11-01,2019-11-01,11,Personal services,883320.04,2019,11,900021.5369869537,904839.1845833332,5228.203610707424
143,2019-12-01,2019-12-01,11,Personal services,957641.55,2019,12,914666.7094348704,912549.66875,14955.860557711101
144,2020-01-01,2020-01-01,11,Personal services,943213.8,2020,1,936101.5483932036,920527.9124999999,31436.21839109517
145,2020-02-01,2020-02-01,11,Personal services,926324.57,2020,2,937566.9737838286,926409.0649999998,27909.94189173053
146,2020-03-01,2020-03-01,11,Personal services,951910.54,2020,3,948576.3313098704,931801.7812499999,33889.87905832473
147,2020-04-01,2020-04-01,11,Personal services,938326.43,2020,4,945416.9624036204,936728.31125,25662.65826426167
148,2020-05-01,2020-05-01,11,Personal services,926796.26,2020,5,937708.3091223703,941018.6954166666,12846.74701194535
149,2020-06-01,2020-06-01,11,Personal services,947467.87,2020,6,954633.301023412,944735.4391666666,24623.90228944109
150,2020-07-01,2020-07-01,11,Personal services,943072.67,2020,7,943996.3797075419,947171.1158333331,8797.294002185226
151,2020-08-01,2020-08-01,11,Personal services,936184.72,2020,8,943255.0802957772,948257.7958333332,2822.995576588437
152,2020-09-01,2020-09-01,11,Personal services,978227.5,2020,9,958100.5945359733,949421.6716666666,12390.669185544713
153,2020-10-01,2020-10-01,11,Personal services,937194.84,2020,10,949637.0630025786,950971.25125,-1397.0959538321476
154,2020-11-01,2020-11-01,11,Personal services,928407.15,2020,11,945108.6469869537,953164.4941666668,-11297.785514531657
155,2020-12-01,2020-12-01,11,Personal services,1001756.29,2020,12,958781.4494348704,955641.1720833334,-3046.9327350703534
156,2021-01-01,2021-01-01,11,Personal services,957555.3,2021,1,950443.0483932036,958148.6870833334,-16858.50857859105
157,2021-02-01,2021-02-01,11,Personal services,938063.39,2021,2,949305.7937838286,960718.7116666666,-23521.68862295337
158,2021-03-01,2021-03-01,11,Personal services,968104.74,2021,3,964770.5313098703,963138.8683333333,-13637.022583682905
159,2021-04-01,2021-04-01,11,Personal services,959322.14,2021,4,966412.6724036203,965741.20375,-17630.312952627428
