index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Wage_Growth_SA,Real_Wage_Growth_SA_Annual,Real_Wage_Growth_SA_Annual_cycle
74,2014-03-01,2014-03-01,9,Real estate and housing services,1040119.43,2014,3,1050807.0553094363,1055498.9841666666,-0.028760979506314843,-9.649452760576205,-14.20534735782065
75,2014-04-01,2014-04-01,9,Real estate and housing services,1047035.08,2014,4,1059608.001897978,1054980.5495833333,0.8375416346962039,-9.225103135722101,-13.644852652098486
76,2014-05-01,2014-05-01,9,Real estate and housing services,1043888.9,2014,5,1059861.0763250613,1053940.2704166668,0.023883778400124456,-8.969071909911552,-13.258234809365241
77,2014-06-01,2014-06-01,9,Real estate and housing services,1046357.57,2014,6,1072179.3165594363,1054003.75875,1.162250459945846,-8.344513400090426,-12.509231539355412
78,2014-07-01,2014-07-01,9,Real estate and housing services,1042444.05,2014,7,1039029.3350919118,1054082.4379166667,-3.0918318377844534,-11.154181778683315,-15.201078106087696
79,2014-08-01,2014-08-01,9,Real estate and housing services,1044344.59,2014,8,1044134.8810968137,1053751.4070833332,0.4913765023246697,-11.137813215900971,-15.073895249518657
80,2014-09-01,2014-09-01,9,Real estate and housing services,1086851.89,2014,9,1053934.9601409312,1053688.5679166666,0.9385836276078585,0.368739794371975,-3.463802741009392
81,2014-10-01,2014-10-01,9,Real estate and housing services,1027251.92,2014,10,1037323.6198146446,1053066.58625,-1.5761257529653738,-1.5483903607002358,-5.284819159952004
82,2014-11-01,2014-11-01,9,Real estate and housing services,1039334.31,2014,11,1056793.2364552696,1051972.4879166668,1.8769086395722834,-0.8120800123120442,-4.459945077224267
83,2014-12-01,2014-12-01,9,Real estate and housing services,1123216.22,2014,12,1065838.7294240196,1051405.1108333333,0.8559378179870514,0.9639432765763845,-2.6029915175440683
84,2015-01-01,2015-01-01,9,Real estate and housing services,1058387.83,2015,1,1054225.833226103,1052557.0775,-1.0895547213031098,-0.7800079546127603,-4.273694990090474
85,2015-02-01,2015-02-01,9,Real estate and housing services,1045956.57,2015,2,1051452.3146583945,1054435.4933333334,-0.26308580953865457,0.03262743264698109,-3.3955233201271886
86,2015-03-01,2015-03-01,9,Real estate and housing services,1038268.34,2015,3,1048955.9653094362,1056181.0558333334,-0.237419169101305,-0.1761588857485341,-3.5464808195069275
87,2015-04-01,2015-04-01,9,Real estate and housing services,1033958.61,2015,4,1046531.5318979779,1058683.8604166668,-0.23112823527754456,-1.2340856219070884,-4.554255988060429
88,2015-05-01,2015-05-01,9,Real estate and housing services,1030707.01,2015,5,1046679.1863250614,1061357.7654166666,0.014108932467205015,-1.2437375326308286,-4.521376005491657
89,2015-06-01,2015-06-01,9,Real estate and housing services,1045922.41,2015,6,1071744.1565594363,1062958.2370833333,2.3947137348148795,-0.04058649456103458,-3.2832200304796038
90,2015-07-01,2015-07-01,9,Real estate and housing services,1070526.41,2015,7,1067111.6950919116,1064129.4716666664,-0.43223575693625005,2.702749484692424,-0.5122784655113133
91,2015-08-01,2015-08-01,9,Real estate and housing services,1061344.21,2015,8,1061134.5010968137,1065268.50125,-0.5601282436121235,1.628105746466657,-1.5665630306389629
92,2015-09-01,2015-09-01,9,Real estate and housing services,1111745.77,2015,9,1078828.8401409313,1065799.7425,1.6674925775976845,2.361993950430419,-0.8194051748171494
93,2015-10-01,2015-10-01,9,Real estate and housing services,1062425.35,2015,10,1072497.0498146447,1066509.185,-0.586913335155137,3.390786571145954,0.2157365555707278
94,2015-11-01,2015-11-01,9,Real estate and housing services,1068334.6,2015,11,1085793.5264552697,1067512.4375,1.2397681320357012,2.744178236536965,-0.43126790992648
95,2015-12-01,2015-12-01,9,Real estate and housing services,1132627.25,2015,12,1075249.7594240196,1067725.4633333334,-0.9710655639725285,0.8829694155592982,-2.2994444653616926
96,2016-01-01,2016-01-01,9,Real estate and housing services,1077086.43,2016,1,1072924.433226103,1067776.94625,-0.21625916932660472,1.7736806868770216,-1.4220955673951172
97,2016-02-01,2016-02-01,9,Real estate and housing services,1054594.68,2016,2,1060090.4246583947,1069213.8208333335,-1.196170780557082,0.8215408230668686,-2.393797736147249
98,2016-03-01,2016-03-01,9,Real estate and housing services,1042380.02,2016,3,1053067.6453094364,1071547.8062500001,-0.662469840836577,0.39197832282571454,-2.848916792658815
99,2016-04-01,2016-04-01,9,Real estate and housing services,1046873.55,2016,4,1059446.4718979779,1073151.5166666666,0.6057375912130736,1.234070795418618,-2.0381509767408144
100,2016-05-01,2016-05-01,9,Real estate and housing services,1041870.13,2016,5,1057842.3063250612,1074553.2925,-0.15141544339118962,1.0665273701671696,-2.2425450257650557
101,2016-06-01,2016-06-01,9,Real estate and housing services,1039871.91,2016,6,1065693.6565594363,1076445.3095833336,0.7422042196110201,-0.5645470481895232,-3.9157321752122454
102,2016-07-01,2016-07-01,9,Real estate and housing services,1077812.5,2016,7,1074397.7850919117,1077930.5570833334,0.8167570932697821,0.6827860694913035,-2.7154947325712704
103,2016-08-01,2016-08-01,9,Real estate and housing services,1088543.11,2016,8,1088333.4010968138,1079934.8933333335,1.2970629871235317,2.563190620217015,-0.886859423483584
104,2016-09-01,2016-09-01,9,Real estate and housing services,1140562.52,2016,9,1107645.5901409313,1083370.6675,1.7744736148550322,2.67111416823409,-0.835048353460071
105,2016-10-01,2016-10-01,9,Real estate and housing services,1072097.65,2016,10,1082169.3498146445,1087003.1329166666,-2.3000353680860397,0.9018486346112908,-2.6644324281382255
106,2016-11-01,2016-11-01,9,Real estate and housing services,1092304.92,2016,11,1109763.8464552695,1090195.4637499999,2.5499240618255703,2.2076315078295217,-1.4224305424690673
107,2016-12-01,2016-12-01,9,Real estate and housing services,1154065.34,2016,12,1096687.8494240197,1094041.9549999998,-1.1782684282801492,1.9937777071890483,-1.7033636016920624
108,2017-01-01,2017-01-01,9,Real estate and housing services,1091294.28,2017,1,1087132.283226103,1097259.1537499998,-0.8713113948454199,1.3242172104590333,-2.4429264770334713
109,2017-02-01,2017-02-01,9,Real estate and housing services,1088490.9,2017,2,1093986.6446583946,1099234.3658333332,0.6304992996759351,3.197483838317172,-0.6421970535733537
110,2017-03-01,2017-03-01,9,Real estate and housing services,1090942.38,2017,3,1101630.0053094362,1100974.4420833334,0.6986703803343319,4.611513820247537,0.6971680421559427
111,2017-04-01,2017-04-01,9,Real estate and housing services,1085490.36,2017,4,1098063.281897978,1103122.3433333333,-0.3237678162602786,3.6449986879298235,-0.34572755895812657
112,2017-05-01,2017-05-01,9,Real estate and housing services,1079869.26,2017,5,1095841.4363250614,1105204.9541666668,-0.20234221556667542,3.592135592686674,-0.4762799857681994
113,2017-06-01,2017-06-01,9,Real estate and housing services,1094188.57,2017,6,1120010.3165594363,1107186.5262499999,2.2055088841526294,5.096836193560517,0.9498318082437915
114,2017-07-01,2017-07-01,9,Real estate and housing services,1100708.61,2017,7,1097293.8950919118,1109945.2304166665,-2.0282332342533405,2.1310645198362455,-2.095015085161732
115,2017-08-01,2017-08-01,9,Real estate and housing services,1113052.09,2017,8,1112842.3810968138,1112881.815,1.416984645084507,2.251973519814787,-2.053261984157454
116,2017-09-01,2017-09-01,9,Real estate and housing services,1157815.37,2017,9,1124898.4401409314,1115897.0904166666,1.0833572884090925,1.5576146516147693,-2.826435531858502
117,2017-10-01,2017-10-01,9,Real estate and housing services,1106394.43,2017,10,1116466.1298146446,1119326.0462500001,-0.7496063667072339,3.16926181709678,-1.2928240845671777
118,2017-11-01,2017-11-01,9,Real estate and housing services,1107990.8,2017,11,1125449.7264552696,1122974.9666666668,0.8046456941883662,1.4134430536823617,-3.125440054108684
119,2017-12-01,2017-12-01,9,Real estate and housing services,1185937.19,2017,12,1128559.6994240195,1125599.6583333334,0.27633157622644067,2.906191585576412,-1.707780690030388
120,2018-01-01,2018-01-01,9,Real estate and housing services,1125631.33,2018,1,1121469.333226103,1127406.1541666668,-0.628266825541901,3.158497869100496,-1.5283618937131855
121,2018-02-01,2018-02-01,9,Real estate and housing services,1124631.88,2018,2,1130127.6246583946,1130155.8062500001,0.7720488804972003,3.303603401052979,-1.453435348741034
122,2018-03-01,2018-03-01,9,Real estate and housing services,1127168.01,2018,3,1137855.6353094364,1134055.4,0.6838175160418514,3.288366314044322,-1.5356243099699514
123,2018-04-01,2018-04-01,9,Real estate and housing services,1131559.67,2018,4,1144132.5918979777,1138957.035,0.5516478886914644,4.195505920238962,-0.6916796379230528
124,2018-05-01,2018-05-01,9,Real estate and housing services,1121374.04,2018,5,1137346.2163250614,1145217.8141666665,-0.5931459011807916,3.7874804350515934,-1.1586014409201866
125,2018-06-01,2018-06-01,9,Real estate and housing services,1115676.39,2018,6,1141498.136559436,1159971.2908333333,0.36505332982863514,1.918537685082078,-3.0815948790617878
126,2018-07-01,2018-07-01,9,Real estate and housing services,1122576.69,2018,7,1119161.9750919116,1182281.3195833333,-1.956740948771707,1.992910021445815,-3.0558716481068195
127,2018-08-01,2018-08-01,9,Real estate and housing services,1157175.66,2018,8,1156965.9510968137,1203490.6520833333,3.377882455468284,3.964943351322736,-1.1265061100114497
128,2018-09-01,2018-09-01,9,Real estate and housing services,1207282.05,2018,9,1174365.1201409313,1222988.5724999998,1.5038618057535036,4.397435202577271,-0.7300974267908042
129,2018-10-01,2018-10-01,9,Real estate and housing services,1174566.99,2018,10,1184638.6898146446,1241822.4304166667,0.8748190403066847,6.106101938920272,0.9496827675631883
130,2018-11-01,2018-11-01,9,Real estate and housing services,1190076.94,2018,11,1207535.8664552695,1260570.4329166666,1.9328405223880907,7.293630099190618,2.116138647654428
131,2018-12-01,2018-12-01,9,Real estate and housing services,1457934.49,2018,12,1400556.9994240196,1272716.5504166665,15.984712200339434,24.101277064812663,18.911137902873158
132,2019-01-01,2019-01-01,9,Real estate and housing services,1389074.72,2019,1,1384912.723226103,1284933.4670833335,-1.117003892333568,23.490913411083557,18.29714508825211
133,2019-02-01,2019-02-01,9,Real estate and housing services,1370212.47,2019,2,1375708.2146583947,1302426.9091666667,-0.6646273381232803,21.730341303198575,16.542410429448204
134,2019-03-01,2019-03-01,9,Real estate and housing services,1349537.51,2019,3,1360225.1353094364,1319249.4908333332,-1.1254624479219988,19.542857028565596,14.370537092655887
135,2019-04-01,2019-04-01,9,Real estate and housing services,1361202.76,2019,4,1373775.6818979778,1334635.28125,0.9961988083287965,20.071370366178453,14.924614093599796
136,2019-05-01,2019-05-01,9,Real estate and housing services,1341683.01,2019,5,1357655.1863250614,1347999.6208333336,-1.1734445284869777,19.37044031428281,14.259268783482526
137,2019-06-01,2019-06-01,9,Real estate and housing services,1186874.24,2019,6,1212695.9865594362,1353252.5720833335,-10.677173499259762,6.237228754012336,1.171616237335309
138,2019-07-01,2019-07-01,9,Real estate and housing services,1344584.84,2019,7,1341170.1250919118,1352802.0658333334,10.594092827582614,19.836999017212655,14.826762955679246
139,2019-08-01,2019-08-01,9,Real estate and housing services,1355010.12,2019,8,1354800.4110968139,1354838.67,1.0162980631534646,17.099419374654158,12.154211337711455
140,2019-09-01,2019-09-01,9,Real estate and housing services,1413189.55,2019,9,1380272.6201409313,1358072.5170833333,1.8801447678552075,17.533516320315258,12.662707601801925
141,2019-10-01,2019-10-01,9,Real estate and housing services,1337918.46,2019,10,1347990.1598146446,1361278.4941666666,-2.3388466782011896,13.789138528436794,9.001726364088185
142,2019-11-01,2019-11-01,9,Real estate and housing services,1347469.62,2019,11,1364928.5464552697,1363930.6237499998,1.2565660451819838,13.03420332035583,8.338713181726812
143,2019-12-01,2019-12-01,9,Real estate and housing services,1426612.64,2019,12,1369235.1494240195,1373515.4312500001,0.31551856541751633,-2.236385239078542,-6.831969102378744
144,2020-01-01,2020-01-01,9,Real estate and housing services,1409584.42,2020,1,1405422.423226103,1383732.745,2.642882328671292,1.480938087724648,-3.007360814505846
145,2020-02-01,2020-02-01,9,Real estate and housing services,1398581.27,2020,2,1404077.0146583947,1388236.61125,-0.0957298350640956,2.062123326569254,-2.312064776908006
146,2020-03-01,2020-03-01,9,Real estate and housing services,1398781.04,2020,3,1409468.6653094364,1392463.5191666668,0.3839996378228072,3.6202484957607917,-0.6335326143925135
147,2020-04-01,2020-04-01,9,Real estate and housing services,1388902.68,2020,4,1401475.6018979778,1397250.2945833334,-0.5670976310568676,2.0163350075996567,-2.1112547177657843
148,2020-05-01,2020-05-01,9,Real estate and housing services,1377634.2,2020,5,1393606.3763250613,1402689.2491666668,-0.5614957236686369,2.6480354041377385,-1.3480854597138014
149,2020-06-01,2020-06-01,9,Real estate and housing services,1380958.43,2020,6,1406780.1765594361,1407595.924583333,0.9453028099020377,16.004356586570402,12.144491436766591
150,2020-07-01,2020-07-01,9,Real estate and housing services,1395716.18,2020,7,1392301.4650919116,1410363.1166666667,-1.0292092331678382,3.8124425114596017,0.09313970593911503
151,2020-08-01,2020-08-01,9,Real estate and housing services,1411971.57,2020,8,1411761.8610968138,1411232.39125,1.3977142517491714,4.204416350441265,0.6294085896458164
152,2020-09-01,2020-09-01,9,Real estate and housing services,1457673.89,2020,9,1424756.9601409312,1412533.1604166667,0.9204880371269875,3.2228662186646773,-0.2046884454284741
153,2020-10-01,2020-10-01,9,Real estate and housing services,1408316.73,2020,10,1418388.4298146446,1414364.3295833333,-0.44699064503300745,5.222461713643378,1.9449386932175674
154,2020-11-01,2020-11-01,9,Real estate and housing services,1407606.26,2020,11,1425065.1864552696,1416876.7316666667,0.4707283632803927,4.405845284441834,1.2803545290223437
155,2020-12-01,2020-12-01,9,Real estate and housing services,1484236.21,2020,12,1426858.7194240196,1419986.05375,0.12585620544216525,4.208449514624268,1.2363987126810123
156,2021-01-01,2021-01-01,9,Real estate and housing services,1418373.46,2021,1,1414211.463226103,1422889.79,-0.8863706003788496,0.6253664275417625,-2.192439544603186
157,2021-02-01,2021-02-01,9,Real estate and housing services,1410654.82,2021,2,1416150.5646583948,1424708.7370833335,0.13711538074145935,0.8598922903767736,-1.8034763279091597
158,2021-03-01,2021-03-01,9,Real estate and housing services,1417925.95,2021,3,1428613.5753094363,1425242.8316666665,0.8800625415171126,1.358306890476113,-1.1510272851796675
159,2021-04-01,2021-04-01,9,Real estate and housing services,1413705.83,2021,4,1426278.751897978,1424912.6383333332,-0.16343281709000346,1.7697882122535757,-0.586495951578077
160,2021-05-01,2021-05-01,9,Real estate and housing services,1413128.7,2021,5,1429100.8763250613,1424348.0258333334,0.1978662602473813,2.546953042336031,0.3421618213286912
161,2021-06-01,2021-06-01,9,Real estate and housing services,1420087.66,2021,6,1445909.406559436,1423909.6008333333,1.1761612152669132,2.781474366215364,0.7260509062704585
162,2021-07-01,2021-07-01,9,Real estate and housing services,1426276.62,2021,7,1422861.9050919118,1423231.7858333334,-1.5939796340606271,2.1949585464224652,0.28620691287854116
163,2021-08-01,2021-08-01,9,Real estate and housing services,1425065.86,2021,8,1424856.1510968138,1422548.2741666664,0.1401573826500968,0.9275140773265411,-0.8378380196220747
164,2021-09-01,2021-09-01,9,Real estate and housing services,1457397.87,2021,9,1424480.9401409314,1421038.8450000002,-0.02633325164744793,-0.01937312873154795,-1.6451765424214235
165,2021-10-01,2021-10-01,9,Real estate and housing services,1400668.11,2021,10,1410739.8098146447,1418349.9787499998,-0.9646412204664001,-0.5392472075508525,-2.0299248900499167
166,2021-11-01,2021-11-01,9,Real estate and housing services,1401704.18,2021,11,1419163.1064552695,1416692.4508333334,0.5970836423572212,-0.4141621068353363,-1.7746964146794333
167,2021-12-01,2021-12-01,9,Real estate and housing services,1479616.09,2021,12,1422238.5994240197,1415310.8770833334,0.2167117334688884,-0.3237965985773861,-1.5597136297695824
168,2022-01-01,2022-01-01,9,Real estate and housing services,1406726.02,2022,1,1402564.023226103,1412204.52375,-1.3833527093052078,-0.8235996032325832,-1.940955503597991
169,2022-02-01,2022-02-01,9,Real estate and housing services,1405897.98,2022,2,1411393.7246583947,1408367.3037500002,0.6295399914780342,-0.3358993117478004,-1.3412682401061895
170,2022-03-01,2022-03-01,9,Real estate and housing services,1386456.49,2022,3,1397144.1153094363,1405169.4379166665,-1.009612633243584,-2.202797211498131,-3.103256363155413
171,2022-04-01,2022-04-01,9,Real estate and housing services,1380642.5,2022,4,1393215.4218979778,1402776.9204166664,-0.2811945717273723,-2.318153443427662,-3.1212727008839147
172,2022-05-01,2022-05-01,9,Real estate and housing services,1406411.36,2022,5,1422383.5363250615,1400520.8745833333,2.0935825119813734,-0.47003959701386044,-1.183857585083984
173,2022-06-01,2022-06-01,9,Real estate and housing services,1393647.23,2022,6,1419468.9765594362,1389807.49875,-0.20490674218259786,-1.8286366960510558,-2.4616366979704742
174,2022-07-01,2022-07-01,9,Real estate and housing services,1378164.57,2022,7,1374749.8550919117,1372605.7795833333,-3.1504120347819353,-3.3813576586613436,-3.942458481382416
175,2022-08-01,2022-08-01,9,Real estate and housing services,1381084.63,2022,8,1380874.9210968136,1357269.145,0.4455404001109997,-3.086713698512278,-3.5852506785939733
176,2022-09-01,2022-09-01,9,Real estate and housing services,1424630.32,2022,9,1391713.3901409314,1342984.61,0.7848986811570757,-2.300315088579441,-2.7460096719830087
177,2022-10-01,2022-10-01,9,Real estate and housing services,1376015.24,2022,10,1386086.9398146446,1329477.0729166665,-0.40428225855591027,-1.7475135973684108,-2.1504456754860914
178,2022-11-01,2022-11-01,9,Real estate and housing services,1372211.95,2022,11,1389670.8764552695,1316684.0725,0.25856506815540303,-2.078142383060144,-2.4487291043689376
179,2022-12-01,2022-12-01,9,Real estate and housing services,1251987.3,2022,12,1194609.8094240197,1305767.2295833332,-14.03649384441341,-16.00496499618176,-16.353944173298395
180,2023-01-01,2023-01-01,9,Real estate and housing services,1221513.55,2023,1,1217351.553226103,1296704.5825,1.9036963887855807,-13.205277401453952,-13.543688616620202
181,2023-02-01,2023-02-01,9,Real estate and housing services,1223031.22,2023,2,1228526.9646583947,1288703.03375,0.9180102003135904,-12.956466845866132,-13.295525263107955
182,2023-03-01,2023-03-01,9,Real estate and housing services,1226494.41,2023,3,1237182.0353094363,1279949.2,0.7045079920934505,-11.449218319512589,-11.800210180869952
183,2023-04-01,2023-04-01,9,Real estate and housing services,1216423.69,2023,4,1228996.6118979778,1270070.8404166666,-0.661618353471416,-11.787036478270153,-12.161216514867526
184,2023-05-01,2023-05-01,9,Real estate and housing services,1263598.16,2023,5,1279570.3363250613,1260199.8554166667,4.115041810325337,-10.040414301263588,-10.448914682305466
185,2023-06-01,2023-06-01,9,Real estate and housing services,1274456.2,2023,6,1300277.9465594362,1258132.5770833332,1.6183252804880865,-8.396874603691574,-8.850611099915286
186,2023-07-01,2023-07-01,9,Real estate and housing services,1279852.07,2023,7,1276437.3550919117,1262994.1625,-1.8334996398737036,-7.151300990202836,-7.660892349536873
187,2023-08-01,2023-08-01,9,Real estate and housing services,1287359.96,2023,8,1287150.2510968137,1267110.0245833334,0.8392809848573046,-6.787339574938144,-7.363039230749834
188,2023-09-01,2023-09-01,9,Real estate and housing services,1308262.98,2023,9,1275346.0501409313,1272161.1066666667,-0.9170802667228473,-8.36144430486626,-9.013081264138089
189,2023-10-01,2023-10-01,9,Real estate and housing services,1255301.95,2023,10,1265373.6498146446,1277999.5295833333,-0.7819368182607866,-8.708926296942277,-9.445848326697572
190,2023-11-01,2023-11-01,9,Real estate and housing services,1256021.6,2023,11,1273480.5264552697,1281897.8725,0.6406705751943464,-8.360997698705086,-9.192001780627901
191,2023-12-01,2023-12-01,9,Real estate and housing services,1318562.97,2023,12,1261185.4794240196,1283466.0125,-0.9654680048758468,5.573005467961067,4.639746022158111
192,2024-01-01,2024-01-01,9,Real estate and housing services,1271615.93,2024,1,1267453.933226103,1285159.9533333334,0.4970287007226126,4.115687031180393,3.072693505695769
193,2024-02-01,2024-02-01,9,Real estate and housing services,1271709.53,2024,2,1277205.2746583947,1287342.87,0.7693645643965352,3.96233142619995,2.802783900633798
194,2024-03-01,2024-03-01,9,Real estate and housing services,1299042.07,2024,3,1309729.6953094364,1290942.8720833333,2.5465304048122306,5.86394386027882,4.581657500578116
195,2024-04-01,2024-04-01,9,Real estate and housing services,1283998.18,2024,4,1296571.1018979778,1295458.804583333,-1.0046800846452375,5.498346321365566,4.087749753405134
196,2024-05-01,2024-05-01,9,Real estate and housing services,1289583.9,2024,5,1305556.0763250613,1299424.2795833335,0.6929796918912379,2.030817631692794,0.48691758897978277
197,2024-06-01,2024-06-01,9,Real estate and housing services,1286105.82,2024,6,1311927.5665594363,1312099.7725000002,0.48802884456022877,0.8959330603756976,-0.7857171572293875
198,2024-07-01,2024-07-01,9,Real estate and housing services,1308857.03,2024,7,1305442.3150919117,1332627.5979166664,-0.4943299944929369,2.2723371330598097,0.44903284969635426
199,2024-08-01,2024-08-01,9,Real estate and housing services,1310745.0,2024,8,1310535.2910968137,1353273.5741666665,0.39013412894797206,1.816807321450864,-0.15150604663167488
200,2024-09-01,2024-09-01,9,Real estate and housing services,1371277.99,2024,9,1338361.0601409313,1373430.835,2.123236911905635,4.941012675974221,2.8248806113578264
201,2024-10-01,2024-10-01,9,Real estate and housing services,1300669.32,2024,10,1310741.0198146447,,-2.0637211548412915,3.5852943521184955,1.319080555327551
202,2024-11-01,2024-11-01,9,Real estate and housing services,1305825.63,2024,11,1323284.5564552695,,0.9569805515355467,3.910859174158654,1.4928253888082472
203,2024-12-01,2024-12-01,9,Real estate and housing services,1572970.77,2024,12,1515593.2794240196,,14.532680974067635,20.172116167733513,17.601038738603812
204,2025-01-01,2025-01-01,9,Real estate and housing services,1509875.94,2025,1,1505713.943226103,,-0.6518461339226289,18.798317142268584,16.073475496590408
205,2025-02-01,2025-02-01,9,Real estate and housing services,1528952.95,2025,2,1534448.6946583947,,1.908380510226615,20.14111788481323,17.26215872178397
206,2025-03-01,2025-03-01,9,Real estate and housing services,1525572.91,2025,3,1536260.5353094363,,0.11807762992330773,17.295999381496795,14.262812648549712
0,2008-01-01,2008-01-01,10,Business services,752872.33,2008,1,747891.6828959865,,,,
1,2008-02-01,2008-02-01,10,Business services,813958.5,2008,2,823857.4547970281,,10.15732272979517,,
2,2008-03-01,2008-03-01,10,Business services,816024.33,2008,3,828169.6305522365,,0.5234128464942644,,
3,2008-04-01,2008-04-01,10,Business services,819419.07,2008,4,827791.5100834866,,-0.04565736955335353,,
4,2008-05-01,2008-05-01,10,Business services,818546.12,2008,5,826211.3297449448,,-0.19089110232386464,,
5,2008-06-01,2008-06-01,10,Business services,807085.63,2008,6,829181.1316459866,,0.3594482179224645,,
6,2008-07-01,2008-07-01,10,Business services,806046.25,2008,7,795452.3527979472,781213.3658333331,-4.067721461664853,,
7,2008-08-01,2008-08-01,10,Business services,731142.56,2008,8,729368.4546606925,777886.6870833331,-8.30771295160664,,
8,2008-09-01,2008-09-01,10,Business services,750290.18,2008,9,722715.241842065,771451.8287500002,-0.9121881781578578,,
9,2008-10-01,2008-10-01,10,Business services,756369.21,2008,10,767562.7556043199,765165.0108333335,6.205419668187284,,
10,2008-11-01,2008-11-01,10,Business services,729074.24,2008,11,742771.7153439032,759023.2125,-3.229838873682467,,
11,2008-12-01,2008-12-01,10,Business services,775129.01,2008,12,734984.1700314032,753174.6616666667,-1.0484439770157894,,
12,2009-01-01,2009-01-01,10,Business services,750078.25,2009,1,745097.6028959865,748203.6929166667,1.3760068960602556,-0.3735942067413678,-2.725600012745764
13,2009-02-01,2009-02-01,10,Business services,736912.29,2009,2,746811.2447970281,747213.5483333333,0.2299889161341051,-9.351886003019983,-11.904557706363768
14,2009-03-01,2009-03-01,10,Business services,738633.94,2009,3,750779.2405522364,749497.0608333333,0.5313251216894521,-9.344751020197982,-12.098067590016862
15,2009-04-01,2009-04-01,10,Business services,745925.83,2009,4,754298.2700834866,750585.3341666666,0.46871694649703866,-8.878230702388802,-11.832058220799041
16,2009-05-01,2009-05-01,10,Business services,744636.2,2009,5,752301.4097449448,751954.6779166665,-0.26473086545999447,-8.94564348600937,-12.099641798820834
17,2009-06-01,2009-06-01,10,Business services,740630.33,2009,6,762725.8316459865,754611.25375,1.3856709247130006,-8.014569731957277,-11.368101151927902
18,2009-07-01,2009-07-01,10,Business services,753198.3,2009,7,742604.4027979473,757794.3283333334,-2.638094583032091,-6.643760599124637,-10.1957965445268
19,2009-08-01,2009-08-01,10,Business services,760227.04,2009,8,758452.9346606925,761646.21875,2.1341823187462694,3.9876251590192924,0.23859188122865538
20,2009-09-01,2009-09-01,10,Business services,776010.0,2009,9,748435.061842065,765696.8433333334,-1.3208298578354372,3.5587764739048566,-0.3851896606461218
21,2009-10-01,2009-10-01,10,Business services,756767.95,2009,10,767961.4956043198,770049.3079166666,2.608968333765116,0.05194884679964318,-4.084330227285212
22,2009-11-01,2009-11-01,10,Business services,761539.75,2009,11,775237.2253439032,774323.9179166666,0.9474081423650027,4.370859758030576,0.04544607537908796
23,2009-12-01,2009-12-01,10,Business services,806421.32,2009,12,766276.4800314031,778328.23,-1.1558713925953423,4.257548839271319,-0.2532311923450532
24,2010-01-01,2010-01-01,10,Business services,795179.73,2010,1,790199.0828959865,782428.8808333334,3.121928375460903,6.053096913035705,1.361308370026543
25,2010-02-01,2010-02-01,10,Business services,784256.18,2010,2,794155.1347970281,786527.2641666667,0.5006399003328665,6.339472032570614,1.471624347655485
26,2010-03-01,2010-03-01,10,Business services,788505.04,2010,3,800650.3405522365,791436.32125,0.8178761895014874,6.6425784446726865,1.604202015330534
27,2010-04-01,2010-04-01,10,Business services,800513.88,2010,4,808886.3200834866,796624.8025,1.0286612162769382,7.236931617774789,2.034126514350537
28,2010-05-01,2010-05-01,10,Business services,792638.79,2010,5,800303.9997449449,801180.2395833334,-1.0610045102080523,6.380765658311671,1.0201892459142563
29,2010-06-01,2010-06-01,10,Business services,788731.23,2010,6,810826.7316459866,810149.9720833333,1.3148418481471191,6.306446956988032,0.7952982000697668
30,2010-07-01,2010-07-01,10,Business services,803513.02,2010,7,792919.1227979473,822731.4283333332,-2.20856172460997,6.775440572453739,1.1214521629797112
31,2010-08-01,2010-08-01,10,Business services,808273.52,2010,8,806499.4146606924,834628.2825,1.7126957179220081,6.3348004608215325,0.5462326817094185
32,2010-09-01,2010-09-01,10,Business services,845780.89,2010,9,818205.951842065,846347.2020833333,1.4515245725624792,9.32223696579344,3.407869037733237
33,2010-10-01,2010-10-01,10,Business services,811520.61,2010,10,822714.1556043199,857667.6833333333,0.5509864297742473,7.129610053810631,1.0987359205063063
34,2010-11-01,2010-11-01,10,Business services,816117.58,2010,11,829815.0553439031,869085.9583333333,0.8631065469351773,7.040145676155918,0.9025477090396254
35,2010-12-01,2010-12-01,10,Business services,967117.07,2010,12,926972.2300314031,880814.6045833332,11.708292596262293,20.970988173017457,14.73692869334892
36,2011-01-01,2011-01-01,10,Business services,936438.93,2011,1,931458.2828959866,893549.2370833333,0.4839468453581963,17.876406472442575,11.55662078720639
37,2011-02-01,2011-02-01,10,Business services,928521.48,2011,2,938420.4347970281,906972.1116666666,0.7474464534681591,18.165883928569148,11.771466619605235
38,2011-03-01,2011-03-01,10,Business services,925493.81,2011,3,937639.1105522366,920630.5245833332,-0.08325950883204536,17.10968734560383,10.652003098150743
39,2011-04-01,2011-04-01,10,Business services,935216.66,2011,4,943589.1000834866,934034.8491666667,0.6345713893851634,16.652869093656708,10.14346186713389
40,2011-05-01,2011-05-01,10,Business services,931974.61,2011,5,939639.8197449448,946687.4283333335,-0.4185381473983174,17.410361568154855,10.860872404780704
41,2011-06-01,2011-06-01,10,Business services,930882.92,2011,6,952978.4216459866,955676.9345833333,1.4195441296498412,17.531697519571242,10.95378627691044
42,2011-07-01,2011-07-01,10,Business services,966992.51,2011,7,956398.6127979473,956293.9741666664,0.35889492083707175,20.61742305105916,14.02268459899485
