Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3
2020-09-01,9,Real estate and housing services,1162057.63,2020,9,1128257.5266666666
2020-10-01,9,Real estate and housing services,1130455.84,2020,10,1137025.7833333332
2020-11-01,9,Real estate and housing services,1128337.18,2020,11,1140283.55
2020-12-01,9,Real estate and housing services,1193771.18,2020,12,1150854.7333333334
2021-01-01,9,Real estate and housing services,1148740.66,2021,1,1156949.6733333333
2021-02-01,9,Real estate and housing services,1144605.32,2021,2,1162372.3866666667
2021-03-01,9,Real estate and housing services,1154900.68,2021,3,1149415.5533333335
2021-04-01,9,Real estate and housing services,1155704.52,2021,4,1151736.84
2021-05-01,9,Real estate and housing services,1158341.6,2021,5,1156315.6
2021-06-01,9,Real estate and housing services,1165039.92,2021,6,1159695.3466666667
2021-07-01,9,Real estate and housing services,1179530.77,2021,7,1167637.4300000002
2021-08-01,9,Real estate and housing services,1182804.66,2021,8,1175791.7833333334
2021-09-01,9,Real estate and housing services,1223922.73,2021,9,1195419.3866666667
2021-10-01,9,Real estate and housing services,1191968.57,2021,10,1199565.32
2021-11-01,9,Real estate and housing services,1198877.58,2021,11,1204922.9600000002
2021-12-01,9,Real estate and housing services,1275429.07,2021,12,1222091.7400000002
2022-01-01,9,Real estate and housing services,1227087.11,2022,1,1233797.9200000002
2022-02-01,9,Real estate and housing services,1229879.55,2022,2,1244131.9100000001
2022-03-01,9,Real estate and housing services,1235471.38,2022,3,1230812.68
2022-04-01,9,Real estate and housing services,1247410.5,2022,4,1237587.1433333333
2022-05-01,9,Real estate and housing services,1285881.91,2022,5,1256254.5966666667
2022-06-01,9,Real estate and housing services,1286197.03,2022,6,1273163.1466666667
2022-07-01,9,Real estate and housing services,1289410.78,2022,7,1287163.24
2022-08-01,9,Real estate and housing services,1307749.04,2022,8,1294452.2833333334
2022-09-01,9,Real estate and housing services,1360664.42,2022,9,1319274.7466666668
2022-10-01,9,Real estate and housing services,1320974.63,2022,10,1329796.03
2022-11-01,9,Real estate and housing services,1330222.27,2022,11,1337287.1066666667
2022-12-01,9,Real estate and housing services,1217056.85,2022,12,1289417.9166666667
2023-01-01,9,Real estate and housing services,1197083.28,2023,1,1248120.8
2023-02-01,9,Real estate and housing services,1197714.47,2023,2,1203951.5333333334
2023-03-01,9,Real estate and housing services,1214229.46,2023,3,1203009.07
2023-04-01,9,Real estate and housing services,1207908.73,2023,4,1206617.5533333335
2023-05-01,9,Real estate and housing services,1256142.93,2023,5,1226093.7066666668
2023-06-01,9,Real estate and housing services,1265025.22,2023,6,1243025.6266666667
2023-07-01,9,Real estate and housing services,1274860.65,2023,7,1265342.9333333333
2023-08-01,9,Real estate and housing services,1283755.35,2023,8,1274547.0733333335
2023-09-01,9,Real estate and housing services,1313365.21,2023,9,1290660.4033333333
2023-10-01,9,Real estate and housing services,1265846.49,2023,10,1287655.6833333336
2023-11-01,9,Real estate and housing services,1275992.35,2023,11,1285068.0166666666
2023-12-01,9,Real estate and housing services,1332276.02,2023,12,1291371.62
2024-01-01,9,Real estate and housing services,1293487.72,2024,1,1300585.3633333335
2024-02-01,9,Real estate and housing services,1301213.19,2024,2,1308992.31
2024-03-01,9,Real estate and housing services,1334116.21,2024,3,1309605.7066666668
2024-04-01,9,Real estate and housing services,1325599.72,2024,4,1320309.7066666668
2024-05-01,9,Real estate and housing services,1334977.25,2024,5,1331564.3933333333
2024-06-01,9,Real estate and housing services,1330090.64,2024,6,1330222.5366666666
2024-07-01,9,Real estate and housing services,1363698.14,2024,7,1342922.01
2024-08-01,9,Real estate and housing services,1369073.15,2024,8,1354287.3099999998
2024-09-01,9,Real estate and housing services,1433534.01,2024,9,1388768.4333333333
2024-10-01,9,Real estate and housing services,1372986.53,2024,10,1391864.5633333335
2024-11-01,9,Real estate and housing services,1381955.27,2024,11,1396158.6033333335
2024-12-01,9,Real estate and housing services,1661371.73,2024,12,1472104.51
2025-01-01,9,Real estate and housing services,1611641.58,2025,1,1551656.1933333334
2025-02-01,9,Real estate and housing services,1638425.98,2025,2,1637146.43
2025-03-01,9,Real estate and housing services,1643042.02,2025,3,1631036.5266666666
2008-01-01,10,Business services,408415.83,2008,1,
2008-02-01,10,Business services,443293.58,2008,2,
2008-03-01,10,Business services,448087.79,2008,3,433265.73333333334
2008-04-01,10,Business services,451569.66,2008,4,447650.34333333327
2008-05-01,10,Business services,456300.36,2008,5,451985.9366666667
2008-06-01,10,Business services,456596.96,2008,6,454822.32666666666
2008-07-01,10,Business services,461174.49,2008,7,458023.9366666667
2008-08-01,10,Business services,422218.87,2008,8,446663.44
2008-09-01,10,Business services,437880.29,2008,9,440424.55
2008-10-01,10,Business services,445329.66,2008,10,435142.94
2008-11-01,10,Business services,428733.14,2008,11,437314.3633333333
2008-12-01,10,Business services,450441.58,2008,12,441501.45999999996
2009-01-01,10,Business services,432559.87,2009,1,437244.86333333334
2009-02-01,10,Business services,423418.89,2009,2,435473.4466666666
2009-03-01,10,Business services,426072.4,2009,3,427350.3866666667
2009-04-01,10,Business services,429607.84,2009,4,426366.3766666667
2009-05-01,10,Business services,427792.59,2009,5,427824.2766666667
2009-06-01,10,Business services,426965.8,2009,6,428122.07666666666
2009-07-01,10,Business services,432298.96,2009,7,429019.1166666667
2009-08-01,10,Business services,434761.89,2009,8,431342.2166666666
2009-09-01,10,Business services,448146.86,2009,9,438402.57
2009-10-01,10,Business services,437024.03,2009,10,439977.5933333333
2009-11-01,10,Business services,437775.42,2009,11,440982.10333333333
2009-12-01,10,Business services,462160.06,2009,12,445653.17
2010-01-01,10,Business services,458103.04,2010,1,452679.50666666665
2010-02-01,10,Business services,453064.79,2010,2,457775.9633333334
2010-03-01,10,Business services,455913.62,2010,3,455693.81666666665
2010-04-01,10,Business services,465018.51,2010,4,457998.9733333333
2010-05-01,10,Business services,462108.42,2010,5,461013.51666666666
2010-06-01,10,Business services,459830.31,2010,6,462319.08
2010-07-01,10,Business services,471421.09,2010,7,464453.2733333334
2010-08-01,10,Business services,473809.93,2010,8,468353.7766666667
2010-09-01,10,Business services,497742.05,2010,9,480991.0233333334
2010-10-01,10,Business services,478066.79,2010,10,483206.25666666665
2010-11-01,10,Business services,481101.31,2010,11,485636.7166666666
2010-12-01,10,Business services,570792.5,2010,12,509986.86666666664
2011-01-01,10,Business services,554184.56,2011,1,535359.4566666667
2011-02-01,10,Business services,550706.09,2011,2,558561.0499999999
2011-03-01,10,Business services,553167.65,2011,3,552686.1
2011-04-01,10,Business services,560755.91,2011,4,554876.5499999999
2011-05-01,10,Business services,561048.71,2011,5,558324.09
2011-06-01,10,Business services,561322.4,2011,6,561042.34
2011-07-01,10,Business services,583870.08,2011,7,568747.0633333334
2011-08-01,10,Business services,584710.45,2011,8,576634.3099999999
2011-09-01,10,Business services,616864.3,2011,9,595148.2766666667
2011-10-01,10,Business services,588770.98,2011,10,596781.91
2011-11-01,10,Business services,592511.68,2011,11,599382.3200000001
2011-12-01,10,Business services,635985.92,2011,12,605756.1933333334
2012-01-01,10,Business services,546937.52,2012,1,591811.7066666667
2012-02-01,10,Business services,543161.77,2012,2,575361.7366666667
2012-03-01,10,Business services,545634.41,2012,3,545244.5666666668
2012-04-01,10,Business services,553540.6,2012,4,547445.5933333334
2012-05-01,10,Business services,553577.99,2012,5,550917.6666666666
2012-06-01,10,Business services,555140.99,2012,6,554086.5266666667
2012-07-01,10,Business services,662421.37,2012,7,590380.1166666666
2012-08-01,10,Business services,662655.83,2012,8,626739.3966666666
2012-09-01,10,Business services,688559.93,2012,9,671212.3766666667
2012-10-01,10,Business services,665771.76,2012,10,672329.1733333333
2012-11-01,10,Business services,596730.72,2012,11,650354.1366666666
2012-12-01,10,Business services,626794.36,2012,12,629765.6133333333
2013-01-01,10,Business services,687644.38,2013,1,637056.4866666667
2013-02-01,10,Business services,681777.46,2013,2,665405.4
2013-03-01,10,Business services,687748.91,2013,3,685723.5833333334
2013-04-01,10,Business services,689016.42,2013,4,686180.93
2013-05-01,10,Business services,689153.94,2013,5,688639.7566666667
2013-06-01,10,Business services,685217.37,2013,6,687795.91
2013-07-01,10,Business services,702881.78,2013,7,692417.6966666667
2013-08-01,10,Business services,706989.19,2013,8,698362.7799999999
2013-09-01,10,Business services,652938.09,2013,9,687603.0199999999
2013-10-01,10,Business services,635800.02,2013,10,665242.4333333332
2013-11-01,10,Business services,642737.17,2013,11,643825.0933333333
2013-12-01,10,Business services,662275.06,2013,12,646937.4166666666
2014-01-01,10,Business services,650948.64,2014,1,651986.9566666667
2014-02-01,10,Business services,642832.4,2014,2,652018.7000000001
2014-03-01,10,Business services,648135.01,2014,3,647305.3500000001
2014-04-01,10,Business services,654359.38,2014,4,648442.2633333333
2014-05-01,10,Business services,653481.09,2014,5,651991.8266666667
2014-06-01,10,Business services,652015.47,2014,6,653285.3133333334
2014-07-01,10,Business services,653794.01,2014,7,653096.8566666666
2014-08-01,10,Business services,650936.84,2014,8,652248.7733333333
2014-09-01,10,Business services,678356.37,2014,9,661029.0733333334
2014-10-01,10,Business services,651165.11,2014,10,660152.7733333333
2014-11-01,10,Business services,662198.63,2014,11,663906.7033333333
2014-12-01,10,Business services,692307.45,2014,12,668557.0633333334
2015-01-01,10,Business services,671672.55,2015,1,675392.8766666666
2015-02-01,10,Business services,664255.31,2015,2,676078.4366666666
2015-03-01,10,Business services,669575.5,2015,3,668501.12
2015-04-01,10,Business services,679118.36,2015,4,670983.0566666668
2015-05-01,10,Business services,674792.18,2015,5,674495.3466666667
2015-06-01,10,Business services,673578.57,2015,6,675829.7033333333
2015-07-01,10,Business services,707629.25,2015,7,685333.3333333334
2015-08-01,10,Business services,702879.66,2015,8,694695.8266666667
2015-09-01,10,Business services,732534.02,2015,9,714347.6433333334
2015-10-01,10,Business services,709131.08,2015,10,714848.2533333333
2015-11-01,10,Business services,712443.05,2015,11,718036.0499999999
2015-12-01,10,Business services,750938.06,2015,12,724170.73
2016-01-01,10,Business services,716365.2,2016,1,726582.1033333334
2016-02-01,10,Business services,706673.54,2016,2,724658.9333333332
2016-03-01,10,Business services,715836.77,2016,3,712958.5033333333
2016-04-01,10,Business services,717595.45,2016,4,713368.5866666666
2016-05-01,10,Business services,713661.65,2016,5,715697.9566666667
2016-06-01,10,Business services,716501.27,2016,6,715919.4566666667
2016-07-01,10,Business services,750483.95,2016,7,726882.29
2016-08-01,10,Business services,741107.77,2016,8,736030.9966666667
2016-09-01,10,Business services,771237.77,2016,9,754276.4966666667
2016-10-01,10,Business services,744863.05,2016,10,752402.8633333333
2016-11-01,10,Business services,754335.11,2016,11,756811.9766666666
2016-12-01,10,Business services,782986.86,2016,12,760728.34
2017-01-01,10,Business services,747620.58,2017,1,761647.5166666666
2017-02-01,10,Business services,741059.17,2017,2,757222.2033333333
2017-03-01,10,Business services,743578.65,2017,3,744086.1333333334
2017-04-01,10,Business services,754478.09,2017,4,746371.9700000001
2017-05-01,10,Business services,748621.56,2017,5,748892.7666666667
2017-06-01,10,Business services,745854.44,2017,6,749651.3633333333
2017-07-01,10,Business services,756625.47,2017,7,750367.1566666667
2017-08-01,10,Business services,754724.75,2017,8,752401.5533333333
2017-09-01,10,Business services,783543.42,2017,9,764964.5466666667
2017-10-01,10,Business services,757292.76,2017,10,765186.9766666666
2017-11-01,10,Business services,768814.57,2017,11,769883.5833333334
2017-12-01,10,Business services,797757.7,2017,12,774621.6766666666
2018-01-01,10,Business services,781975.66,2018,1,782849.3099999999
2018-02-01,10,Business services,771713.33,2018,2,783815.5633333334
2018-03-01,10,Business services,777614.84,2018,3,777101.2766666667
2018-04-01,10,Business services,779181.69,2018,4,776169.9533333333
2018-05-01,10,Business services,780352.73,2018,5,779049.7533333333
2018-06-01,10,Business services,778267.94,2018,6,779267.4533333333
2018-07-01,10,Business services,785491.06,2018,7,781370.5766666667
2018-08-01,10,Business services,806840.93,2018,8,790199.9766666667
2018-09-01,10,Business services,839975.28,2018,9,810769.09
2018-10-01,10,Business services,813234.13,2018,10,820016.7799999999
2018-11-01,10,Business services,827484.88,2018,11,826898.0966666667
2018-12-01,10,Business services,941409.75,2018,12,860709.5866666668
2019-01-01,10,Business services,913850.73,2019,1,894248.4533333333
2019-02-01,10,Business services,902596.49,2019,2,919285.6566666667
2019-03-01,10,Business services,898092.22,2019,3,904846.48
2019-04-01,10,Business services,904795.35,2019,4,901828.02
2019-05-01,10,Business services,910993.34,2019,5,904626.9699999999
2019-06-01,10,Business services,824494.66,2019,6,880094.4500000001
2019-07-01,10,Business services,913668.45,2019,7,883052.15
2019-08-01,10,Business services,916299.77,2019,8,884820.96
2019-09-01,10,Business services,957028.11,2019,9,928998.7766666667
2019-10-01,10,Business services,924146.8,2019,10,932491.56
2019-11-01,10,Business services,935521.15,2019,11,938898.6866666666
2019-12-01,10,Business services,972900.23,2019,12,944189.3933333334
2020-01-01,10,Business services,974059.95,2020,1,960827.11
2020-02-01,10,Business services,958348.99,2020,2,968436.39
2020-03-01,10,Business services,966138.92,2020,3,966182.62
2020-04-01,10,Business services,963155.25,2020,4,962547.7200000001
2020-05-01,10,Business services,958530.25,2020,5,962608.14
2020-06-01,10,Business services,947904.92,2020,6,956530.14
2020-07-01,10,Business services,956976.93,2020,7,954470.7000000001
2020-08-01,10,Business services,953446.25,2020,8,952776.0333333333
2020-09-01,10,Business services,985909.51,2020,9,965444.23
2020-10-01,10,Business services,953989.79,2020,10,964448.5166666666
2020-11-01,10,Business services,957101.99,2020,11,965667.0966666667
2020-12-01,10,Business services,1001785.76,2020,12,970959.18
2021-01-01,10,Business services,970132.21,2021,1,976339.9866666667
2021-02-01,10,Business services,962404.82,2021,2,978107.5966666667
2021-03-01,10,Business services,971551.01,2021,3,968029.3466666667
2021-04-01,10,Business services,982097.02,2021,4,972017.6166666667
2021-05-01,10,Business services,988567.5,2021,5,980738.5100000001
2021-06-01,10,Business services,984255.79,2021,6,984973.4366666666
2021-07-01,10,Business services,1007304.91,2021,7,993376.0666666668
2021-08-01,10,Business services,995864.89,2021,8,995808.5299999999
2021-09-01,10,Business services,1037635.77,2021,9,1013601.8566666668
2021-10-01,10,Business services,1011439.53,2021,10,1014980.0633333334
2021-11-01,10,Business services,1027292.7,2021,11,1025456.0
2021-12-01,10,Business services,1087026.44,2021,12,1041919.5566666666
2022-01-01,10,Business services,1052084.36,2022,1,1055467.8333333333
2022-02-01,10,Business services,1047302.74,2022,2,1062137.8466666667
2022-03-01,10,Business services,1056372.07,2022,3,1051919.7233333334
2022-04-01,10,Business services,1073903.11,2022,4,1059192.64
2022-05-01,10,Business services,1108717.85,2022,5,1079664.3433333335
2022-06-01,10,Business services,1112441.44,2022,6,1098354.1333333333
2022-07-01,10,Business services,1132860.19,2022,7,1118006.4933333334
2022-08-01,10,Business services,1137856.72,2022,8,1127719.45
2022-09-01,10,Business services,1189875.75,2022,9,1153530.8866666667
2022-10-01,10,Business services,1154833.23,2022,10,1160855.2333333334
2022-11-01,10,Business services,1170542.54,2022,11,1171750.5066666668
2022-12-01,10,Business services,1131731.59,2022,12,1152369.12
2023-01-01,10,Business services,1100369.3,2023,1,1134214.4766666666
2023-02-01,10,Business services,1097092.35,2023,2,1109731.08
2023-03-01,10,Business services,1099919.03,2023,3,1099126.8933333333
2023-04-01,10,Business services,1115136.12,2023,4,1104049.1666666667
2023-05-01,10,Business services,1170433.81,2023,5,1128496.32
2023-06-01,10,Business services,1163094.74,2023,6,1149554.89
2023-07-01,10,Business services,1168203.34,2023,7,1167243.9633333334
2023-08-01,10,Business services,1170503.78,2023,8,1167267.2866666669
2023-09-01,10,Business services,1201066.68,2023,9,1179924.5999999999
2023-10-01,10,Business services,1164794.94,2023,10,1178788.4666666666
2023-11-01,10,Business services,1173222.62,2023,11,1179694.7466666668
2023-12-01,10,Business services,1230947.77,2023,12,1189655.11
2024-01-01,10,Business services,1197767.91,2024,1,1200646.0999999999
2024-02-01,10,Business services,1193582.62,2024,2,1207432.7666666666
2024-03-01,10,Business services,1196036.09,2024,3,1195795.54
2024-04-01,10,Business services,1205867.22,2024,4,1198495.3099999998
2024-05-01,10,Business services,1224420.05,2024,5,1208774.4533333334
2024-06-01,10,Business services,1212812.6,2024,6,1214366.6233333333
2024-07-01,10,Business services,1261907.65,2024,7,1233046.7666666668
2024-08-01,10,Business services,1266434.16,2024,8,1247051.47
2024-09-01,10,Business services,1309184.47,2024,9,1279175.4266666665
2024-10-01,10,Business services,1271851.81,2024,10,1282490.1466666667
2024-11-01,10,Business services,1291894.21,2024,11,1290976.83
2024-12-01,10,Business services,1450230.12,2024,12,1337992.0466666666
2025-01-01,10,Business services,1427446.66,2025,1,1389856.9966666668
2025-02-01,10,Business services,1424295.86,2025,2,1433990.8800000001
2025-03-01,10,Business services,1431942.24,2025,3,1427894.92
2008-01-01,11,Personal services,400745.92,2008,1,
2008-02-01,11,Personal services,417473.41,2008,2,
2008-03-01,11,Personal services,426341.87,2008,3,414853.73333333334
2008-04-01,11,Personal services,428411.62,2008,4,424075.6333333333
2008-05-01,11,Personal services,429360.65,2008,5,428038.0466666667
2008-06-01,11,Personal services,433988.65,2008,6,430586.9733333333
2008-07-01,11,Personal services,426228.53,2008,7,429859.2766666667
2008-08-01,11,Personal services,404537.03,2008,8,421584.73666666663
2008-09-01,11,Personal services,421887.39,2008,9,417550.9833333334
2008-10-01,11,Personal services,420346.33,2008,10,415590.25
2008-11-01,11,Personal services,409639.12,2008,11,417290.9466666667
2008-12-01,11,Personal services,443310.71,2008,12,424432.0533333334
2009-01-01,11,Personal services,426775.65,2009,1,426575.16
2009-02-01,11,Personal services,417666.44,2009,2,429250.93333333335
2009-03-01,11,Personal services,430795.36,2009,3,425079.14999999997
2009-04-01,11,Personal services,430216.25,2009,4,426226.01666666666
2009-05-01,11,Personal services,427062.13,2009,5,429357.91333333333
2009-06-01,11,Personal services,432189.21,2009,6,429822.52999999997
2009-07-01,11,Personal services,433544.67,2009,7,430932.00333333336
2009-08-01,11,Personal services,431601.38,2009,8,432445.08666666667
2009-09-01,11,Personal services,450822.51,2009,9,438656.1866666667
2009-10-01,11,Personal services,434176.37,2009,10,438866.75333333336
2009-11-01,11,Personal services,433530.62,2009,11,439509.8333333333
2009-12-01,11,Personal services,466445.18,2009,12,444717.38999999996
2010-01-01,11,Personal services,452690.37,2010,1,450888.7233333333
2010-02-01,11,Personal services,445213.41,2010,2,454782.98666666663
2010-03-01,11,Personal services,453237.06,2010,3,450380.27999999997
2010-04-01,11,Personal services,460660.93,2010,4,453037.1333333333
2010-05-01,11,Personal services,453503.47,2010,5,455800.48666666663
2010-06-01,11,Personal services,459765.87,2010,6,457976.75666666665
2010-07-01,11,Personal services,463862.72,2010,7,459044.02
2010-08-01,11,Personal services,462018.96,2010,8,461882.51666666666
2010-09-01,11,Personal services,486998.46,2010,9,470960.04666666663
2010-10-01,11,Personal services,469304.31,2010,10,472773.91
2010-11-01,11,Personal services,469852.61,2010,11,475385.12666666665
2010-12-01,11,Personal services,538451.17,2010,12,492536.03
2011-01-01,11,Personal services,511085.0,2011,1,506462.9266666667
2011-02-01,11,Personal services,502381.62,2011,2,517305.93
2011-03-01,11,Personal services,517566.51,2011,3,510344.37666666665
2011-04-01,11,Personal services,516647.08,2011,4,512198.4033333333
2011-05-01,11,Personal services,514485.87,2011,5,516233.1533333333
2011-06-01,11,Personal services,523186.68,2011,6,518106.5433333333
2011-07-01,11,Personal services,525388.52,2011,7,521020.35666666663
2011-08-01,11,Personal services,523131.76,2011,8,523902.32
2011-09-01,11,Personal services,549696.92,2011,9,532739.0666666668
2011-10-01,11,Personal services,530492.0,2011,10,534440.2266666667
2011-11-01,11,Personal services,532457.89,2011,11,537548.9366666666
2011-12-01,11,Personal services,579829.43,2011,12,547593.1066666668
2012-01-01,11,Personal services,524562.47,2012,1,545616.5966666667
2012-02-01,11,Personal services,516925.88,2012,2,540439.26
2012-03-01,11,Personal services,527323.2,2012,3,522937.1833333333
2012-04-01,11,Personal services,532171.74,2012,4,525473.6066666666
2012-05-01,11,Personal services,526184.46,2012,5,528559.7999999999
2012-06-01,11,Personal services,532898.71,2012,6,530418.3033333332
2012-07-01,11,Personal services,588520.04,2012,7,549201.07
2012-08-01,11,Personal services,586478.85,2012,8,569299.2000000001
2012-09-01,11,Personal services,616741.8,2012,9,597246.8966666667
2012-10-01,11,Personal services,591312.54,2012,10,598177.73
2012-11-01,11,Personal services,562952.21,2012,11,590335.5166666667
2012-12-01,11,Personal services,609495.53,2012,12,587920.0933333334
2013-01-01,11,Personal services,621883.78,2013,1,598110.5066666667
2013-02-01,11,Personal services,610514.27,2013,2,613964.5266666667
2013-03-01,11,Personal services,625817.19,2013,3,619405.08
2013-04-01,11,Personal services,623688.43,2013,4,620006.63
2013-05-01,11,Personal services,616000.57,2013,5,621835.3966666666
2013-06-01,11,Personal services,625495.48,2013,6,621728.16
2013-07-01,11,Personal services,635428.46,2013,7,625641.5033333333
2013-08-01,11,Personal services,634203.54,2013,8,631709.16
2013-09-01,11,Personal services,629811.78,2013,9,633147.9266666666
2013-10-01,11,Personal services,607783.3,2013,10,623932.8733333334
2013-11-01,11,Personal services,608712.98,2013,11,615436.02
2013-12-01,11,Personal services,658033.97,2013,12,624843.4166666666
2014-01-01,11,Personal services,634595.14,2014,1,633780.6966666667
2014-02-01,11,Personal services,625149.85,2014,2,639259.6533333333
2014-03-01,11,Personal services,639899.18,2014,3,633214.7233333333
2014-04-01,11,Personal services,634179.83,2014,4,633076.2866666666
2014-05-01,11,Personal services,633804.14,2014,5,635961.0499999999
2014-06-01,11,Personal services,642446.23,2014,6,636810.0666666665
2014-07-01,11,Personal services,627915.03,2014,7,634721.7999999999
2014-08-01,11,Personal services,629413.94,2014,8,633258.3999999999
2014-09-01,11,Personal services,656794.36,2014,9,638041.11
2014-10-01,11,Personal services,632951.04,2014,10,639719.7799999999
2014-11-01,11,Personal services,635094.04,2014,11,641613.1466666666
2014-12-01,11,Personal services,692770.6,2014,12,653605.2266666667
2015-01-01,11,Personal services,665392.27,2015,1,664418.9700000001
2015-02-01,11,Personal services,653375.08,2015,2,670512.65
2015-03-01,11,Personal services,670244.33,2015,3,663003.8933333334
2015-04-01,11,Personal services,666057.27,2015,4,663225.56
2015-05-01,11,Personal services,662025.07,2015,5,666108.89
2015-06-01,11,Personal services,673942.03,2015,6,667341.4566666667
2015-07-01,11,Personal services,696206.13,2015,7,677391.0766666667
2015-08-01,11,Personal services,694082.45,2015,8,688076.87
2015-09-01,11,Personal services,724210.46,2015,9,704833.0133333333
2015-10-01,11,Personal services,698822.17,2015,10,705705.0266666667
2015-11-01,11,Personal services,698948.38,2015,11,707327.0033333333
2015-12-01,11,Personal services,766119.91,2015,12,721296.82
2016-01-01,11,Personal services,710358.01,2016,1,725142.1
2016-02-01,11,Personal services,697885.69,2016,2,724787.8700000001
2016-03-01,11,Personal services,711503.82,2016,3,706582.5066666667
2016-04-01,11,Personal services,710442.06,2016,4,706610.5233333333
2016-05-01,11,Personal services,704950.69,2016,5,708965.5233333333
2016-06-01,11,Personal services,709504.96,2016,6,708299.2366666667
2016-07-01,11,Personal services,740197.97,2016,7,718217.8733333334
2016-08-01,11,Personal services,752679.46,2016,8,734127.4633333334
2016-09-01,11,Personal services,774809.87,2016,9,755895.7666666666
2016-10-01,11,Personal services,738336.58,2016,10,755275.3033333332
2016-11-01,11,Personal services,744382.27,2016,11,752509.5733333332
2016-12-01,11,Personal services,812974.76,2016,12,765231.2033333333
2017-01-01,11,Personal services,754780.66,2017,1,770712.5633333334
2017-02-01,11,Personal services,738225.56,2017,2,768660.3266666667
2017-03-01,11,Personal services,756923.6,2017,3,749976.6066666668
2017-04-01,11,Personal services,748859.55,2017,4,748002.9033333333
2017-05-01,11,Personal services,744444.71,2017,5,750075.9533333333
2017-06-01,11,Personal services,757556.08,2017,6,750286.7799999999
2017-07-01,11,Personal services,755328.8,2017,7,752443.1966666667
2017-08-01,11,Personal services,750446.37,2017,8,754443.75
2017-09-01,11,Personal services,785123.96,2017,9,763633.0433333333
2017-10-01,11,Personal services,751548.43,2017,10,762372.9199999999
2017-11-01,11,Personal services,755100.05,2017,11,763924.1466666666
2017-12-01,11,Personal services,817841.77,2017,12,774830.0833333334
2018-01-01,11,Personal services,781301.52,2018,1,784747.7799999999
2018-02-01,11,Personal services,770672.86,2018,2,789938.7166666667
2018-03-01,11,Personal services,789034.36,2018,3,780336.2466666667
2018-04-01,11,Personal services,780368.52,2018,4,780025.2466666667
2018-05-01,11,Personal services,775576.93,2018,5,781659.9366666666
2018-06-01,11,Personal services,786417.29,2018,6,780787.5800000001
2018-07-01,11,Personal services,781112.0,2018,7,781035.4066666667
2018-08-01,11,Personal services,808762.04,2018,8,792097.11
2018-09-01,11,Personal services,850522.54,2018,9,813465.5266666667
2018-10-01,11,Personal services,815241.37,2018,10,824841.9833333334
2018-11-01,11,Personal services,821347.14,2018,11,829037.0166666666
2018-12-01,11,Personal services,936641.95,2018,12,857743.4866666667
2019-01-01,11,Personal services,889376.67,2019,1,882455.2533333333
2019-02-01,11,Personal services,870480.39,2019,2,898833.0033333333
2019-03-01,11,Personal services,876042.93,2019,3,878633.3300000001
2019-04-01,11,Personal services,864325.39,2019,4,870282.9033333333
2019-05-01,11,Personal services,861145.41,2019,5,867171.2433333333
2019-06-01,11,Personal services,828067.1,2019,6,851179.2999999999
2019-07-01,11,Personal services,870995.59,2019,7,853402.6999999998
2019-08-01,11,Personal services,867114.14,2019,8,855392.2766666667
2019-09-01,11,Personal services,917872.89,2019,9,885327.54
2019-10-01,11,Personal services,879312.73,2019,10,888099.9199999999
2019-11-01,11,Personal services,883320.04,2019,11,893501.8866666667
2019-12-01,11,Personal services,957641.55,2019,12,906758.1066666668
2020-01-01,11,Personal services,943213.8,2020,1,928058.4633333334
2020-02-01,11,Personal services,926324.57,2020,2,942393.3066666666
2020-03-01,11,Personal services,951910.54,2020,3,940482.9700000001
2020-04-01,11,Personal services,938326.43,2020,4,938853.8466666667
2020-05-01,11,Personal services,926796.26,2020,5,939011.0766666668
2020-06-01,11,Personal services,947467.87,2020,6,937530.1866666666
2020-07-01,11,Personal services,943072.67,2020,7,939112.2666666666
2020-08-01,11,Personal services,936184.72,2020,8,942241.7533333333
2020-09-01,11,Personal services,978227.5,2020,9,952494.9633333333
2020-10-01,11,Personal services,937194.84,2020,10,950535.6866666666
2020-11-01,11,Personal services,928407.15,2020,11,947943.1633333334
2020-12-01,11,Personal services,1001756.29,2020,12,955786.0933333334
2021-01-01,11,Personal services,957555.3,2021,1,962572.9133333334
2021-02-01,11,Personal services,938063.39,2021,2,965791.66
2021-03-01,11,Personal services,968104.74,2021,3,954574.4766666667
2021-04-01,11,Personal services,959322.14,2021,4,955163.4233333333
2021-05-01,11,Personal services,958438.38,2021,5,961955.0866666666
2021-06-01,11,Personal services,975266.02,2021,6,964342.18
2021-07-01,11,Personal services,975454.88,2021,7,969719.7600000001
2021-08-01,11,Personal services,965483.1,2021,8,972068.0
2021-09-01,11,Personal services,1007012.88,2021,9,982650.2866666667
2021-10-01,11,Personal services,970865.51,2021,10,981120.4966666667
2021-11-01,11,Personal services,979282.18,2021,11,985720.19
2021-12-01,11,Personal services,1068894.19,2021,12,1006347.2933333333
2022-01-01,11,Personal services,1027918.94,2022,1,1025365.1033333332
2022-02-01,11,Personal services,1008691.98,2022,2,1035168.3699999998
2022-03-01,11,Personal services,1040459.97,2022,3,1025690.2966666665
2022-04-01,11,Personal services,1025868.04,2022,4,1025006.6633333332
2022-05-01,11,Personal services,1049026.12,2022,5,1038451.3766666666
2022-06-01,11,Personal services,1063071.33,2022,6,1045988.4966666667
2022-07-01,11,Personal services,1067566.95,2022,7,1059888.1333333333
