index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3,Avg_Taxable_Income_MA3_sa,Avg_Taxable_Income_MA3_trend
56,2012-11-01,2012-11-01,10,Business services,596730.72,2012,11,650354.1366666666,647241.4986582159,640751.0376388888
57,2012-12-01,2012-12-01,10,Business services,626794.36,2012,12,629765.6133333333,624790.3651512713,652060.6823611112
58,2013-01-01,2013-01-01,10,Business services,687644.38,2013,1,637056.4866666667,629397.865376966,661883.4724999999
59,2013-02-01,2013-02-01,10,Business services,681777.46,2013,2,665405.4,658277.6594915492,669119.3459722223
60,2013-03-01,2013-03-01,10,Business services,687748.91,2013,3,685723.5833333334,690923.8918526603,672786.5970833333
61,2013-04-01,2013-04-01,10,Business services,689016.42,2013,4,686180.93,694285.6635280077,673174.2597222222
62,2013-05-01,2013-05-01,10,Business services,689153.94,2013,5,688639.7566666667,695210.3924689798,672606.9354166666
63,2013-06-01,2013-06-01,10,Business services,685217.37,2013,6,687795.91,697084.4108370354,673050.38375
64,2013-07-01,2013-07-01,10,Business services,702881.78,2013,7,692417.6966666667,697767.1489620353,674387.9784722222
65,2013-08-01,2013-08-01,10,Business services,706989.19,2013,8,698362.7799999999,701843.941583563,674452.3022222222
66,2013-09-01,2013-09-01,10,Business services,652938.09,2013,9,687603.0199999999,678418.3431276807,672293.7633333334
67,2013-10-01,2013-10-01,10,Business services,635800.02,2013,10,665242.4333333332,659306.5656287019,669120.5591666668
68,2013-11-01,2013-11-01,10,Business services,642737.17,2013,11,643825.0933333333,640712.4553248825,666021.1176388889
69,2013-12-01,2013-12-01,10,Business services,662275.06,2013,12,646937.4166666666,641962.1684846047,663056.1790277776
70,2014-01-01,2014-01-01,10,Business services,650948.64,2014,1,651986.9566666667,644328.3353769659,659979.8691666666
71,2014-02-01,2014-02-01,10,Business services,642832.4,2014,2,652018.7000000001,644890.9594915493,656420.0838888887
72,2014-03-01,2014-03-01,10,Business services,648135.01,2014,3,647305.3500000001,652505.6585193271,653391.4191666667
73,2014-04-01,2014-04-01,10,Business services,654359.38,2014,4,648442.2633333333,656546.996861341,652072.1022222223
74,2014-05-01,2014-05-01,10,Business services,653481.09,2014,5,651991.8266666667,658562.4624689798,652696.7668055556
75,2014-06-01,2014-06-01,10,Business services,652015.47,2014,6,653285.3133333334,662573.8141703687,654434.3191666667
76,2014-07-01,2014-07-01,10,Business services,653794.01,2014,7,653096.8566666666,658446.3089620352,656310.3844444446
77,2014-08-01,2014-08-01,10,Business services,650936.84,2014,8,652248.7733333333,655729.9349168964,658288.120138889
78,2014-09-01,2014-09-01,10,Business services,678356.37,2014,9,661029.0733333334,651844.3964610142,660173.7662500001
79,2014-10-01,2014-10-01,10,Business services,651165.11,2014,10,660152.7733333333,654216.905628702,661996.1230555555
80,2014-11-01,2014-11-01,10,Business services,662198.63,2014,11,663906.7033333333,660794.0653248825,663872.9694444444
81,2014-12-01,2014-12-01,10,Business services,692307.45,2014,12,668557.0633333334,663581.8151512714,665749.9656944444
82,2015-01-01,2015-01-01,10,Business services,671672.55,2015,1,675392.8766666666,667734.2553769659,668032.5018055554
83,2015-02-01,2015-02-01,10,Business services,664255.31,2015,2,676078.4366666666,668950.6961582159,671144.3155555555
84,2015-03-01,2015-03-01,10,Business services,669575.5,2015,3,668501.12,673701.428519327,675134.5498611112
85,2015-04-01,2015-04-01,10,Business services,679118.36,2015,4,670983.0566666668,679087.7901946744,679635.1352777777
86,2015-05-01,2015-05-01,10,Business services,674792.18,2015,5,674495.3466666667,681065.9824689798,684169.5030555555
87,2015-06-01,2015-06-01,10,Business services,673578.57,2015,6,675829.7033333333,685118.2041703686,688742.1286111111
88,2015-07-01,2015-07-01,10,Business services,707629.25,2015,7,685333.3333333334,690682.785628702,693192.2491666666
89,2015-08-01,2015-08-01,10,Business services,702879.66,2015,8,694695.8266666667,698176.9882502297,697349.3209722223
90,2015-09-01,2015-09-01,10,Business services,732534.02,2015,9,714347.6433333334,705162.9664610142,701225.8993055555
91,2015-10-01,2015-10-01,10,Business services,709131.08,2015,10,714848.2533333333,708912.385628702,704844.3540277778
92,2015-11-01,2015-11-01,10,Business services,712443.05,2015,11,718036.0499999999,714923.4119915492,708327.1931944444
93,2015-12-01,2015-12-01,10,Business services,750938.06,2015,12,724170.73,719195.481817938,711714.375
94,2016-01-01,2016-01-01,10,Business services,716365.2,2016,1,726582.1033333334,718923.4820436327,715115.9879166667
95,2016-02-01,2016-02-01,10,Business services,706673.54,2016,2,724658.9333333332,717531.1928248825,718569.4931944443
96,2016-03-01,2016-03-01,10,Business services,715836.77,2016,3,712958.5033333333,718158.8118526603,721955.4941666666
97,2016-04-01,2016-04-01,10,Business services,717595.45,2016,4,713368.5866666666,721473.3201946742,725183.9718055555
98,2016-05-01,2016-05-01,10,Business services,713661.65,2016,5,715697.9566666667,722268.5924689798,728364.4108333333
99,2016-06-01,2016-06-01,10,Business services,716501.27,2016,6,715919.4566666667,725207.957503702,731503.3081944444
100,2016-07-01,2016-07-01,10,Business services,750483.95,2016,7,726882.29,732231.7422953687,734487.6008333332
101,2016-08-01,2016-08-01,10,Business services,741107.77,2016,8,736030.9966666667,739512.1582502298,737305.4626388889
102,2016-09-01,2016-09-01,10,Business services,771237.77,2016,9,754276.4966666667,745091.8197943475,739959.250138889
103,2016-10-01,2016-10-01,10,Business services,744863.05,2016,10,752402.8633333333,746466.995628702,742631.3756944444
104,2016-11-01,2016-11-01,10,Business services,754335.11,2016,11,756811.9766666666,753699.3386582158,745389.6337499999
105,2016-12-01,2016-12-01,10,Business services,782986.86,2016,12,760728.34,755753.091817938,748178.2469444444
106,2017-01-01,2017-01-01,10,Business services,747620.58,2017,1,761647.5166666666,753988.8953769659,750562.2791666666
107,2017-02-01,2017-02-01,10,Business services,741059.17,2017,2,757222.2033333333,750094.4628248825,752222.9218055555
108,2017-03-01,2017-03-01,10,Business services,743578.65,2017,3,744086.1333333334,749286.4418526604,753350.3637499999
109,2017-04-01,2017-04-01,10,Business services,754478.09,2017,4,746371.9700000001,754476.7035280077,754328.3705555556
110,2017-05-01,2017-05-01,10,Business services,748621.56,2017,5,748892.7666666667,755463.4024689798,755405.6922222222
111,2017-06-01,2017-06-01,10,Business services,745854.44,2017,6,749651.3633333333,758939.8641703686,756529.2315277779
112,2017-07-01,2017-07-01,10,Business services,756625.47,2017,7,750367.1566666667,755716.6089620354,757991.528611111
113,2017-08-01,2017-08-01,10,Business services,754724.75,2017,8,752401.5533333333,755882.7149168964,759982.9933333332
114,2017-09-01,2017-09-01,10,Business services,783543.42,2017,9,764964.5466666667,755779.8697943476,762466.6809722222
115,2017-10-01,2017-10-01,10,Business services,757292.76,2017,10,765186.9766666666,759251.1089620353,765083.8945833334
116,2017-11-01,2017-11-01,10,Business services,768814.57,2017,11,769883.5833333334,766770.9453248826,767582.0183333333
117,2017-12-01,2017-12-01,10,Business services,797757.7,2017,12,774621.6766666666,769646.4284846047,770072.5631944445
118,2018-01-01,2018-01-01,10,Business services,781975.66,2018,1,782849.3099999999,775190.6887102992,772598.3761111109
119,2018-02-01,2018-02-01,10,Business services,771713.33,2018,2,783815.5633333334,776687.8228248826,775465.1195833333
120,2018-03-01,2018-03-01,10,Business services,777614.84,2018,3,777101.2766666667,782301.5851859937,778948.5765277776
121,2018-04-01,2018-04-01,10,Business services,779181.69,2018,4,776169.9533333333,784274.6868613409,783141.6743055554
122,2018-05-01,2018-05-01,10,Business services,780352.73,2018,5,779049.7533333333,785620.3891356464,787801.8541666666
123,2018-06-01,2018-06-01,10,Business services,778267.94,2018,6,779267.4533333333,788555.9541703686,793764.4551388889
124,2018-07-01,2018-07-01,10,Business services,785491.06,2018,7,781370.5766666667,786720.0289620353,801993.0823611112
125,2018-08-01,2018-08-01,10,Business services,806840.93,2018,8,790199.9766666667,793681.1382502298,812279.3005555555
126,2018-09-01,2018-09-01,10,Business services,839975.28,2018,9,810769.09,801584.4131276808,823246.6045833332
127,2018-10-01,2018-10-01,10,Business services,813234.13,2018,10,820016.7799999999,814080.9122953686,833805.0741666664
128,2018-11-01,2018-11-01,10,Business services,827484.88,2018,11,826898.0966666667,823785.4586582159,844273.210972222
129,2018-12-01,2018-12-01,10,Business services,941409.75,2018,12,860709.5866666668,855734.3384846048,853706.7198611109
130,2019-01-01,2019-01-01,10,Business services,913850.73,2019,1,894248.4533333333,886589.8320436325,862144.5769444443
131,2019-02-01,2019-02-01,10,Business services,902596.49,2019,2,919285.6566666667,912157.916158216,870323.8501388889
132,2019-03-01,2019-03-01,10,Business services,898092.22,2019,3,904846.48,910046.788519327,879192.6280555554
133,2019-04-01,2019-04-01,10,Business services,904795.35,2019,4,901828.02,909932.7535280077,888805.3141666665
134,2019-05-01,2019-05-01,10,Business services,910993.34,2019,5,904626.9699999999,911197.605802313,898158.4545833331
135,2019-06-01,2019-06-01,10,Business services,824494.66,2019,6,880094.4500000001,889382.9508370354,906303.471111111
136,2019-07-01,2019-07-01,10,Business services,913668.45,2019,7,883052.15,888401.6022953687,912555.9070833332
137,2019-08-01,2019-08-01,10,Business services,916299.77,2019,8,884820.96,888302.121583563,917377.965
138,2019-09-01,2019-09-01,10,Business services,957028.11,2019,9,928998.7766666667,919814.0997943475,921981.5847222221
139,2019-10-01,2019-10-01,10,Business services,924146.8,2019,10,932491.56,926555.6922953688,927067.244722222
140,2019-11-01,2019-11-01,10,Business services,935521.15,2019,11,938898.6866666666,935786.0486582159,932013.1143055555
141,2019-12-01,2019-12-01,10,Business services,972900.23,2019,12,944189.3933333334,939214.1451512715,937613.8168055556
142,2020-01-01,2020-01-01,10,Business services,974059.95,2020,1,960827.11,953168.4887102993,943774.410138889
143,2020-02-01,2020-02-01,10,Business services,958348.99,2020,2,968436.39,961308.6494915492,949581.6444444444
144,2020-03-01,2020-03-01,10,Business services,966138.92,2020,3,966182.62,971382.928519327,953931.6663888887
145,2020-04-01,2020-04-01,10,Business services,963155.25,2020,4,962547.7200000001,970652.4535280077,956781.7668055554
146,2020-05-01,2020-05-01,10,Business services,958530.25,2020,5,962608.14,969178.7758023131,959228.6570833331
147,2020-06-01,2020-06-01,10,Business services,947904.92,2020,6,956530.14,965818.6408370354,961459.4152777775
148,2020-07-01,2020-07-01,10,Business services,956976.93,2020,7,954470.7000000001,959820.1522953687,963221.1929166665
149,2020-08-01,2020-08-01,10,Business services,953446.25,2020,8,952776.0333333333,956257.1949168964,964270.529722222
150,2020-09-01,2020-09-01,10,Business services,985909.51,2020,9,965444.23,956259.5531276808,964750.443611111
151,2020-10-01,2020-10-01,10,Business services,953989.79,2020,10,964448.5166666666,958512.6489620353,965221.9695833334
152,2020-11-01,2020-11-01,10,Business services,957101.99,2020,11,965667.0966666667,962554.4586582159,966371.9806944444
153,2020-12-01,2020-12-01,10,Business services,1001785.76,2020,12,970959.18,965983.9318179381,968312.5501388888
154,2021-01-01,2021-01-01,10,Business services,970132.21,2021,1,976339.9866666667,968681.365376966,971118.7444444444
155,2021-02-01,2021-02-01,10,Business services,962404.82,2021,2,978107.5966666667,970979.8561582159,974532.8220833334
156,2021-03-01,2021-03-01,10,Business services,971551.01,2021,3,968029.3466666667,973229.6551859936,978332.4105555556
157,2021-04-01,2021-04-01,10,Business services,982097.02,2021,4,972017.6166666667,980122.3501946743,982444.4594444444
158,2021-05-01,2021-05-01,10,Business services,988567.5,2021,5,980738.5100000001,987309.1458023132,987041.1448611112
159,2021-06-01,2021-06-01,10,Business services,984255.79,2021,6,984973.4366666666,994261.937503702,992489.0315277777
160,2021-07-01,2021-07-01,10,Business services,1007304.91,2021,7,993376.0666666668,998725.5189620354,998742.7074999999
161,2021-08-01,2021-08-01,10,Business services,995864.89,2021,8,995808.5299999999,999289.691583563,1005540.9615277776
162,2021-09-01,2021-09-01,10,Business services,1037635.77,2021,9,1013601.8566666668,1004417.1797943476,1012537.6543055555
163,2021-10-01,2021-10-01,10,Business services,1011439.53,2021,10,1014980.0633333334,1009044.1956287021,1019665.3793055555
164,2021-11-01,2021-11-01,10,Business services,1027292.7,2021,11,1025456.0,1022343.3619915493,1027419.5816666667
165,2021-12-01,2021-12-01,10,Business services,1087026.44,2021,12,1041919.5566666666,1036944.3084846047,1036265.6870833334
166,2022-01-01,2022-01-01,10,Business services,1052084.36,2022,1,1055467.8333333333,1047809.2120436325,1046182.8172222222
167,2022-02-01,2022-02-01,10,Business services,1047302.74,2022,2,1062137.8466666667,1055010.106158216,1056872.04
168,2022-03-01,2022-03-01,10,Business services,1056372.07,2022,3,1051919.7233333334,1057120.0318526605,1068198.7045833333
169,2022-04-01,2022-04-01,10,Business services,1073903.11,2022,4,1059192.64,1067297.3735280074,1080107.2129166666
170,2022-05-01,2022-05-01,10,Business services,1108717.85,2022,5,1079664.3433333335,1086234.9791356465,1092280.9494444444
171,2022-06-01,2022-06-01,10,Business services,1112441.44,2022,6,1098354.1333333333,1107642.6341703685,1102978.6190277776
172,2022-07-01,2022-07-01,10,Business services,1132860.19,2022,7,1118006.4933333334,1123355.945628702,1110861.7943055553
173,2022-08-01,2022-08-01,10,Business services,1137856.72,2022,8,1127719.45,1131200.611583563,1116125.9558333333
174,2022-09-01,2022-09-01,10,Business services,1189875.75,2022,9,1153530.8866666667,1144346.2097943474,1120075.972638889
175,2022-10-01,2022-10-01,10,Business services,1154833.23,2022,10,1160855.2333333334,1154919.365628702,1123911.96
176,2022-11-01,2022-11-01,10,Business services,1170542.54,2022,11,1171750.5066666668,1168637.868658216,1127815.6476388888
177,2022-12-01,2022-12-01,10,Business services,1131731.59,2022,12,1152369.12,1147393.8718179383,1131983.6781944444
178,2023-01-01,2023-01-01,10,Business services,1100369.3,2023,1,1134214.4766666666,1126555.8553769658,1136168.6043055553
179,2023-02-01,2023-02-01,10,Business services,1097092.35,2023,2,1109731.08,1102603.3394915494,1139867.9920833332
180,2023-03-01,2023-03-01,10,Business services,1099919.03,2023,3,1099126.8933333333,1104327.2018526604,1142615.5566666666
181,2023-04-01,2023-04-01,10,Business services,1115136.12,2023,4,1104049.1666666667,1112153.9001946743,1144462.5127777779
182,2023-05-01,2023-05-01,10,Business services,1170433.81,2023,5,1128496.32,1135066.955802313,1145540.740833333
183,2023-06-01,2023-06-01,10,Business services,1163094.74,2023,6,1149554.89,1158843.3908370351,1147425.3337499998
184,2023-07-01,2023-07-01,10,Business services,1168203.34,2023,7,1167243.9633333334,1172593.415628702,1151746.9009722222
185,2023-08-01,2023-08-01,10,Business services,1170503.78,2023,8,1167267.2866666669,1170748.44825023,1158585.7888888887
186,2023-09-01,2023-09-01,10,Business services,1201066.68,2023,9,1179924.5999999999,1170739.9231276806,1166684.5527777777
187,2023-10-01,2023-10-01,10,Business services,1164794.94,2023,10,1178788.4666666666,1172852.5989620353,1174647.6690277779
188,2023-11-01,2023-11-01,10,Business services,1173222.62,2023,11,1179694.7466666668,1176582.108658216,1181927.847222222
189,2023-12-01,2023-12-01,10,Business services,1230947.77,2023,12,1189655.11,1184679.8618179383,1187973.258333333
190,2024-01-01,2024-01-01,10,Business services,1197767.91,2024,1,1200646.0999999999,1192987.4787102991,1193415.5306944444
191,2024-02-01,2024-02-01,10,Business services,1193582.62,2024,2,1207432.7666666666,1200305.026158216,1199481.6551388889
192,2024-03-01,2024-03-01,10,Business services,1196036.09,2024,3,1195795.54,1200995.8485193271,1206941.447222222
193,2024-04-01,2024-04-01,10,Business services,1205867.22,2024,4,1198495.3099999998,1206600.0435280073,1215397.8016666668
194,2024-05-01,2024-05-01,10,Business services,1224420.05,2024,5,1208774.4533333334,1215345.0891356464,1224355.458472222
195,2024-06-01,2024-06-01,10,Business services,1212812.6,2024,6,1214366.6233333333,1223655.1241703685,1235172.9176388888
196,2024-07-01,2024-07-01,10,Business services,1261907.65,2024,7,1233046.7666666668,1238396.2189620354,1249237.4106944443
197,2024-08-01,2024-08-01,10,Business services,1266434.16,2024,8,1247051.47,1250532.631583563,1266561.1194444445
198,2024-09-01,2024-09-01,10,Business services,1309184.47,2024,9,1279175.4266666665,1269990.7497943472,1285671.8483333334
199,2024-10-01,2024-10-01,10,Business services,1271851.81,2024,10,1282490.1466666667,1276554.2789620354,
200,2024-11-01,2024-11-01,10,Business services,1291894.21,2024,11,1290976.83,1287864.1919915492,
201,2024-12-01,2024-12-01,10,Business services,1450230.12,2024,12,1337992.0466666666,1333016.7984846048,
202,2025-01-01,2025-01-01,10,Business services,1427446.66,2025,1,1389856.9966666668,1382198.375376966,
203,2025-02-01,2025-02-01,10,Business services,1424295.86,2025,2,1433990.8800000001,1426863.1394915495,
204,2025-03-01,2025-03-01,10,Business services,1431942.24,2025,3,1427894.92,1433095.228519327,
0,2008-03-01,2008-03-01,11,Personal services,426341.87,2008,3,414853.73333333334,415156.5729525378,
1,2008-04-01,2008-04-01,11,Personal services,428411.62,2008,4,424075.6333333333,429112.7342893433,
2,2008-05-01,2008-05-01,11,Personal services,429360.65,2008,5,428038.0466666667,432965.0294021906,
3,2008-06-01,2008-06-01,11,Personal services,433988.65,2008,6,430586.9733333333,439013.8359733711,
4,2008-07-01,2008-07-01,11,Personal services,426228.53,2008,7,429859.2766666667,436331.30778760725,
5,2008-08-01,2008-08-01,11,Personal services,404537.03,2008,8,421584.73666666663,426530.36704975995,
6,2008-09-01,2008-09-01,11,Personal services,421887.39,2008,9,417550.9833333334,413544.22997000103,423733.45291666663
7,2008-10-01,2008-10-01,11,Personal services,420346.33,2008,10,415590.25,415058.8103744128,424249.11124999996
8,2008-11-01,2008-11-01,11,Personal services,409639.12,2008,11,417290.9466666667,420292.25154628785,424393.70499999996
9,2008-12-01,2008-12-01,11,Personal services,443310.71,2008,12,424432.0533333334,419859.2049317045,424416.8476388889
10,2009-01-01,2009-01-01,11,Personal services,426775.65,2009,1,426575.16,415484.15339524613,424429.69277777773
11,2009-02-01,2009-02-01,11,Personal services,417666.44,2009,2,429250.93333333335,416340.2289942045,424926.90430555557
12,2009-03-01,2009-03-01,11,Personal services,430795.36,2009,3,425079.14999999997,425381.9896192044,426258.80236111104
13,2009-04-01,2009-04-01,11,Personal services,430216.25,2009,4,426226.01666666666,431263.11762267665,428108.0401388889
14,2009-05-01,2009-05-01,11,Personal services,427062.13,2009,5,429357.91333333333,434284.8960688572,430003.68138888886
15,2009-06-01,2009-06-01,11,Personal services,432189.21,2009,6,429822.52999999997,438249.39264003775,431774.6906944443
16,2009-07-01,2009-07-01,11,Personal services,433544.67,2009,7,430932.00333333336,437404.03445427393,433632.9781944444
17,2009-08-01,2009-08-01,11,Personal services,431601.38,2009,8,432445.08666666667,437390.71704976,435709.8788888888
18,2009-09-01,2009-09-01,11,Personal services,450822.51,2009,9,438656.1866666667,434649.43330333434,437827.9281944444
19,2009-10-01,2009-10-01,11,Personal services,434176.37,2009,10,438866.75333333336,438335.31370774616,439999.27180555544
20,2009-11-01,2009-11-01,11,Personal services,433530.62,2009,11,439509.8333333333,442511.13821295445,442218.17555555556
21,2009-12-01,2009-12-01,11,Personal services,466445.18,2009,12,444717.38999999996,440144.54159837106,444493.0422222222
22,2010-01-01,2010-01-01,11,Personal services,452690.37,2010,1,450888.7233333333,439797.7167285795,446837.4690277777
23,2010-02-01,2010-02-01,11,Personal services,445213.41,2010,2,454782.98666666663,441872.2823275378,449235.3626388888
24,2010-03-01,2010-03-01,11,Personal services,453237.06,2010,3,450380.27999999997,450683.11961920443,451807.91638888884
25,2010-04-01,2010-04-01,11,Personal services,460660.93,2010,4,453037.1333333333,458074.2342893433,454566.70874999993
26,2010-05-01,2010-05-01,11,Personal services,453503.47,2010,5,455800.48666666663,460727.46940219053,457474.3108333333
27,2010-06-01,2010-06-01,11,Personal services,459765.87,2010,6,457976.75666666665,466403.61930670444,460961.5580555555
28,2010-07-01,2010-07-01,11,Personal services,463862.72,2010,7,459044.02,465516.0511209406,465269.5931944444
29,2010-08-01,2010-08-01,11,Personal services,462018.96,2010,8,461882.51666666666,466828.14704976,470190.3076388889
30,2010-09-01,2010-09-01,11,Personal services,486998.46,2010,9,470960.04666666663,466953.29330333427,475293.93430555554
31,2010-10-01,2010-10-01,11,Personal services,469304.31,2010,10,472773.91,472242.4703744128,480257.49125
32,2010-11-01,2010-11-01,11,Personal services,469852.61,2010,11,475385.12666666665,478386.4315462878,485240.57194444456
33,2010-12-01,2010-12-01,11,Personal services,538451.17,2010,12,492536.03,487963.1815983711,490264.00750000007
34,2011-01-01,2011-01-01,11,Personal services,511085.0,2011,1,506462.9266666667,495371.92006191285,495351.7626388888
35,2011-02-01,2011-02-01,11,Personal services,502381.62,2011,2,517305.93,504395.22566087113,500518.26847222215
36,2011-03-01,2011-03-01,11,Personal services,517566.51,2011,3,510344.37666666665,510647.2162858711,505676.5527777777
37,2011-04-01,2011-04-01,11,Personal services,516647.08,2011,4,512198.4033333333,517235.5042893433,510820.1084722222
38,2011-05-01,2011-05-01,11,Personal services,514485.87,2011,5,516233.1533333333,521160.1360688572,515979.69708333333
39,2011-06-01,2011-06-01,11,Personal services,523186.68,2011,6,518106.5433333333,526533.405973371,520863.90069444437
40,2011-07-01,2011-07-01,11,Personal services,525388.52,2011,7,521020.35666666663,527492.3877876073,524789.3484722222
41,2011-08-01,2011-08-01,11,Personal services,523131.76,2011,8,523902.32,528847.9503830933,527384.640138889
42,2011-09-01,2011-09-01,11,Personal services,549696.92,2011,9,532739.0666666668,528732.3133033344,528873.2291666666
43,2011-10-01,2011-10-01,11,Personal services,530492.0,2011,10,534440.2266666667,533908.7870410795,529951.0629166666
44,2011-11-01,2011-11-01,11,Personal services,532457.89,2011,11,537548.9366666666,540550.2415462878,531017.8066666666
45,2011-12-01,2011-12-01,11,Personal services,579829.43,2011,12,547593.1066666668,543020.2582650379,532044.4069444445
46,2012-01-01,2012-01-01,11,Personal services,524562.47,2012,1,545616.5966666667,534525.5900619128,533731.5933333333
47,2012-02-01,2012-02-01,11,Personal services,516925.88,2012,2,540439.26,527528.5556608711,536797.3263888889
48,2012-03-01,2012-03-01,11,Personal services,527323.2,2012,3,522937.1833333333,523240.02295253775,541376.6893055555
49,2012-04-01,2012-04-01,11,Personal services,532171.74,2012,4,525473.6066666666,530510.7076226766,546720.244861111
50,2012-05-01,2012-05-01,11,Personal services,526184.46,2012,5,528559.7999999999,533486.7827355239,551575.4149999998
51,2012-06-01,2012-06-01,11,Personal services,532898.71,2012,6,530418.3033333332,538845.165973371,555455.1469444444
52,2012-07-01,2012-07-01,11,Personal services,588520.04,2012,7,549201.07,555673.1011209405,559322.6843055555
53,2012-08-01,2012-08-01,11,Personal services,586478.85,2012,8,569299.2000000001,574244.8303830934,564573.4833333333
54,2012-09-01,2012-09-01,11,Personal services,616741.8,2012,9,597246.8966666667,593240.1433033344,571656.5318055556
55,2012-10-01,2012-10-01,11,Personal services,591312.54,2012,10,598177.73,597646.2903744128,579614.9034722222
56,2012-11-01,2012-11-01,11,Personal services,562952.21,2012,11,590335.5166666667,593336.8215462879,587440.2626388887
57,2012-12-01,2012-12-01,11,Personal services,609495.53,2012,12,587920.0933333334,583347.2449317045,595131.3231944443
58,2013-01-01,2013-01-01,11,Personal services,621883.78,2013,1,598110.5066666667,587019.5000619128,602120.9186111111
59,2013-02-01,2013-02-01,11,Personal services,610514.27,2013,2,613964.5266666667,601053.8223275378,607906.3516666666
60,2013-03-01,2013-03-01,11,Personal services,625817.19,2013,3,619405.08,619707.9196192044,612002.6429166667
61,2013-04-01,2013-04-01,11,Personal services,623688.43,2013,4,620006.63,625043.73095601,614571.650138889
62,2013-05-01,2013-05-01,11,Personal services,616000.57,2013,5,621835.3966666666,626762.3794021906,616690.6354166666
63,2013-06-01,2013-06-01,11,Personal services,625495.48,2013,6,621728.16,630155.0226400378,619274.9615277777
64,2013-07-01,2013-07-01,11,Personal services,635428.46,2013,7,625641.5033333333,632113.5344542739,622299.6912499999
65,2013-08-01,2013-08-01,11,Personal services,634203.54,2013,8,631709.16,636654.7903830934,624839.9127777778
66,2013-09-01,2013-09-01,11,Personal services,629811.78,2013,9,633147.9266666666,629141.1733033343,626469.2781944445
67,2013-10-01,2013-10-01,11,Personal services,607783.3,2013,10,623932.8733333334,623401.4337077462,627589.2490277777
68,2013-11-01,2013-11-01,11,Personal services,608712.98,2013,11,615436.02,618437.3248796212,628722.3869444445
69,2013-12-01,2013-12-01,11,Personal services,658033.97,2013,12,624843.4166666666,620270.5682650377,629939.3686111111
70,2014-01-01,2014-01-01,11,Personal services,634595.14,2014,1,633780.6966666667,622689.6900619128,630946.1270833333
71,2014-02-01,2014-02-01,11,Personal services,625149.85,2014,2,639259.6533333333,626348.9489942044,631389.0244444443
72,2014-03-01,2014-03-01,11,Personal services,639899.18,2014,3,633214.7233333333,633517.5629525377,631657.4587499999
73,2014-04-01,2014-04-01,11,Personal services,634179.83,2014,4,633076.2866666666,638113.3876226767,632519.1291666665
74,2014-05-01,2014-05-01,11,Personal services,633804.14,2014,5,635961.0499999999,640888.0327355239,634267.6305555555
75,2014-06-01,2014-06-01,11,Personal services,642446.23,2014,6,636810.0666666665,645236.9293067043,636556.7529166664
76,2014-07-01,2014-07-01,11,Personal services,627915.03,2014,7,634721.7999999999,641193.8311209405,639031.7563888888
77,2014-08-01,2014-08-01,11,Personal services,629413.94,2014,8,633258.3999999999,638204.0303830933,641610.5593055555
78,2014-09-01,2014-09-01,11,Personal services,656794.36,2014,9,638041.11,634034.3566366676,644153.9829166667
79,2014-10-01,2014-10-01,11,Personal services,632951.04,2014,10,639719.7799999999,639188.3403744127,646651.4180555556
80,2014-11-01,2014-11-01,11,Personal services,635094.04,2014,11,641613.1466666666,644614.4515462877,649163.7977777778
81,2014-12-01,2014-12-01,11,Personal services,692770.6,2014,12,653605.2266666667,649032.3782650378,651692.0990277778
82,2015-01-01,2015-01-01,11,Personal services,665392.27,2015,1,664418.9700000001,653327.9633952462,654742.1268055555
83,2015-02-01,2015-02-01,11,Personal services,653375.08,2015,2,670512.65,657601.9456608711,658804.1162500002
84,2015-03-01,2015-03-01,11,Personal services,670244.33,2015,3,663003.8933333334,663306.7329525378,663871.2151388888
85,2015-04-01,2015-04-01,11,Personal services,666057.27,2015,4,663225.56,668262.6609560101,669403.5963888889
86,2015-05-01,2015-05-01,11,Personal services,662025.07,2015,5,666108.89,671035.872735524,674891.0590277778
87,2015-06-01,2015-06-01,11,Personal services,673942.03,2015,6,667341.4566666667,675768.3193067044,680449.6194444444
88,2015-07-01,2015-07-01,11,Personal services,696206.13,2015,7,677391.0766666667,683863.1077876072,685800.2329166667
89,2015-08-01,2015-08-01,11,Personal services,694082.45,2015,8,688076.87,693022.5003830934,690591.8308333333
90,2015-09-01,2015-09-01,11,Personal services,724210.46,2015,9,704833.0133333333,700826.259970001,694669.0738888888
91,2015-10-01,2015-10-01,11,Personal services,698822.17,2015,10,705705.0266666667,705173.5870410795,698292.55625
92,2015-11-01,2015-11-01,11,Personal services,698948.38,2015,11,707327.0033333333,710328.3082129544,701885.9561111111
93,2015-12-01,2015-12-01,11,Personal services,766119.91,2015,12,721296.82,716723.971598371,705378.2233333333
94,2016-01-01,2016-01-01,11,Personal services,710358.01,2016,1,725142.1,714051.0933952461,708785.9140277777
95,2016-02-01,2016-02-01,11,Personal services,697885.69,2016,2,724787.8700000001,711877.1656608712,712405.8052777778
96,2016-03-01,2016-03-01,11,Personal services,711503.82,2016,3,706582.5066666667,706885.3462858711,716452.1947222222
97,2016-04-01,2016-04-01,11,Personal services,710442.06,2016,4,706610.5233333333,711647.6242893434,720645.2376388889
98,2016-05-01,2016-05-01,11,Personal services,704950.69,2016,5,708965.5233333333,713892.5060688573,724593.2729166665
99,2016-06-01,2016-06-01,11,Personal services,709504.96,2016,6,708299.2366666667,716726.0993067045,728306.4793055556
