Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services","Unemployment from Agriculture, forestry and fishing",Unemployment from Business services,Unemployment from Construction,"Unemployment from Electricity, gas, water and waste management",Unemployment from Financial intermediation,Unemployment from Manufacturing,Unemployment from Mining,Unemployment from Personal services,Unemployment from Public administration,Unemployment from Real estate and housing services,"Unemployment from Transport, communications and information services","Unemployment from Wholesale and retail trade, accommodation and food services","Wholesale and retail trade, accommodation and food services"
2008-06-01,"Wholesale and retail trade, accommodation and food services",4.54E-4,0.001288,8.78E-4,2.9E-5,0.001961,0.001346,2.63E-4,0.001624,1.02E-4,1.32E-4,6.59E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656,0.934703
2008-07-01,"Agriculture, forestry and fishing",0.904846,0.001097,0.002809,8.8E-5,0.001361,8.78E-4,4.4E-5,0.001097,1.76E-4,4.4E-5,0.001053,0.085411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001097
2008-07-01,Business services,3.38E-4,0.924958,0.00326,1.59E-4,0.002286,0.001292,4.97E-4,0.002326,9.9E-5,9.9E-5,0.002246,0.0,0.060312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002127
2008-07-01,Construction,8.44E-4,0.003701,0.892166,3.07E-4,0.001496,0.001726,8.24E-4,0.001361,3.8E-5,2.68E-4,8.24E-4,0.0,0.0,0.095391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001055
2008-07-01,"Electricity, gas, water and waste management",3.36E-4,0.001678,0.002014,0.969789,0.002014,0.0,3.36E-4,0.0,0.0,0.0,3.36E-4,0.0,0.0,0.0,0.023162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36E-4
2008-07-01,Entry,0.067982,0.121747,0.15087,0.005773,0.027055,0.088575,0.009909,0.114596,0.008444,0.007324,0.069102,0.018008,0.024125,0.038084,5.17E-4,0.004308,0.014131,0.00112,0.025418,0.003877,8.62E-4,0.01077,0.025849,0.161554
2008-07-01,Financial intermediation,0.001858,0.006154,0.003774,1.74E-4,0.928766,0.004761,8.13E-4,0.005806,1.16E-4,4.64E-4,0.004296,0.0,0.0,0.0,0.0,0.035762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007257
2008-07-01,Manufacturing,7.21E-4,0.002141,0.002629,7.0E-5,0.002071,0.936805,3.72E-4,0.001373,7.0E-5,7.0E-5,6.75E-4,0.0,0.0,0.0,0.0,0.0,0.051375,0.0,0.0,0.0,0.0,0.0,0.0,0.001629
2008-07-01,Mining,2.92E-4,0.002042,0.002334,0.0,0.001021,0.001459,0.966161,7.29E-4,0.0,1.46E-4,4.38E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.02465,0.0,0.0,0.0,0.0,0.0,7.29E-4
2008-07-01,Personal services,4.75E-4,0.002454,0.001346,1.39E-4,0.002137,9.3E-4,1.98E-4,0.942201,1.58E-4,1.98E-4,0.001049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046797,0.0,0.0,0.0,0.0,0.001919
2008-07-01,Public administration,8.42E-4,0.001683,0.003366,0.0,0.001964,2.81E-4,0.0,0.002525,0.936886,2.81E-4,0.001964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046844,0.0,0.0,0.0,0.003366
2008-07-01,Real estate and housing services,8.06E-4,0.003223,0.004298,0.0,0.004835,5.37E-4,8.06E-4,0.002417,0.0,0.930164,0.001612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048885,0.0,0.0,0.002417
2008-07-01,"Transport, communications and information services",3.36E-4,0.003335,0.001345,1.96E-4,0.002158,0.001037,3.08E-4,0.001121,1.4E-4,1.4E-4,0.945824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042068,0.0,0.00199
2008-07-01,"Unemployment from Agriculture, forestry and fishing",0.198264,0.006439,0.011617,2.8E-4,0.00133,0.009308,5.6E-4,0.005529,7.7E-4,4.9E-4,0.002519,0.750787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012107
2008-07-01,Unemployment from Business services,0.005411,0.159666,0.028333,2.95E-4,0.006001,0.011608,0.001672,0.018987,0.001672,0.001279,0.012986,0.0,0.731038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021053
2008-07-01,Unemployment from Construction,0.008552,0.01685,0.216014,8.24E-4,0.002281,0.012099,0.001457,0.010389,0.001267,4.43E-4,0.006588,0.0,0.0,0.714494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008742
2008-07-01,"Unemployment from Electricity, gas, water and waste management",0.003745,0.044944,0.018727,0.183521,0.014981,0.007491,0.003745,0.007491,0.0,0.0,0.011236,0.0,0.0,0.0,0.689139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981
2008-07-01,Unemployment from Financial intermediation,0.006135,0.026074,0.01636,0.0,0.097137,0.011759,0.0,0.01636,0.001022,0.002556,0.01636,0.0,0.0,0.0,0.0,0.784254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021984
2008-07-01,Unemployment from Manufacturing,0.012819,0.012331,0.021975,2.44E-4,0.001953,0.230131,2.44E-4,0.009645,0.001953,2.44E-4,0.007203,0.0,0.0,0.0,0.0,0.0,0.684166,0.0,0.0,0.0,0.0,0.0,0.0,0.017092
2008-07-01,Unemployment from Mining,0.005758,0.03071,0.040307,0.0,0.0,0.011516,0.12476,0.007678,0.001919,0.0,0.011516,0.0,0.0,0.0,0.0,0.0,0.0,0.74856,0.0,0.0,0.0,0.0,0.0,0.017274
2008-07-01,Unemployment from Personal services,0.006937,0.019943,0.019695,2.48E-4,0.003964,0.008547,6.19E-4,0.178001,0.001115,0.001115,0.006565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74136,0.0,0.0,0.0,0.0,0.011891
2008-07-01,Unemployment from Public administration,0.002924,0.016082,0.016082,0.001462,0.004386,0.010234,0.0,0.019006,0.130117,0.0,0.00731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780702,0.0,0.0,0.0,0.011696
2008-07-01,Unemployment from Real estate and housing services,0.007825,0.015649,0.034429,0.00313,0.00313,0.001565,0.001565,0.017214,0.001565,0.115806,0.00939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776213,0.0,0.0,0.01252
2008-07-01,"Unemployment from Transport, communications and information services",0.003258,0.018015,0.01514,3.83E-4,0.004216,0.008241,0.001725,0.010157,0.001725,3.83E-4,0.201035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720391,0.0,0.015332
2008-07-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.009173,0.014824,0.012182,2.94E-4,0.003229,0.009173,0.001174,0.008733,7.34E-4,6.6E-4,0.007338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69832,0.234167
2008-07-01,"Wholesale and retail trade, accommodation and food services",5.94E-4,0.002117,0.001102,1.01E-4,0.001247,0.003204,3.19E-4,0.001493,1.45E-4,1.4E-5,9.57E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051025,0.937679
2008-08-01,"Agriculture, forestry and fishing",0.883072,0.002323,0.002043,4.0E-5,0.001242,8.41E-4,0.0,0.001041,8.0E-5,1.2E-4,8.41E-4,0.107475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81E-4
2008-08-01,Business services,6.03E-4,0.896177,0.003481,1.36E-4,0.003209,0.002159,5.83E-4,0.002703,1.75E-4,3.89E-4,0.00177,0.0,0.086244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002372
2008-08-01,Construction,6.55E-4,0.004227,0.881312,1.12E-4,0.001403,0.001534,6.92E-4,0.001178,1.68E-4,2.99E-4,9.16E-4,0.0,0.0,0.106437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001066
2008-08-01,"Electricity, gas, water and waste management",3.24E-4,6.47E-4,9.71E-4,0.90165,0.002588,3.24E-4,3.24E-4,3.24E-4,0.0,0.0,9.71E-4,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71E-4
2008-08-01,Entry,0.122038,0.104177,0.086281,0.005731,0.013677,0.068736,0.008755,0.140989,0.026791,0.006188,0.117045,0.020041,0.017861,0.024365,5.63E-4,0.002672,0.008895,0.001547,0.017861,0.00218,8.09E-4,0.011356,0.020357,0.171085
2008-08-01,Financial intermediation,0.001785,0.00622,0.003168,2.88E-4,0.832748,0.00478,4.61E-4,0.005932,3.46E-4,8.06E-4,0.005011,0.0,0.0,0.0,0.0,0.133329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005126
2008-08-01,Manufacturing,5.85E-4,0.002519,0.002519,2.02E-4,0.001799,0.917041,3.82E-4,0.001439,6.7E-5,4.5E-5,4.05E-4,0.0,0.0,0.0,0.0,0.0,0.07068,0.0,0.0,0.0,0.0,0.0,0.0,0.002316
2008-08-01,Mining,0.0,0.001422,0.003413,1.42E-4,0.002275,7.11E-4,0.759954,9.95E-4,0.0,0.0,5.69E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.229949,0.0,0.0,0.0,0.0,0.0,5.69E-4
2008-08-01,Personal services,7.35E-4,0.002032,0.001839,7.7E-5,0.003,0.001258,2.13E-4,0.926611,1.35E-4,2.71E-4,0.001161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060964,0.0,0.0,0.0,0.0,0.001703
2008-08-01,Public administration,5.46E-4,0.002458,0.00355,0.0,8.19E-4,0.002185,0.0,0.003277,0.927635,0.0,0.001638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054888,0.0,0.0,0.0,0.003004
2008-08-01,Real estate and housing services,8.05E-4,0.002953,0.003758,0.0,0.002148,0.001074,0.0,0.00349,2.68E-4,0.876242,0.001342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084832,0.0,0.0,0.023087
2008-08-01,"Transport, communications and information services",3.01E-4,0.002243,0.001094,1.09E-4,0.002271,6.84E-4,1.37E-4,0.001286,8.2E-5,1.37E-4,0.920552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069709,0.0,0.001395
2008-08-01,"Unemployment from Agriculture, forestry and fishing",0.108826,0.005589,0.013817,3.88E-4,0.001009,0.007607,6.99E-4,0.003959,5.43E-4,7.8E-5,0.003105,0.848482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005899
2008-08-01,Unemployment from Business services,0.004188,0.132527,0.026059,9.31E-4,0.004374,0.011261,0.001861,0.016659,0.001582,0.00121,0.011633,0.0,0.769474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018241
2008-08-01,Unemployment from Construction,0.004971,0.020544,0.199808,7.19E-4,0.001737,0.010482,0.001378,0.008984,0.001078,8.98E-4,0.004732,0.0,0.0,0.737123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007547
2008-08-01,"Unemployment from Electricity, gas, water and waste management",0.0,0.015444,0.046332,0.088803,0.0,0.011583,0.0,0.011583,0.0,0.0,0.007722,0.0,0.0,0.0,0.810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007722
2008-08-01,Unemployment from Financial intermediation,0.006364,0.030455,0.016364,4.55E-4,0.097273,0.01,4.55E-4,0.018182,0.002273,0.001364,0.015,0.0,0.0,0.0,0.0,0.787273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014545
2008-08-01,Unemployment from Manufacturing,0.009278,0.014669,0.023947,5.02E-4,0.004263,0.123119,8.78E-4,0.007899,7.52E-4,5.02E-4,0.007523,0.0,0.0,0.0,0.0,0.0,0.791625,0.0,0.0,0.0,0.0,0.0,0.0,0.015045
2008-08-01,Unemployment from Mining,0.006993,0.034965,0.036713,0.0,0.001748,0.017483,0.090909,0.003497,0.001748,0.0,0.01049,0.0,0.0,0.0,0.0,0.0,0.0,0.784965,0.0,0.0,0.0,0.0,0.0,0.01049
2008-08-01,Unemployment from Personal services,0.003008,0.018045,0.015847,2.31E-4,0.003933,0.006709,2.31E-4,0.146559,0.001157,9.25E-4,0.007981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783459,0.0,0.0,0.0,0.0,0.011914
2008-08-01,Unemployment from Public administration,0.004021,0.008043,0.020107,0.0,0.005362,0.00134,0.0,0.012064,0.130027,0.00134,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806971,0.0,0.0,0.0,0.009383
2008-08-01,Unemployment from Real estate and housing services,0.00436,0.015988,0.020349,0.0,0.010174,0.002907,0.001453,0.013081,0.001453,0.12064,0.008721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781977,0.0,0.0,0.018895
2008-08-01,"Unemployment from Transport, communications and information services",0.004085,0.016342,0.018942,0.001114,0.004457,0.006128,7.43E-4,0.010214,9.29E-4,5.57E-4,0.156732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767502,0.0,0.012256
2008-08-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.005099,0.016048,0.011924,1.5E-4,0.004124,0.009374,9.0E-4,0.009374,9.75E-4,3.0E-4,0.007199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790701,0.143832
2008-08-01,"Wholesale and retail trade, accommodation and food services",3.51E-4,0.001783,9.97E-4,5.6E-5,0.002022,0.001081,1.54E-4,0.001938,1.68E-4,2.8E-5,8.7E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073837,0.916713
2008-09-01,"Agriculture, forestry and fishing",0.862251,0.001238,0.002476,4.73E-4,8.74E-4,8.37E-4,3.6E-5,9.1E-4,3.6E-5,0.0,4.37E-4,0.129156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001274
2008-09-01,Business services,5.91E-4,0.923388,0.002919,2.1E-4,0.002442,0.001679,8.2E-4,0.002518,9.5E-5,1.91E-4,0.001526,0.0,0.061122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002499
2008-09-01,Construction,7.31E-4,0.002869,0.891947,1.64E-4,0.001389,0.002084,5.48E-4,0.001316,1.64E-4,1.64E-4,7.13E-4,0.0,0.0,0.096703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206
2008-09-01,"Electricity, gas, water and waste management",6.54E-4,0.001309,0.002945,0.950589,0.001309,6.54E-4,6.54E-4,0.001309,3.27E-4,0.0,9.82E-4,0.0,0.0,0.0,0.03894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27E-4
2008-09-01,Entry,0.06359,0.121423,0.136494,0.005588,0.022693,0.075614,0.009738,0.123963,0.010246,0.006605,0.079763,0.022947,0.026334,0.039627,3.39E-4,0.00508,0.014141,0.002032,0.020745,0.003048,8.47E-4,0.013463,0.02718,0.168501
2008-09-01,Financial intermediation,0.001742,0.00821,0.005038,2.49E-4,0.899241,0.0051,0.001057,0.009703,2.49E-4,5.6E-4,0.004416,0.0,0.0,0.0,0.0,0.055915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008521
2008-09-01,Manufacturing,8.03E-4,0.00107,0.002007,4.5E-5,0.001427,0.934375,2.45E-4,0.001026,8.9E-5,2.2E-5,7.58E-4,0.0,0.0,0.0,0.0,0.0,0.056259,0.0,0.0,0.0,0.0,0.0,0.0,0.001873
2008-09-01,Mining,1.71E-4,0.001369,0.002567,0.0,0.002396,5.13E-4,0.897331,0.001369,1.71E-4,0.0,5.13E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.092402,0.0,0.0,0.0,0.0,0.0,0.001198
2008-09-01,Personal services,6.61E-4,0.002296,0.00112,1.47E-4,0.002185,0.001304,1.29E-4,0.944776,2.39E-4,1.47E-4,0.001359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044131,0.0,0.0,0.0,0.0,0.001506
2008-09-01,Public administration,6.83E-4,0.00205,0.003188,2.28E-4,0.001366,0.003872,0.0,0.003644,0.932589,0.0,6.83E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048964,0.0,0.0,0.0,0.002733
2008-09-01,Real estate and housing services,0.001369,0.003287,0.002465,0.0,0.00493,2.74E-4,0.0,0.007395,5.48E-4,0.926869,5.48E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041632,0.0,0.0,0.010682
2008-09-01,"Transport, communications and information services",3.1E-4,0.002142,0.001471,5.2E-5,0.001833,8.26E-4,2.32E-4,0.00111,5.2E-5,2.6E-5,0.941848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049119,0.0,9.81E-4
2008-09-01,"Unemployment from Agriculture, forestry and fishing",0.116751,0.005711,0.011069,3.53E-4,0.00134,0.004794,3.53E-4,0.003102,2.82E-4,2.12E-4,0.002045,0.846658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007332
2008-09-01,Unemployment from Business services,0.003331,0.121111,0.019681,4.54E-4,0.004466,0.007645,0.001741,0.014003,6.81E-4,7.57E-4,0.006813,0.0,0.802664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016653
2008-09-01,Unemployment from Construction,0.004815,0.017014,0.180515,4.82E-4,0.001819,0.008507,0.001605,0.006099,0.00107,0.001124,0.004708,0.0,0.0,0.764325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007918
2008-09-01,"Unemployment from Electricity, gas, water and waste management",0.003945,0.023669,0.015779,0.086785,0.001972,0.005917,0.001972,0.005917,0.0,0.001972,0.0,0.0,0.0,0.0,0.840237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834
2008-09-01,Unemployment from Financial intermediation,0.001698,0.013582,0.007034,2.43E-4,0.099927,0.005821,2.43E-4,0.009944,4.85E-4,0.001455,0.007034,0.0,0.0,0.0,0.0,0.84259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009944
2008-09-01,Unemployment from Manufacturing,0.007209,0.013182,0.020082,3.09E-4,0.002781,0.114521,7.21E-4,0.007724,6.18E-4,5.15E-4,0.004119,0.0,0.0,0.0,0.0,0.0,0.811226,0.0,0.0,0.0,0.0,0.0,0.0,0.016993
2008-09-01,Unemployment from Mining,0.00237,0.007109,0.015166,0.0,0.003318,0.003791,0.269194,0.00237,4.74E-4,0.001422,0.004265,0.0,0.0,0.0,0.0,0.0,0.0,0.687678,0.0,0.0,0.0,0.0,0.0,0.002844
2008-09-01,Unemployment from Personal services,0.00278,0.016298,0.015147,6.71E-4,0.003164,0.006136,7.67E-4,0.136516,0.001246,7.67E-4,0.005656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799156,0.0,0.0,0.0,0.0,0.011696
2008-09-01,Unemployment from Public administration,0.003468,0.008092,0.013873,0.001156,0.001156,0.004624,0.0,0.011561,0.12948,0.0,0.002312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812717,0.0,0.0,0.0,0.011561
2008-09-01,Unemployment from Real estate and housing services,0.004561,0.021665,0.021665,0.0,0.006842,0.006842,0.00114,0.006842,0.0,0.116306,0.003421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784493,0.0,0.0,0.026226
2008-09-01,"Unemployment from Transport, communications and information services",0.003427,0.011993,0.012707,5.71E-4,0.002856,0.006139,0.001285,0.010137,7.14E-4,4.28E-4,0.138778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798258,0.0,0.012707
2008-09-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.004883,0.012697,0.00934,0.0,0.002869,0.009462,0.001038,0.007691,8.55E-4,4.88E-4,0.005616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804969,0.140093
2008-09-01,"Wholesale and retail trade, accommodation and food services",4.63E-4,0.001838,8.03E-4,2.7E-5,0.001525,9.26E-4,9.5E-5,0.00113,1.63E-4,1.23E-4,6.94E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049497,0.942716
2008-10-01,"Agriculture, forestry and fishing",0.919394,0.001012,0.001762,7.5E-5,0.00135,0.001125,3.7E-5,0.0012,1.12E-4,3.7E-5,7.12E-4,0.072283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0E-4
2008-10-01,Business services,5.63E-4,0.92217,0.003772,2.25E-4,0.002684,0.001595,5.44E-4,0.003003,2.25E-4,1.31E-4,0.002083,0.0,0.060319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002684
2008-10-01,Construction,0.001153,0.003765,0.881566,1.98E-4,0.001603,0.002108,6.84E-4,0.001225,1.98E-4,2.16E-4,9.19E-4,0.0,0.0,0.105213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001153
2008-10-01,"Electricity, gas, water and waste management",3.22E-4,0.001289,0.002578,0.954238,0.002256,9.67E-4,0.0,0.0,0.0,0.0,9.67E-4,0.0,0.0,0.0,0.03416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003223
2008-10-01,Entry,0.066511,0.118167,0.123798,0.00534,0.025148,0.075444,0.007962,0.114477,0.011457,0.008447,0.077677,0.022818,0.026896,0.043305,0.001359,0.005632,0.014079,0.001068,0.030683,0.002525,6.8E-4,0.012525,0.031654,0.172347
2008-10-01,Financial intermediation,0.001934,0.006489,0.005116,4.37E-4,0.919578,0.00418,0.001185,0.007986,6.2E-5,0.001185,0.003993,0.0,0.0,0.0,0.0,0.040928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006925
2008-10-01,Manufacturing,7.99E-4,0.001288,0.002775,4.4E-5,0.002065,0.938416,2.89E-4,0.00111,1.33E-4,4.4E-5,7.1E-4,0.0,0.0,0.0,0.0,0.0,0.04984,0.0,0.0,0.0,0.0,0.0,0.0,0.002486
2008-10-01,Mining,0.0,0.002112,0.002112,1.62E-4,0.002599,0.001462,0.945419,9.75E-4,1.62E-4,0.0,4.87E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.04386,0.0,0.0,0.0,0.0,0.0,6.5E-4
2008-10-01,Personal services,5.57E-4,0.002553,0.001528,9.0E-5,0.003164,0.001187,1.62E-4,0.941481,4.67E-4,1.08E-4,0.001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045665,0.0,0.0,0.0,0.0,0.001834
2008-10-01,Public administration,0.0,0.001795,0.001795,0.0,0.001795,8.98E-4,0.0,0.003591,0.938061,2.24E-4,0.001346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047801,0.0,0.0,0.0,0.002693
2008-10-01,Real estate and housing services,5.44E-4,0.002718,0.001903,0.0,0.00299,8.15E-4,0.0,0.001903,2.72E-4,0.939929,5.44E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047024,0.0,0.0,0.001359
2008-10-01,"Transport, communications and information services",6.88E-4,0.001632,0.001402,5.1E-5,0.002703,5.35E-4,4.59E-4,0.001173,1.02E-4,5.1E-5,0.943747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046002,0.0,0.001453
2008-10-01,"Unemployment from Agriculture, forestry and fishing",0.223858,0.005813,0.011057,4.42E-4,0.001137,0.008214,2.53E-4,0.004612,7.58E-4,1.26E-4,0.002275,0.734757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006697
2008-10-01,Unemployment from Business services,0.005454,0.180749,0.023585,7.08E-4,0.004958,0.008641,0.002196,0.013882,7.79E-4,8.5E-4,0.007366,0.0,0.735534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015299
2008-10-01,Unemployment from Construction,0.007284,0.014667,0.211025,0.001048,0.001447,0.010776,0.001497,0.006785,0.001247,5.49E-4,0.00429,0.0,0.0,0.732452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006934
2008-10-01,"Unemployment from Electricity, gas, water and waste management",0.003643,0.023679,0.020036,0.336976,0.001821,0.001821,0.0,0.007286,0.0,0.0,0.007286,0.0,0.0,0.0,0.591985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005464
2008-10-01,Unemployment from Financial intermediation,0.005865,0.017821,0.007219,0.0,0.355064,0.004963,9.02E-4,0.007444,6.77E-4,4.51E-4,0.009249,0.0,0.0,0.0,0.0,0.579066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011279
2008-10-01,Unemployment from Manufacturing,0.012397,0.011545,0.022807,5.68E-4,0.00246,0.198543,0.001325,0.00653,7.57E-4,2.84E-4,0.005678,0.0,0.0,0.0,0.0,0.0,0.724236,0.0,0.0,0.0,0.0,0.0,0.0,0.01287
2008-10-01,Unemployment from Mining,9.93E-4,0.008933,0.016873,0.0,0.005459,0.002481,0.538958,0.001985,0.0,4.96E-4,0.00397,0.0,0.0,0.0,0.0,0.0,0.0,0.41737,0.0,0.0,0.0,0.0,0.0,0.002481
2008-10-01,Unemployment from Personal services,0.007556,0.016114,0.01748,3.64E-4,0.003824,0.005098,2.73E-4,0.16169,0.001001,8.19E-4,0.00783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766752,0.0,0.0,0.0,0.0,0.011198
2008-10-01,Unemployment from Public administration,0.005241,0.012579,0.008386,0.0,0.003145,0.005241,0.0,0.010482,0.172956,0.001048,0.009434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762055,0.0,0.0,0.0,0.009434
2008-10-01,Unemployment from Real estate and housing services,0.008235,0.017647,0.022353,0.0,0.011765,0.003529,0.0,0.010588,0.0,0.187059,0.007059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718824,0.0,0.0,0.012941
2008-10-01,"Unemployment from Transport, communications and information services",0.005096,0.01568,0.013197,6.53E-4,0.004312,0.005619,7.84E-4,0.010845,0.001045,0.001176,0.227492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700248,0.0,0.013851
2008-10-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.008108,0.012016,0.009741,5.25E-4,0.003033,0.008808,2.92E-4,0.007058,8.17E-4,8.75E-4,0.005658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759449,0.183621
2008-10-01,"Wholesale and retail trade, accommodation and food services",8.92E-4,0.001465,8.65E-4,1.3E-5,0.002077,0.001172,2.0E-4,0.001158,1.73E-4,2.7E-5,8.39E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052835,0.938284
2008-11-01,"Agriculture, forestry and fishing",0.912988,9.77E-4,0.002862,0.0,9.09E-4,9.09E-4,3.4E-5,9.09E-4,0.0,0.0,5.05E-4,0.078324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001583
